14578, predicted: Health, actual: Business
31519, predicted: Business, actual: Recreation
31523, predicted: Business, actual: Recreation
31534, predicted: Sports, actual: Recreation
31556, predicted: Business, actual: Recreation
31575, predicted: Business, actual: Recreation
31682, predicted: Business, actual: Kids
31695, predicted: Science, actual: Kids
31868, predicted: Society, actual: Recreation
31874, predicted: Arts, actual: Recreation
31953, predicted: Business, actual: Recreation
31977, predicted: Computers, actual: Recreation
32127, predicted: Reference, actual: Recreation
32169, predicted: Business, actual: Recreation
32199, predicted: Business, actual: Recreation
32273, predicted: Society, actual: Recreation
32309, predicted: Regional, actual: Recreation
32331, predicted: Reference, actual: Recreation
32333, predicted: Health, actual: Recreation
32357, predicted: Health, actual: Recreation
32397, predicted: Health, actual: Recreation
32400, predicted: Health, actual: Recreation
32625, predicted: Business, actual: Recreation
33005, predicted: Health, actual: Recreation
33117, predicted: Adult, actual: Recreation
33180, predicted: Business, actual: Recreation
33253, predicted: Health, actual: Recreation
33268, predicted: Health, actual: Recreation
33277, predicted: Business, actual: Recreation
33316, predicted: Health, actual: Recreation
33333, predicted: Sports, actual: Recreation
33355, predicted: Society, actual: Recreation
33404, predicted: Business, actual: Recreation
33447, predicted: Business, actual: Recreation
33601, predicted: Science, actual: Recreation
33651, predicted: Business, actual: Recreation
33728, predicted: Sports, actual: Recreation
33844, predicted: Reference, actual: Recreation
33872, predicted: Health, actual: Recreation
33885, predicted: Reference, actual: Recreation
33938, predicted: Health, actual: Recreation
34009, predicted: Shopping, actual: Recreation
34034, predicted: Sports, actual: Recreation
34071, predicted: Business, actual: Recreation
34114, predicted: Health, actual: Recreation
34267, predicted: Business, actual: Recreation
34303, predicted: Business, actual: Recreation
34409, predicted: Health, actual: Sports
34466, predicted: Business, actual: Recreation
34678, predicted: Business, actual: Recreation
34806, predicted: Health, actual: Recreation
34854, predicted: Regional, actual: Recreation
34890, predicted: Health, actual: Recreation
34913, predicted: Arts, actual: Recreation
34962, predicted: Shopping, actual: Recreation
35045, predicted: Kids, actual: Recreation
35061, predicted: Society, actual: Recreation
35104, predicted: Business, actual: Recreation
35179, predicted: Health, actual: Recreation
35255, predicted: Business, actual: Recreation
35312, predicted: Sports, actual: Recreation
35328, predicted: Sports, actual: Recreation
35347, predicted: Health, actual: Recreation
35366, predicted: Computers, actual: Recreation
35387, predicted: Regional, actual: Recreation
35397, predicted: Sports, actual: Recreation
35399, predicted: Business, actual: Recreation
35404, predicted: Regional, actual: Recreation
35497, predicted: News, actual: Recreation
35633, predicted: Sports, actual: Recreation
35658, predicted: Health, actual: Recreation
35689, predicted: Health, actual: Recreation
35704, predicted: Society, actual: Recreation
35730, predicted: Health, actual: Recreation
35802, predicted: Shopping, actual: Recreation
36105, predicted: Business, actual: Recreation
36112, predicted: Health, actual: Recreation
36123, predicted: Sports, actual: Recreation
36125, predicted: Business, actual: Recreation
36178, predicted: Science, actual: Recreation
36216, predicted: Health, actual: Recreation
36231, predicted: Health, actual: Recreation
36346, predicted: Business, actual: Reference
36377, predicted: Regional, actual: Reference
36396, predicted: Science, actual: Reference
36415, predicted: Society, actual: Reference
36592, predicted: Arts, actual: Reference
36634, predicted: Business, actual: Reference
36727, predicted: Business, actual: Reference
36786, predicted: Computers, actual: Reference
36835, predicted: Society, actual: Reference
36850, predicted: Computers, actual: Reference
36856, predicted: Computers, actual: Reference
36867, predicted: Sports, actual: Reference
36898, predicted: Computers, actual: Reference
36921, predicted: Business, actual: Reference
36923, predicted: Computers, actual: Reference
37088, predicted: Health, actual: Reference
37171, predicted: Recreation, actual: Reference
37258, predicted: Business, actual: Reference
37369, predicted: Society, actual: Reference
37381, predicted: Science, actual: Reference
37436, predicted: Shopping, actual: Kids
37596, predicted: Sports, actual: Reference
37627, predicted: Health, actual: Reference
37633, predicted: Science, actual: Reference
37635, predicted: Arts, actual: Reference
37688, predicted: Science, actual: Reference
37807, predicted: Business, actual: Reference
37899, predicted: Computers, actual: Reference
37935, predicted: Business, actual: Regional
37952, predicted: Sports, actual: Regional
37981, predicted: Business, actual: Regional
38004, predicted: Recreation, actual: Regional
38013, predicted: Recreation, actual: Regional
38035, predicted: Business, actual: Regional
38070, predicted: Health, actual: Regional
38182, predicted: Games, actual: Regional
38210, predicted: Computers, actual: Regional
38220, predicted: Society, actual: Regional
38227, predicted: Business, actual: Regional
38375, predicted: Regional, actual: Science
38415, predicted: Health, actual: Science
38435, predicted: Sports, actual: Science
38497, predicted: Computers, actual: Science
38525, predicted: Health, actual: Society
38632, predicted: Health, actual: Science
38643, predicted: Health, actual: Science
38661, predicted: Health, actual: Science
38721, predicted: Society, actual: Science
38790, predicted: Business, actual: Science
38817, predicted: Sports, actual: Science
38839, predicted: Reference, actual: Science
38863, predicted: Health, actual: Science
38951, predicted: Sports, actual: Science
38976, predicted: Computers, actual: Science
39033, predicted: Computers, actual: Science
39039, predicted: Computers, actual: Science
39082, predicted: Sports, actual: Science
39100, predicted: Business, actual: Science
39112, predicted: Arts, actual: Science
39124, predicted: Reference, actual: Science
39187, predicted: Health, actual: Science
39256, predicted: Sports, actual: Science
39269, predicted: Health, actual: Science
39434, predicted: Computers, actual: Science
39481, predicted: Shopping, actual: Science
39487, predicted: Business, actual: Science
39492, predicted: Recreation, actual: Science
39528, predicted: Health, actual: Science
39539, predicted: Computers, actual: Science
39551, predicted: Arts, actual: Science
39555, predicted: Health, actual: Science
39673, predicted: Computers, actual: Science
39690, predicted: Health, actual: Science
39701, predicted: Shopping, actual: Science
39731, predicted: Business, actual: Science
39738, predicted: Shopping, actual: Science
39757, predicted: Arts, actual: Science
39758, predicted: Business, actual: Science
39771, predicted: Shopping, actual: Science
39847, predicted: Computers, actual: Science
39936, predicted: Business, actual: Science
40046, predicted: Business, actual: Science
40082, predicted: Sports, actual: Science
40269, predicted: Reference, actual: Science
40301, predicted: Computers, actual: Science
40321, predicted: Recreation, actual: Science
40334, predicted: Sports, actual: Science
40360, predicted: Health, actual: Science
40381, predicted: Business, actual: Science
40384, predicted: Business, actual: Science
40395, predicted: Business, actual: Science
40427, predicted: Business, actual: Science
40467, predicted: Society, actual: Science
40484, predicted: Business, actual: Science
40668, predicted: Sports, actual: Science
40670, predicted: Business, actual: Science
40677, predicted: Sports, actual: Science
40709, predicted: Business, actual: Science
40729, predicted: Arts, actual: Science
40745, predicted: Business, actual: Science
40767, predicted: Shopping, actual: Science
40800, predicted: Shopping, actual: Science
41014, predicted: Business, actual: Science
41042, predicted: Business, actual: Science
41066, predicted: Society, actual: Science
41131, predicted: Business, actual: Shopping
41240, predicted: Science, actual: Shopping
41302, predicted: Health, actual: Shopping
41373, predicted: Business, actual: Shopping
41425, predicted: Business, actual: Shopping
41431, predicted: Recreation, actual: Shopping
41539, predicted: Business, actual: Shopping
41797, predicted: Regional, actual: Shopping
41848, predicted: Society, actual: Shopping
41851, predicted: Business, actual: Shopping
41983, predicted: Business, actual: Shopping
42021, predicted: Sports, actual: Shopping
42096, predicted: Computers, actual: Shopping
42388, predicted: Arts, actual: Shopping
42429, predicted: Adult, actual: Shopping
42570, predicted: Arts, actual: Shopping
42574, predicted: Science, actual: Shopping
42594, predicted: Business, actual: Shopping
42774, predicted: Business, actual: Shopping
42825, predicted: Computers, actual: Shopping
43099, predicted: Business, actual: Shopping
43273, predicted: Business, actual: Shopping
43870, predicted: Business, actual: Shopping
43891, predicted: Business, actual: Shopping
43962, predicted: Business, actual: Science
43986, predicted: Reference, actual: Science
44398, predicted: Business, actual: Shopping
44406, predicted: Business, actual: Shopping
44408, predicted: Business, actual: Shopping
44721, predicted: Society, actual: Shopping
44767, predicted: News, actual: Shopping
44867, predicted: Business, actual: Shopping
45161, predicted: Computers, actual: Shopping
45220, predicted: Computers, actual: Shopping
45245, predicted: Business, actual: Shopping
45470, predicted: Business, actual: Shopping
45522, predicted: Health, actual: Shopping
45735, predicted: Recreation, actual: Shopping
45880, predicted: Business, actual: Shopping
46202, predicted: Sports, actual: Shopping
46228, predicted: Business, actual: Shopping
46288, predicted: Business, actual: Shopping
46332, predicted: Recreation, actual: Shopping
46437, predicted: Business, actual: Shopping
46762, predicted: Arts, actual: Shopping
46845, predicted: Business, actual: Shopping
46911, predicted: Arts, actual: Shopping
46914, predicted: Business, actual: Shopping
47054, predicted: Arts, actual: Shopping
47251, predicted: Health, actual: Society
47306, predicted: Health, actual: Society
47351, predicted: Health, actual: Society
47371, predicted: Business, actual: Society
47376, predicted: Business, actual: Society
47475, predicted: Business, actual: Society
47496, predicted: Health, actual: Society
47507, predicted: Arts, actual: Society
47523, predicted: Business, actual: Society
47572, predicted: Health, actual: Society
47579, predicted: Health, actual: Society
47789, predicted: Science, actual: Society
47819, predicted: Sports, actual: Society
47849, predicted: Science, actual: Society
47854, predicted: Health, actual: Society
47888, predicted: Business, actual: Society
47947, predicted: Health, actual: Society
47993, predicted: Recreation, actual: Society
48261, predicted: Business, actual: Society
48378, predicted: Arts, actual: Society
48395, predicted: Regional, actual: Society
48400, predicted: Business, actual: Society
48487, predicted: Health, actual: Society
48667, predicted: Games, actual: Society
48715, predicted: Regional, actual: Society
48735, predicted: Business, actual: Society
48749, predicted: Health, actual: Society
48775, predicted: Regional, actual: Society
48816, predicted: Sports, actual: Society
48829, predicted: Health, actual: Business
49110, predicted: Health, actual: Society
49172, predicted: Sports, actual: Society
49173, predicted: Sports, actual: Society
49175, predicted: Health, actual: Society
49194, predicted: Business, actual: Society
49261, predicted: Business, actual: Society
49278, predicted: Business, actual: Society
49311, predicted: Health, actual: Society
49320, predicted: Business, actual: Society
49334, predicted: Arts, actual: Society
49543, predicted: Health, actual: Society
49565, predicted: Health, actual: Society
49569, predicted: Business, actual: Society
49719, predicted: Science, actual: Society
49803, predicted: Science, actual: Society
49810, predicted: Health, actual: Society
49945, predicted: Business, actual: Society
49947, predicted: Computers, actual: Society
50098, predicted: Health, actual: Society
50113, predicted: Business, actual: Society
50201, predicted: Business, actual: Society
50235, predicted: Health, actual: Society
50269, predicted: Health, actual: Society
50272, predicted: Health, actual: Society
50277, predicted: Sports, actual: Society
50369, predicted: Health, actual: Society
50491, predicted: Arts, actual: Society
50518, predicted: Health, actual: Society
50560, predicted: Recreation, actual: Society
50562, predicted: Science, actual: Society
50590, predicted: Health, actual: Society
50604, predicted: Recreation, actual: Society
50626, predicted: Business, actual: Society
50630, predicted: Health, actual: Society
50631, predicted: Business, actual: Society
50792, predicted: Health, actual: Society
50934, predicted: Health, actual: Society
50944, predicted: Reference, actual: Society
50947, predicted: Business, actual: Society
51019, predicted: Arts, actual: Society
51243, predicted: Computers, actual: Society
51456, predicted: Health, actual: Society
51499, predicted: Sports, actual: Society
51528, predicted: Health, actual: Society
51545, predicted: Health, actual: Society
51612, predicted: Computers, actual: Society
51624, predicted: Health, actual: Society
51632, predicted: Arts, actual: Society
51893, predicted: Health, actual: Sports
52278, predicted: Society, actual: Sports
52383, predicted: Business, actual: Sports
52571, predicted: Recreation, actual: Sports
52827, predicted: Shopping, actual: Sports
52831, predicted: Shopping, actual: Sports
52885, predicted: Business, actual: Sports
53085, predicted: Arts, actual: Sports
53166, predicted: Business, actual: Sports
53341, predicted: Health, actual: Sports
53355, predicted: Business, actual: Sports
53378, predicted: Society, actual: Sports
53394, predicted: Business, actual: Sports
53412, predicted: Science, actual: Sports
53423, predicted: Business, actual: Sports
53447, predicted: Health, actual: Sports
53457, predicted: Arts, actual: Sports
53513, predicted: Recreation, actual: Sports
53516, predicted: Business, actual: Sports
53992, predicted: Recreation, actual: Sports
54378, predicted: Arts, actual: Sports
54452, predicted: Health, actual: Sports
54455, predicted: Health, actual: Sports
54491, predicted: Business, actual: Sports
54725, predicted: Shopping, actual: Sports
54803, predicted: Games, actual: Sports
54998, predicted: Business, actual: Sports
55081, predicted: Business, actual: Sports
55248, predicted: Business, actual: Sports
55350, predicted: Recreation, actual: Sports
55419, predicted: Recreation, actual: Sports
55453, predicted: Business, actual: Sports
55557, predicted: Business, actual: Sports
55564, predicted: Health, actual: Sports
55602, predicted: Business, actual: Sports
55626, predicted: Computers, actual: Sports
55637, predicted: Recreation, actual: Sports
55708, predicted: Business, actual: Sports
55771, predicted: Arts, actual: Sports
55845, predicted: Games, actual: Sports
55959, predicted: Business, actual: Sports
55974, predicted: Business, actual: Sports
56334, predicted: Business, actual: Sports
56532, predicted: Business, actual: Sports
56537, predicted: Arts, actual: Sports
56559, predicted: Adult, actual: Sports
56937, predicted: Business, actual: Sports
56955, predicted: Business, actual: Sports
56957, predicted: Business, actual: Sports
57267, predicted: Business, actual: Sports
57318, predicted: Health, actual: Sports
57717, predicted: Business, actual: Sports
57875, predicted: Recreation, actual: Sports
57977, predicted: Health, actual: Sports
58299, predicted: Business, actual: Sports
58404, predicted: Shopping, actual: Sports
58422, predicted: Business, actual: Sports
58451, predicted: Shopping, actual: Sports
58465, predicted: Arts, actual: Sports
58649, predicted: Arts, actual: Kids
58665, predicted: News, actual: Computers
58701, predicted: Business, actual: Health
58778, predicted: Computers, actual: News
58822, predicted: Shopping, actual: Games
58920, predicted: Arts, actual: Adult
59104, predicted: Health, actual: Business
59239, predicted: Business, actual: Computers
59251, predicted: Arts, actual: Games
59353, predicted: Shopping, actual: Computers
59437, predicted: Shopping, actual: Business
59448, predicted: Science, actual: Computers
59555, predicted: Business, actual: Society
59562, predicted: Health, actual: Sports
59704, predicted: Computers, actual: Recreation
59890, predicted: Regional, actual: Arts
59940, predicted: Business, actual: Arts
59953, predicted: Arts, actual: Business
59999, predicted: Health, actual: Business
60051, predicted: Sports, actual: Business
60061, predicted: Regional, actual: Computers
60065, predicted: Regional, actual: Computers
60109, predicted: Sports, actual: Computers
60120, predicted: Recreation, actual: Computers
60155, predicted: Society, actual: Computers
60163, predicted: Health, actual: Computers
60182, predicted: Business, actual: Games
60213, predicted: Business, actual: Games
60334, predicted: Business, actual: Health
60336, predicted: Sports, actual: Home
60340, predicted: Business, actual: Home
60497, predicted: Business, actual: Recreation
60550, predicted: Business, actual: Recreation
60559, predicted: Shopping, actual: Recreation
60595, predicted: Business, actual: Reference
60667, predicted: Society, actual: Science
60677, predicted: Shopping, actual: Science
60717, predicted: Sports, actual: Science
60723, predicted: Computers, actual: Science
60750, predicted: Business, actual: Shopping
60781, predicted: Kids, actual: Shopping
60824, predicted: Computers, actual: Society
60840, predicted: Kids, actual: Society
60864, predicted: Computers, actual: Sports
60890, predicted: Business, actual: Sports
60899, predicted: Business, actual: Sports
61019, predicted: Computers, actual: Adult
61122, predicted: Business, actual: Adult
61165, predicted: Arts, actual: Adult
61275, predicted: Society, actual: Arts
61281, predicted: Computers, actual: Arts
61741, predicted: Business, actual: Arts
61844, predicted: Recreation, actual: Arts
61884, predicted: Reference, actual: Arts
61891, predicted: Computers, actual: Arts
61911, predicted: Business, actual: Arts
61925, predicted: Computers, actual: Arts
61979, predicted: News, actual: Arts
62013, predicted: Science, actual: Arts
62043, predicted: Business, actual: Arts
62126, predicted: Business, actual: Arts
62223, predicted: Kids, actual: Arts
62249, predicted: Business, actual: Arts
62311, predicted: Health, actual: Arts
62334, predicted: Business, actual: Arts
62393, predicted: Business, actual: Arts
62470, predicted: Computers, actual: Arts
62481, predicted: Health, actual: Arts
62494, predicted: Science, actual: Arts
62509, predicted: Business, actual: Arts
62547, predicted: Business, actual: Arts
62548, predicted: Recreation, actual: Arts
62558, predicted: Business, actual: Arts
62599, predicted: Health, actual: Arts
62682, predicted: Shopping, actual: Arts
62709, predicted: Recreation, actual: Arts
62836, predicted: Society, actual: Business
62849, predicted: Health, actual: Business
62906, predicted: Society, actual: Business
62937, predicted: Sports, actual: Business
63016, predicted: Recreation, actual: Business
63094, predicted: Games, actual: Business
63137, predicted: Society, actual: Business
63175, predicted: Health, actual: Business
63313, predicted: Health, actual: Business
63342, predicted: Recreation, actual: Business
63368, predicted: Shopping, actual: Business
63394, predicted: Computers, actual: Business
63399, predicted: Health, actual: Business
63440, predicted: Sports, actual: Business
63472, predicted: Sports, actual: Business
63573, predicted: Science, actual: Business
63597, predicted: Computers, actual: Business
63815, predicted: Health, actual: Business
63884, predicted: Arts, actual: Business
63900, predicted: Computers, actual: Business
63938, predicted: Arts, actual: Business
64000, predicted: Sports, actual: Business
64091, predicted: Recreation, actual: Business
64120, predicted: Shopping, actual: Business
64135, predicted: Arts, actual: Business
64174, predicted: Society, actual: Business
64208, predicted: Recreation, actual: Business
64209, predicted: Recreation, actual: Business
64278, predicted: Sports, actual: Business
64328, predicted: Sports, actual: Business
64408, predicted: Recreation, actual: Business
64413, predicted: Society, actual: Business
64419, predicted: Computers, actual: Business
64747, predicted: Computers, actual: Business
64859, predicted: Computers, actual: Business
64888, predicted: Society, actual: Business
64896, predicted: Sports, actual: Business
64922, predicted: Computers, actual: Business
65038, predicted: Sports, actual: Business
65111, predicted: Science, actual: Computers
65117, predicted: Business, actual: Computers
65268, predicted: Business, actual: Computers
65317, predicted: Games, actual: Computers
65400, predicted: Reference, actual: Computers
65462, predicted: Sports, actual: Computers
65491, predicted: Business, actual: Computers
65673, predicted: Science, actual: Computers
65742, predicted: Business, actual: Computers
65781, predicted: Business, actual: Computers
65942, predicted: Shopping, actual: Computers
65982, predicted: Business, actual: Computers
66163, predicted: Health, actual: Computers
66190, predicted: Business, actual: Computers
66199, predicted: Sports, actual: Computers
66225, predicted: Reference, actual: Computers
66264, predicted: Health, actual: Computers
66286, predicted: Society, actual: Computers
66522, predicted: Business, actual: Computers
66608, predicted: Business, actual: Computers
66614, predicted: Recreation, actual: Computers
66647, predicted: Science, actual: Computers
66660, predicted: Business, actual: Computers
66698, predicted: Arts, actual: Computers
66723, predicted: Sports, actual: Computers
66788, predicted: Games, actual: Computers
66860, predicted: Recreation, actual: Computers
66900, predicted: Recreation, actual: Games
67120, predicted: Health, actual: Games
67137, predicted: Business, actual: Games
67212, predicted: Computers, actual: Games
67261, predicted: Business, actual: Games
67438, predicted: Arts, actual: Health
67449, predicted: Reference, actual: Health
67788, predicted: Computers, actual: Health
67790, predicted: Sports, actual: Health
67800, predicted: Society, actual: Health
67848, predicted: Society, actual: Health
67871, predicted: Sports, actual: Health
68069, predicted: Business, actual: Health
68096, predicted: Society, actual: Health
68102, predicted: Business, actual: Health
68113, predicted: Computers, actual: Health
68214, predicted: Recreation, actual: Health
68382, predicted: Sports, actual: Health
68386, predicted: Society, actual: Health
68423, predicted: Business, actual: Health
68591, predicted: Science, actual: Health
68610, predicted: Business, actual: Health
68629, predicted: Business, actual: Health
68767, predicted: Arts, actual: Health
68791, predicted: Recreation, actual: Health
68801, predicted: Society, actual: Health
68894, predicted: Business, actual: Home
68966, predicted: Business, actual: Home
69070, predicted: Health, actual: Home
69293, predicted: Computers, actual: Home
69297, predicted: Games, actual: Home
69350, predicted: Health, actual: Kids
69377, predicted: Computers, actual: Kids
69481, predicted: Computers, actual: Kids
69640, predicted: Recreation, actual: Kids
0, predicted: Sports, actual: Adult
4, predicted: Business, actual: Home
12, predicted: Arts, actual: Adult
24, predicted: Sports, actual: Adult
33, predicted: Shopping, actual: Arts
36, predicted: Computers, actual: Arts
41, predicted: Computers, actual: Arts
59, predicted: Arts, actual: Adult
63, predicted: Computers, actual: Arts
86, predicted: Shopping, actual: Adult
142, predicted: Shopping, actual: Computers
147, predicted: Society, actual: Computers
157, predicted: Business, actual: Computers
160, predicted: Adult, actual: Computers
181, predicted: Health, actual: Games
188, predicted: Arts, actual: Games
196, predicted: Sports, actual: Health
199, predicted: Shopping, actual: Health
201, predicted: Adult, actual: Health
217, predicted: Home, actual: Business
246, predicted: News, actual: Business
268, predicted: Health, actual: Computers
305, predicted: Arts, actual: Games
333, predicted: Sports, actual: Health
377, predicted: Games, actual: Kids
400, predicted: Health, actual: News
440, predicted: Business, actual: Recreation
458, predicted: Society, actual: Recreation
482, predicted: Sports, actual: Regional
546, predicted: Sports, actual: News
562, predicted: Business, actual: Recreation
710, predicted: Society, actual: Reference
778, predicted: Recreation, actual: Regional
798, predicted: Reference, actual: Regional
802, predicted: Health, actual: Regional
917, predicted: Arts, actual: Regional
942, predicted: Business, actual: Arts
945, predicted: Business, actual: Regional
947, predicted: Business, actual: Regional
1009, predicted: Society, actual: Regional
1018, predicted: Business, actual: Regional
1038, predicted: Sports, actual: Regional
1071, predicted: Business, actual: Regional
1092, predicted: Sports, actual: Regional
1094, predicted: Business, actual: Regional
7317, predicted: Arts, actual: Adult
7320, predicted: Arts, actual: Adult
7346, predicted: Business, actual: Adult
7401, predicted: Business, actual: Adult
7445, predicted: Shopping, actual: Adult
7495, predicted: Shopping, actual: Adult
7497, predicted: Business, actual: Adult
7541, predicted: Games, actual: Adult
7635, predicted: Science, actual: Arts
7637, predicted: Business, actual: Arts
7667, predicted: Computers, actual: Adult
7740, predicted: Science, actual: Arts
7786, predicted: Sports, actual: Arts
7965, predicted: Business, actual: Arts
7977, predicted: Recreation, actual: Arts
7981, predicted: Health, actual: Arts
8035, predicted: Games, actual: Arts
8056, predicted: Science, actual: Arts
8073, predicted: Computers, actual: Arts
8154, predicted: Shopping, actual: Arts
8184, predicted: Reference, actual: Arts
8185, predicted: Shopping, actual: Arts
8228, predicted: Sports, actual: Arts
8240, predicted: Shopping, actual: Arts
8242, predicted: Shopping, actual: Arts
8346, predicted: Society, actual: Arts
8367, predicted: Recreation, actual: Arts
8504, predicted: Business, actual: Arts
8602, predicted: Sports, actual: Arts
8651, predicted: Shopping, actual: Arts
8676, predicted: Health, actual: Arts
8686, predicted: Business, actual: Arts
8713, predicted: Shopping, actual: Arts
8768, predicted: Business, actual: Arts
8774, predicted: Recreation, actual: Arts
8801, predicted: Sports, actual: Arts
8808, predicted: Games, actual: Arts
8847, predicted: Home, actual: Arts
8864, predicted: Health, actual: Arts
8866, predicted: News, actual: Arts
8879, predicted: Games, actual: Arts
8900, predicted: Recreation, actual: Arts
8931, predicted: Business, actual: Arts
8943, predicted: Business, actual: Arts
8988, predicted: Sports, actual: Arts
9062, predicted: Recreation, actual: Arts
9146, predicted: Sports, actual: Arts
9154, predicted: Computers, actual: Arts
9187, predicted: Computers, actual: Arts
9218, predicted: Society, actual: Arts
9245, predicted: Business, actual: Arts
9298, predicted: Computers, actual: Arts
9397, predicted: Health, actual: Arts
9398, predicted: Business, actual: Arts
9408, predicted: Society, actual: Arts
9431, predicted: Business, actual: Arts
9432, predicted: Computers, actual: Arts
9433, predicted: Business, actual: Arts
9449, predicted: Science, actual: Arts
9478, predicted: Sports, actual: Arts
9484, predicted: Reference, actual: Arts
9492, predicted: Business, actual: Arts
9530, predicted: Society, actual: Arts
9662, predicted: Business, actual: Arts
9665, predicted: Games, actual: Arts
9666, predicted: Business, actual: Arts
9675, predicted: Business, actual: Arts
9712, predicted: Games, actual: Arts
9716, predicted: Shopping, actual: Arts
9726, predicted: Business, actual: Arts
9828, predicted: Kids, actual: Arts
10013, predicted: Reference, actual: Arts
10059, predicted: Business, actual: Arts
10087, predicted: Shopping, actual: Arts
10105, predicted: Business, actual: Arts
10140, predicted: Society, actual: Arts
10486, predicted: Computers, actual: Arts
10492, predicted: Business, actual: Arts
10497, predicted: Business, actual: Arts
10557, predicted: Computers, actual: Arts
10561, predicted: Business, actual: Arts
10572, predicted: News, actual: Arts
10595, predicted: Business, actual: Arts
10652, predicted: Health, actual: Arts
10710, predicted: Sports, actual: Arts
10740, predicted: Health, actual: Arts
10828, predicted: Computers, actual: Arts
10856, predicted: Sports, actual: Arts
10942, predicted: Shopping, actual: Arts
10987, predicted: Sports, actual: Arts
10989, predicted: Health, actual: Arts
11025, predicted: Recreation, actual: Arts
11045, predicted: Shopping, actual: Arts
11057, predicted: Society, actual: Arts
11098, predicted: Sports, actual: Arts
11135, predicted: Sports, actual: Arts
11182, predicted: Recreation, actual: Arts
11204, predicted: Business, actual: Arts
11211, predicted: Sports, actual: Arts
11254, predicted: Computers, actual: Arts
11258, predicted: Shopping, actual: Arts
11270, predicted: Reference, actual: Arts
11285, predicted: Shopping, actual: Arts
11292, predicted: Business, actual: Arts
11310, predicted: Regional, actual: Arts
11319, predicted: Computers, actual: Arts
11338, predicted: Society, actual: Arts
11417, predicted: Recreation, actual: Arts
11494, predicted: Business, actual: Arts
11519, predicted: Computers, actual: Arts
11527, predicted: Shopping, actual: Arts
11544, predicted: Computers, actual: Arts
11647, predicted: Shopping, actual: Arts
11676, predicted: Computers, actual: Arts
11697, predicted: Adult, actual: Arts
11736, predicted: Health, actual: Arts
11738, predicted: Business, actual: Arts
11746, predicted: Science, actual: Arts
11761, predicted: Business, actual: Arts
11772, predicted: Science, actual: Arts
11868, predicted: Science, actual: Arts
11895, predicted: Shopping, actual: Arts
11902, predicted: Business, actual: Arts
11909, predicted: Computers, actual: Arts
11918, predicted: Business, actual: Arts
11929, predicted: Computers, actual: Arts
12026, predicted: Recreation, actual: Business
12114, predicted: Recreation, actual: Business
12274, predicted: Shopping, actual: Business
12328, predicted: Shopping, actual: Business
12329, predicted: Arts, actual: Business
12382, predicted: Shopping, actual: Business
12389, predicted: Shopping, actual: Business
12442, predicted: Science, actual: Business
12453, predicted: Recreation, actual: Business
12488, predicted: Shopping, actual: Business
12530, predicted: Arts, actual: Business
12547, predicted: News, actual: Business
12604, predicted: Health, actual: Business
12646, predicted: Shopping, actual: Business
12658, predicted: Science, actual: Business
12671, predicted: Health, actual: Business
12675, predicted: Health, actual: Business
12754, predicted: Arts, actual: Business
12764, predicted: Computers, actual: Business
12768, predicted: Shopping, actual: Business
12769, predicted: Health, actual: Business
12786, predicted: Reference, actual: Business
12787, predicted: Computers, actual: Business
12939, predicted: Shopping, actual: Business
12946, predicted: Science, actual: Business
13039, predicted: Arts, actual: Business
13094, predicted: Science, actual: Business
13109, predicted: Sports, actual: Business
13143, predicted: Recreation, actual: Business
13162, predicted: Shopping, actual: Business
13234, predicted: Arts, actual: Business
13274, predicted: Shopping, actual: Business
13323, predicted: Shopping, actual: Business
13329, predicted: Games, actual: Business
13339, predicted: Computers, actual: Business
13341, predicted: Arts, actual: Business
13352, predicted: Sports, actual: Business
13372, predicted: Science, actual: Business
13379, predicted: Recreation, actual: Business
13452, predicted: Recreation, actual: Business
13478, predicted: Computers, actual: Business
13570, predicted: Society, actual: Business
13576, predicted: Arts, actual: Business
13627, predicted: Reference, actual: Business
13747, predicted: Home, actual: Business
13751, predicted: Shopping, actual: Business
13769, predicted: Society, actual: Business
13770, predicted: Sports, actual: Business
13799, predicted: Recreation, actual: Business
13804, predicted: Sports, actual: Business
13808, predicted: Sports, actual: Business
13990, predicted: Society, actual: Business
14045, predicted: Arts, actual: Business
14105, predicted: Science, actual: Business
14134, predicted: Science, actual: Business
14212, predicted: News, actual: Business
14256, predicted: Computers, actual: Business
14365, predicted: Home, actual: Business
14368, predicted: Regional, actual: Business
14573, predicted: Health, actual: Business
14608, predicted: Health, actual: Business
14662, predicted: Health, actual: Business
14687, predicted: Health, actual: Business
14689, predicted: Science, actual: Business
14796, predicted: Computers, actual: Business
14818, predicted: Shopping, actual: Business
14835, predicted: Recreation, actual: Business
14850, predicted: Sports, actual: Business
14864, predicted: Shopping, actual: Business
14910, predicted: Sports, actual: Business
14930, predicted: Society, actual: Business
14976, predicted: Health, actual: Business
14979, predicted: Society, actual: Business
15040, predicted: Shopping, actual: Business
15189, predicted: Adult, actual: Business
15207, predicted: Computers, actual: Business
15210, predicted: Arts, actual: Business
15277, predicted: Arts, actual: Business
15467, predicted: Arts, actual: Business
15526, predicted: Sports, actual: Business
15594, predicted: Health, actual: Business
15649, predicted: Arts, actual: Business
15723, predicted: Sports, actual: Business
15735, predicted: Shopping, actual: Business
15741, predicted: Sports, actual: Business
15872, predicted: Computers, actual: Business
15953, predicted: Society, actual: Business
15974, predicted: Computers, actual: Business
15996, predicted: Shopping, actual: Business
