14578, predicted: Health, actual: Business
30409, predicted: Business, actual: News
30517, predicted: Society, actual: News
30546, predicted: Society, actual: News
30554, predicted: Sports, actual: News
30566, predicted: Society, actual: News
30578, predicted: Games, actual: News
30663, predicted: Society, actual: News
30811, predicted: Business, actual: News
30819, predicted: Business, actual: News
30842, predicted: Sports, actual: News
31121, predicted: Society, actual: News
31124, predicted: Business, actual: News
31172, predicted: Arts, actual: News
31289, predicted: Computers, actual: Recreation
31299, predicted: Business, actual: Recreation
31346, predicted: Arts, actual: Recreation
31353, predicted: Computers, actual: Recreation
31519, predicted: Business, actual: Recreation
31523, predicted: Reference, actual: Recreation
31534, predicted: Regional, actual: Recreation
31556, predicted: Business, actual: Recreation
31575, predicted: Business, actual: Recreation
31682, predicted: Business, actual: Kids
31695, predicted: Science, actual: Kids
31779, predicted: Sports, actual: Recreation
31868, predicted: Society, actual: Recreation
31953, predicted: Business, actual: Recreation
31977, predicted: Arts, actual: Recreation
32127, predicted: Reference, actual: Recreation
32169, predicted: Business, actual: Recreation
32199, predicted: Business, actual: Recreation
32205, predicted: Sports, actual: Recreation
32273, predicted: Computers, actual: Recreation
32309, predicted: Health, actual: Recreation
32331, predicted: Arts, actual: Recreation
32333, predicted: Business, actual: Recreation
32357, predicted: Society, actual: Recreation
32397, predicted: Society, actual: Recreation
32400, predicted: Society, actual: Recreation
32625, predicted: Business, actual: Recreation
33005, predicted: Business, actual: Recreation
33117, predicted: Arts, actual: Recreation
33180, predicted: Shopping, actual: Recreation
33253, predicted: Society, actual: Recreation
33268, predicted: Society, actual: Recreation
33277, predicted: Business, actual: Recreation
33316, predicted: Health, actual: Recreation
33328, predicted: Society, actual: Recreation
33333, predicted: Computers, actual: Recreation
33404, predicted: Business, actual: Recreation
33601, predicted: Computers, actual: Recreation
33651, predicted: Business, actual: Recreation
33728, predicted: Business, actual: Recreation
33844, predicted: Science, actual: Recreation
33872, predicted: Arts, actual: Recreation
33885, predicted: Society, actual: Recreation
33938, predicted: Society, actual: Recreation
34009, predicted: Shopping, actual: Recreation
34034, predicted: Sports, actual: Recreation
34071, predicted: Business, actual: Recreation
34114, predicted: Science, actual: Recreation
34267, predicted: Sports, actual: Recreation
34303, predicted: Computers, actual: Recreation
34466, predicted: Business, actual: Recreation
34678, predicted: Business, actual: Recreation
34806, predicted: Society, actual: Recreation
34854, predicted: Health, actual: Recreation
34890, predicted: Society, actual: Recreation
34962, predicted: Shopping, actual: Recreation
35045, predicted: Shopping, actual: Recreation
35061, predicted: Society, actual: Recreation
35104, predicted: Business, actual: Recreation
35179, predicted: Arts, actual: Recreation
35249, predicted: Society, actual: Recreation
35255, predicted: Business, actual: Recreation
35312, predicted: Sports, actual: Recreation
35328, predicted: Shopping, actual: Recreation
35347, predicted: Society, actual: Recreation
35366, predicted: Computers, actual: Recreation
35375, predicted: Health, actual: Recreation
35387, predicted: Science, actual: Recreation
35397, predicted: Business, actual: Recreation
35399, predicted: Business, actual: Recreation
35404, predicted: Health, actual: Recreation
35450, predicted: Arts, actual: Recreation
35633, predicted: Arts, actual: Recreation
35658, predicted: Society, actual: Recreation
35689, predicted: Health, actual: Recreation
35730, predicted: Society, actual: Recreation
35802, predicted: Games, actual: Recreation
36105, predicted: Business, actual: Recreation
36112, predicted: Society, actual: Recreation
36123, predicted: Business, actual: Recreation
36125, predicted: Business, actual: Recreation
36178, predicted: Business, actual: Recreation
36216, predicted: Society, actual: Recreation
36231, predicted: Society, actual: Recreation
36237, predicted: Society, actual: Recreation
36272, predicted: Business, actual: Recreation
36346, predicted: Business, actual: Reference
36377, predicted: Health, actual: Reference
36415, predicted: Sports, actual: Reference
36592, predicted: Sports, actual: Reference
36634, predicted: Business, actual: Reference
36727, predicted: Business, actual: Reference
36786, predicted: Recreation, actual: Reference
36835, predicted: Health, actual: Reference
36837, predicted: Computers, actual: Reference
36850, predicted: Computers, actual: Reference
36856, predicted: Science, actual: Reference
36857, predicted: Computers, actual: Reference
36867, predicted: Business, actual: Reference
36869, predicted: Computers, actual: Reference
36888, predicted: Arts, actual: Reference
36898, predicted: Business, actual: Reference
36902, predicted: Computers, actual: Reference
36921, predicted: Business, actual: Reference
36923, predicted: Computers, actual: Reference
37088, predicted: Society, actual: Reference
37089, predicted: Business, actual: Reference
37171, predicted: Business, actual: Reference
37258, predicted: Business, actual: Reference
37305, predicted: Computers, actual: Reference
37369, predicted: Health, actual: Reference
37436, predicted: Reference, actual: Kids
37596, predicted: Business, actual: Reference
37627, predicted: Society, actual: Reference
37633, predicted: Business, actual: Reference
37635, predicted: Health, actual: Reference
37688, predicted: Arts, actual: Reference
37807, predicted: Business, actual: Reference
37899, predicted: Sports, actual: Reference
37935, predicted: Business, actual: Regional
37952, predicted: Sports, actual: Regional
37981, predicted: Health, actual: Regional
38004, predicted: Business, actual: Regional
38013, predicted: Society, actual: Regional
38035, predicted: Business, actual: Regional
38070, predicted: Society, actual: Regional
38163, predicted: Health, actual: Regional
38182, predicted: Business, actual: Regional
38186, predicted: Health, actual: Regional
38210, predicted: News, actual: Regional
38220, predicted: Society, actual: Regional
38227, predicted: Business, actual: Regional
38375, predicted: Computers, actual: Science
38415, predicted: Society, actual: Science
38435, predicted: Sports, actual: Science
38497, predicted: Health, actual: Science
38546, predicted: Business, actual: Society
38632, predicted: Society, actual: Science
38643, predicted: Computers, actual: Science
38661, predicted: Health, actual: Science
38721, predicted: Health, actual: Science
38790, predicted: Business, actual: Science
38817, predicted: Business, actual: Science
38839, predicted: Computers, actual: Science
38863, predicted: Health, actual: Science
38951, predicted: Business, actual: Science
38976, predicted: Health, actual: Science
39033, predicted: Business, actual: Science
39039, predicted: Computers, actual: Science
39082, predicted: Recreation, actual: Science
39100, predicted: Business, actual: Science
39112, predicted: Health, actual: Science
39124, predicted: Health, actual: Science
39187, predicted: Health, actual: Science
39256, predicted: Business, actual: Science
39269, predicted: Recreation, actual: Science
39434, predicted: Society, actual: Science
39481, predicted: Computers, actual: Science
39492, predicted: Society, actual: Science
39528, predicted: Society, actual: Science
39539, predicted: Sports, actual: Science
39551, predicted: Shopping, actual: Science
39555, predicted: Society, actual: Science
39628, predicted: Computers, actual: Science
39673, predicted: Computers, actual: Science
39690, predicted: Business, actual: Science
39701, predicted: Business, actual: Science
39731, predicted: Recreation, actual: Science
39738, predicted: Arts, actual: Science
39757, predicted: Health, actual: Science
39758, predicted: Business, actual: Science
39771, predicted: Business, actual: Science
39815, predicted: Sports, actual: Science
39847, predicted: Arts, actual: Science
39936, predicted: Arts, actual: Science
40046, predicted: Computers, actual: Science
40082, predicted: Computers, actual: Science
40301, predicted: Computers, actual: Science
40321, predicted: Recreation, actual: Science
40334, predicted: Sports, actual: Science
40360, predicted: Arts, actual: Science
40376, predicted: Computers, actual: Science
40381, predicted: Sports, actual: Science
40384, predicted: Business, actual: Science
40391, predicted: Recreation, actual: Science
40395, predicted: Business, actual: Science
40427, predicted: Business, actual: Science
40451, predicted: Recreation, actual: Science
40467, predicted: Business, actual: Science
40484, predicted: Business, actual: Science
40668, predicted: Arts, actual: Science
40670, predicted: Business, actual: Science
40677, predicted: Business, actual: Science
40709, predicted: Society, actual: Science
40729, predicted: Computers, actual: Science
40745, predicted: Business, actual: Science
40767, predicted: Arts, actual: Science
40800, predicted: Shopping, actual: Science
40873, predicted: Computers, actual: Science
40984, predicted: Business, actual: Science
40996, predicted: Games, actual: Science
41014, predicted: Business, actual: Science
41042, predicted: Sports, actual: Science
41066, predicted: Business, actual: Science
41072, predicted: Business, actual: Science
41131, predicted: Business, actual: Shopping
41240, predicted: Reference, actual: Shopping
41302, predicted: Recreation, actual: Shopping
41373, predicted: Business, actual: Shopping
41431, predicted: Recreation, actual: Shopping
41661, predicted: Society, actual: Shopping
41747, predicted: Business, actual: Shopping
41848, predicted: Sports, actual: Shopping
41851, predicted: Business, actual: Shopping
41983, predicted: Business, actual: Shopping
42021, predicted: Business, actual: Shopping
42096, predicted: Business, actual: Shopping
42429, predicted: Business, actual: Shopping
42570, predicted: Arts, actual: Shopping
42577, predicted: Business, actual: Shopping
42594, predicted: Business, actual: Shopping
42774, predicted: Business, actual: Shopping
42825, predicted: Business, actual: Shopping
43099, predicted: Business, actual: Shopping
43273, predicted: Business, actual: Shopping
43870, predicted: Business, actual: Shopping
43891, predicted: Business, actual: Shopping
43962, predicted: Business, actual: Science
43986, predicted: Recreation, actual: Science
44055, predicted: Business, actual: Shopping
44398, predicted: Business, actual: Shopping
44406, predicted: Business, actual: Shopping
44412, predicted: Recreation, actual: Shopping
44721, predicted: Society, actual: Shopping
44867, predicted: Business, actual: Shopping
44987, predicted: Health, actual: Shopping
45161, predicted: Sports, actual: Shopping
45220, predicted: Business, actual: Shopping
45245, predicted: Business, actual: Shopping
45339, predicted: Arts, actual: Shopping
45470, predicted: Business, actual: Shopping
45522, predicted: Society, actual: Shopping
45563, predicted: Sports, actual: Shopping
45735, predicted: Sports, actual: Shopping
45807, predicted: Business, actual: Shopping
45880, predicted: Sports, actual: Shopping
46202, predicted: Business, actual: Shopping
46228, predicted: Business, actual: Shopping
46288, predicted: Business, actual: Shopping
46332, predicted: Sports, actual: Shopping
46437, predicted: Business, actual: Shopping
46718, predicted: Business, actual: Shopping
46762, predicted: Computers, actual: Shopping
46845, predicted: Sports, actual: Shopping
46911, predicted: Arts, actual: Shopping
46914, predicted: Business, actual: Shopping
47054, predicted: Arts, actual: Shopping
47306, predicted: Recreation, actual: Society
47351, predicted: Recreation, actual: Society
47371, predicted: Sports, actual: Society
47376, predicted: Shopping, actual: Society
47475, predicted: Shopping, actual: Society
47496, predicted: Sports, actual: Society
47507, predicted: Business, actual: Society
47523, predicted: Business, actual: Society
47572, predicted: Arts, actual: Society
47789, predicted: Sports, actual: Society
47819, predicted: Sports, actual: Society
47849, predicted: Reference, actual: Society
47854, predicted: Sports, actual: Society
47888, predicted: Arts, actual: Society
47947, predicted: Recreation, actual: Society
48261, predicted: Business, actual: Society
48378, predicted: Recreation, actual: Society
48395, predicted: Business, actual: Society
48400, predicted: Business, actual: Society
48667, predicted: Computers, actual: Society
48715, predicted: Health, actual: Society
48717, predicted: News, actual: Society
48735, predicted: Business, actual: Society
48749, predicted: Business, actual: Society
48775, predicted: Health, actual: Society
48816, predicted: Business, actual: Society
48829, predicted: Society, actual: Business
49172, predicted: Business, actual: Society
49194, predicted: Business, actual: Society
49261, predicted: Sports, actual: Society
49278, predicted: Business, actual: Society
49302, predicted: Recreation, actual: Society
49311, predicted: Health, actual: Society
49320, predicted: Computers, actual: Society
49334, predicted: Sports, actual: Society
49569, predicted: Business, actual: Society
49803, predicted: Shopping, actual: Society
49945, predicted: Computers, actual: Society
49947, predicted: Reference, actual: Society
50113, predicted: Shopping, actual: Society
50201, predicted: Business, actual: Society
50277, predicted: Health, actual: Society
50491, predicted: Health, actual: Society
50518, predicted: Arts, actual: Society
50562, predicted: Business, actual: Society
50626, predicted: Business, actual: Society
50631, predicted: Business, actual: Society
50944, predicted: Health, actual: Society
50947, predicted: Business, actual: Society
51232, predicted: Recreation, actual: Society
51243, predicted: Business, actual: Society
51499, predicted: Business, actual: Society
51612, predicted: Computers, actual: Society
51616, predicted: Sports, actual: Society
51624, predicted: Sports, actual: Society
51632, predicted: Business, actual: Society
51703, predicted: Business, actual: Sports
51893, predicted: Health, actual: Sports
52161, predicted: Shopping, actual: Sports
52278, predicted: Business, actual: Sports
52383, predicted: Business, actual: Sports
52571, predicted: Business, actual: Sports
52885, predicted: Business, actual: Sports
53085, predicted: Society, actual: Sports
53166, predicted: Business, actual: Sports
53341, predicted: Society, actual: Sports
53355, predicted: Business, actual: Sports
53378, predicted: Society, actual: Sports
53394, predicted: Health, actual: Sports
53412, predicted: Science, actual: Sports
53423, predicted: Business, actual: Sports
53447, predicted: Society, actual: Sports
53457, predicted: News, actual: Sports
53513, predicted: Arts, actual: Sports
53516, predicted: Business, actual: Sports
53992, predicted: Business, actual: Sports
54378, predicted: Science, actual: Sports
54452, predicted: Society, actual: Sports
54455, predicted: Society, actual: Sports
54491, predicted: Business, actual: Sports
54803, predicted: Games, actual: Sports
54998, predicted: Business, actual: Sports
55081, predicted: Business, actual: Sports
55126, predicted: Arts, actual: Sports
55248, predicted: Business, actual: Sports
55350, predicted: Business, actual: Sports
55437, predicted: Business, actual: Sports
55453, predicted: Business, actual: Sports
55479, predicted: Shopping, actual: Sports
55557, predicted: Business, actual: Sports
55564, predicted: Society, actual: Sports
55602, predicted: Business, actual: Sports
55626, predicted: Business, actual: Sports
55637, predicted: Computers, actual: Sports
55680, predicted: Computers, actual: Sports
55708, predicted: Business, actual: Sports
55771, predicted: Shopping, actual: Sports
55781, predicted: Recreation, actual: Sports
55845, predicted: Shopping, actual: Sports
55959, predicted: Business, actual: Sports
56334, predicted: Business, actual: Sports
56532, predicted: Business, actual: Sports
56537, predicted: Computers, actual: Sports
56559, predicted: Health, actual: Sports
56722, predicted: Shopping, actual: Sports
56937, predicted: Business, actual: Sports
56955, predicted: Business, actual: Sports
56957, predicted: Business, actual: Sports
56958, predicted: Business, actual: Sports
57046, predicted: Business, actual: Sports
57267, predicted: Shopping, actual: Sports
57366, predicted: Health, actual: Sports
57451, predicted: Recreation, actual: Sports
57717, predicted: Business, actual: Sports
57875, predicted: Society, actual: Sports
58126, predicted: Business, actual: Sports
58299, predicted: Business, actual: Sports
58302, predicted: Arts, actual: Sports
58404, predicted: Shopping, actual: Sports
58422, predicted: Business, actual: Sports
58451, predicted: Business, actual: Sports
58465, predicted: Arts, actual: Sports
58642, predicted: Regional, actual: Business
58674, predicted: Recreation, actual: Computers
58778, predicted: Kids, actual: News
58822, predicted: Society, actual: Games
59104, predicted: Computers, actual: Business
59167, predicted: Games, actual: Business
59196, predicted: Health, actual: Computers
59239, predicted: Recreation, actual: Computers
59251, predicted: Business, actual: Games
59353, predicted: Business, actual: Computers
59448, predicted: Science, actual: Computers
59555, predicted: Arts, actual: Society
59562, predicted: Health, actual: Sports
59652, predicted: Recreation, actual: Sports
59704, predicted: Society, actual: Recreation
59775, predicted: Society, actual: Health
59890, predicted: Sports, actual: Arts
59904, predicted: Shopping, actual: Arts
59940, predicted: Business, actual: Arts
59999, predicted: Society, actual: Business
60051, predicted: Shopping, actual: Business
60061, predicted: Sports, actual: Computers
60065, predicted: Business, actual: Computers
60120, predicted: Sports, actual: Computers
60155, predicted: Sports, actual: Computers
60163, predicted: Business, actual: Computers
60182, predicted: Sports, actual: Games
60213, predicted: Business, actual: Games
60234, predicted: Shopping, actual: Games
60334, predicted: Computers, actual: Health
60336, predicted: Business, actual: Home
60340, predicted: Sports, actual: Home
60497, predicted: Business, actual: Recreation
60559, predicted: Computers, actual: Recreation
60578, predicted: Computers, actual: Reference
60595, predicted: Computers, actual: Reference
60667, predicted: Society, actual: Science
60677, predicted: Business, actual: Science
60717, predicted: Computers, actual: Science
60723, predicted: Business, actual: Science
60750, predicted: Business, actual: Shopping
60781, predicted: Computers, actual: Shopping
60824, predicted: Business, actual: Society
60864, predicted: Business, actual: Sports
60890, predicted: Business, actual: Sports
60899, predicted: Business, actual: Sports
61019, predicted: Sports, actual: Adult
61122, predicted: Shopping, actual: Adult
61165, predicted: Arts, actual: Adult
61275, predicted: Society, actual: Arts
61281, predicted: Sports, actual: Arts
61741, predicted: Business, actual: Arts
61844, predicted: Computers, actual: Arts
61884, predicted: Computers, actual: Arts
61891, predicted: Computers, actual: Arts
61911, predicted: Shopping, actual: Arts
61925, predicted: Computers, actual: Arts
61979, predicted: News, actual: Arts
62013, predicted: Sports, actual: Arts
62043, predicted: Computers, actual: Arts
62126, predicted: Business, actual: Arts
62223, predicted: Reference, actual: Arts
62249, predicted: Business, actual: Arts
62311, predicted: Society, actual: Arts
62334, predicted: Business, actual: Arts
62393, predicted: Sports, actual: Arts
62470, predicted: Recreation, actual: Arts
62481, predicted: Society, actual: Arts
62494, predicted: Computers, actual: Arts
62509, predicted: Business, actual: Arts
62547, predicted: Business, actual: Arts
62548, predicted: Shopping, actual: Arts
62558, predicted: Business, actual: Arts
62599, predicted: Society, actual: Arts
62682, predicted: Shopping, actual: Arts
62709, predicted: Sports, actual: Arts
62836, predicted: Computers, actual: Business
62849, predicted: Society, actual: Business
62876, predicted: Arts, actual: Business
62906, predicted: Society, actual: Business
62984, predicted: Sports, actual: Business
63016, predicted: Society, actual: Business
63059, predicted: Shopping, actual: Business
63094, predicted: Shopping, actual: Business
63129, predicted: Sports, actual: Business
63136, predicted: Recreation, actual: Business
63137, predicted: Adult, actual: Business
63146, predicted: Sports, actual: Business
63172, predicted: Arts, actual: Business
63175, predicted: Computers, actual: Business
63342, predicted: Recreation, actual: Business
63394, predicted: Health, actual: Business
63399, predicted: Recreation, actual: Business
63440, predicted: Computers, actual: Business
63573, predicted: Health, actual: Business
63815, predicted: Society, actual: Business
63938, predicted: Arts, actual: Business
64000, predicted: Society, actual: Business
64048, predicted: Society, actual: Business
64123, predicted: Shopping, actual: Business
64135, predicted: Shopping, actual: Business
64174, predicted: Science, actual: Business
64208, predicted: Computers, actual: Business
64209, predicted: Sports, actual: Business
64328, predicted: Computers, actual: Business
64408, predicted: Arts, actual: Business
64413, predicted: Computers, actual: Business
64419, predicted: Sports, actual: Business
64649, predicted: Society, actual: Business
64747, predicted: Sports, actual: Business
64800, predicted: Arts, actual: Business
64859, predicted: Computers, actual: Business
64888, predicted: Sports, actual: Business
64896, predicted: Sports, actual: Business
64922, predicted: Computers, actual: Business
64961, predicted: Arts, actual: Business
65117, predicted: Business, actual: Computers
65212, predicted: Science, actual: Computers
65268, predicted: Business, actual: Computers
65317, predicted: Business, actual: Computers
65400, predicted: Arts, actual: Computers
65423, predicted: Science, actual: Computers
65450, predicted: Business, actual: Computers
65521, predicted: Science, actual: Computers
65673, predicted: Business, actual: Computers
65742, predicted: Business, actual: Computers
65781, predicted: Business, actual: Computers
65942, predicted: Society, actual: Computers
65982, predicted: Health, actual: Computers
66163, predicted: Society, actual: Computers
66190, predicted: Business, actual: Computers
66199, predicted: Business, actual: Computers
66225, predicted: Reference, actual: Computers
66264, predicted: Society, actual: Computers
66286, predicted: Society, actual: Computers
66354, predicted: Sports, actual: Computers
66522, predicted: Business, actual: Computers
66544, predicted: Business, actual: Computers
66608, predicted: Business, actual: Computers
66614, predicted: Recreation, actual: Computers
66639, predicted: Society, actual: Computers
66660, predicted: Business, actual: Computers
66698, predicted: Health, actual: Computers
66711, predicted: Business, actual: Computers
66723, predicted: Business, actual: Computers
66860, predicted: Health, actual: Computers
66900, predicted: Recreation, actual: Games
67120, predicted: Society, actual: Games
67137, predicted: Arts, actual: Games
67261, predicted: Computers, actual: Games
67431, predicted: Computers, actual: Health
67438, predicted: Sports, actual: Health
67449, predicted: Computers, actual: Health
67482, predicted: Recreation, actual: Health
67686, predicted: Business, actual: Health
67687, predicted: Society, actual: Health
67698, predicted: Society, actual: Health
67788, predicted: Computers, actual: Health
67790, predicted: Computers, actual: Health
67800, predicted: Business, actual: Health
67871, predicted: Computers, actual: Health
67928, predicted: Computers, actual: Health
68069, predicted: Arts, actual: Health
68084, predicted: Society, actual: Health
68096, predicted: Society, actual: Health
68102, predicted: Business, actual: Health
68113, predicted: Computers, actual: Health
68382, predicted: Computers, actual: Health
68386, predicted: Society, actual: Health
68401, predicted: Computers, actual: Health
68423, predicted: Business, actual: Health
68591, predicted: Computers, actual: Health
68629, predicted: Sports, actual: Health
68767, predicted: Business, actual: Health
68791, predicted: Society, actual: Health
68801, predicted: Society, actual: Health
68894, predicted: Business, actual: Home
68966, predicted: Shopping, actual: Home
69070, predicted: Society, actual: Home
69293, predicted: Business, actual: Home
69297, predicted: Shopping, actual: Home
69350, predicted: Computers, actual: Kids
69377, predicted: Shopping, actual: Kids
69481, predicted: Computers, actual: Kids
69640, predicted: Recreation, actual: Kids
69856, predicted: Health, actual: Reference
0, predicted: Business, actual: Adult
4, predicted: Kids, actual: Home
12, predicted: Arts, actual: Adult
24, predicted: Sports, actual: Adult
33, predicted: Shopping, actual: Arts
59, predicted: Shopping, actual: Adult
63, predicted: Computers, actual: Arts
86, predicted: Recreation, actual: Adult
142, predicted: Recreation, actual: Computers
147, predicted: Business, actual: Computers
157, predicted: Business, actual: Computers
160, predicted: Games, actual: Computers
170, predicted: Business, actual: Computers
188, predicted: Arts, actual: Games
196, predicted: Arts, actual: Health
199, predicted: Business, actual: Health
201, predicted: Arts, actual: Health
268, predicted: Business, actual: Computers
305, predicted: Business, actual: Games
319, predicted: Society, actual: Health
333, predicted: Computers, actual: Health
377, predicted: Games, actual: Kids
400, predicted: Society, actual: News
440, predicted: Business, actual: Recreation
482, predicted: Sports, actual: Regional
498, predicted: Sports, actual: Regional
546, predicted: Business, actual: News
562, predicted: Shopping, actual: Recreation
710, predicted: Computers, actual: Reference
778, predicted: Business, actual: Regional
798, predicted: Arts, actual: Regional
802, predicted: Society, actual: Regional
830, predicted: Health, actual: Regional
917, predicted: Health, actual: Regional
942, predicted: Business, actual: Arts
945, predicted: Reference, actual: Regional
947, predicted: Business, actual: Regional
990, predicted: Health, actual: Regional
1009, predicted: Society, actual: Regional
1018, predicted: Home, actual: Regional
1038, predicted: Computers, actual: Regional
1071, predicted: Shopping, actual: Regional
1092, predicted: Business, actual: Regional
1094, predicted: Business, actual: Regional
7317, predicted: Business, actual: Adult
7320, predicted: Business, actual: Adult
7337, predicted: Society, actual: Adult
7346, predicted: Business, actual: Adult
7401, predicted: Health, actual: Adult
7445, predicted: Shopping, actual: Adult
7455, predicted: Shopping, actual: Adult
7495, predicted: Games, actual: Adult
7497, predicted: Health, actual: Adult
7541, predicted: Games, actual: Adult
7635, predicted: Science, actual: Arts
7637, predicted: Society, actual: Arts
7667, predicted: Computers, actual: Adult
7701, predicted: Computers, actual: Arts
7740, predicted: Shopping, actual: Arts
7959, predicted: Business, actual: Arts
7965, predicted: Society, actual: Arts
7977, predicted: Recreation, actual: Arts
7981, predicted: Society, actual: Arts
8010, predicted: Reference, actual: Arts
8073, predicted: Reference, actual: Arts
8154, predicted: Sports, actual: Arts
8184, predicted: Shopping, actual: Arts
8185, predicted: Shopping, actual: Arts
8228, predicted: Science, actual: Arts
8266, predicted: Business, actual: Arts
8346, predicted: Society, actual: Arts
8504, predicted: Shopping, actual: Arts
8593, predicted: Shopping, actual: Arts
8651, predicted: Shopping, actual: Arts
8676, predicted: News, actual: Arts
8686, predicted: Shopping, actual: Arts
8695, predicted: Shopping, actual: Arts
8713, predicted: Business, actual: Arts
8727, predicted: Sports, actual: Arts
8768, predicted: Business, actual: Arts
8774, predicted: Sports, actual: Arts
8801, predicted: Business, actual: Arts
8808, predicted: Business, actual: Arts
8866, predicted: News, actual: Arts
8900, predicted: Sports, actual: Arts
8931, predicted: Business, actual: Arts
8943, predicted: Business, actual: Arts
8988, predicted: Business, actual: Arts
9062, predicted: Computers, actual: Arts
9099, predicted: Shopping, actual: Arts
9139, predicted: Shopping, actual: Arts
9154, predicted: Computers, actual: Arts
9218, predicted: Society, actual: Arts
9298, predicted: Computers, actual: Arts
9348, predicted: Business, actual: Arts
9398, predicted: Business, actual: Arts
9408, predicted: Society, actual: Arts
9433, predicted: Shopping, actual: Arts
9449, predicted: Computers, actual: Arts
9478, predicted: Sports, actual: Arts
9484, predicted: Reference, actual: Arts
9492, predicted: Recreation, actual: Arts
9530, predicted: Sports, actual: Arts
9635, predicted: Business, actual: Arts
9662, predicted: Shopping, actual: Arts
9665, predicted: Shopping, actual: Arts
9666, predicted: Business, actual: Arts
9675, predicted: Business, actual: Arts
9712, predicted: Business, actual: Arts
9716, predicted: Shopping, actual: Arts
9726, predicted: Computers, actual: Arts
9745, predicted: Recreation, actual: Arts
9824, predicted: Reference, actual: Arts
9841, predicted: Business, actual: Arts
10013, predicted: Reference, actual: Arts
10087, predicted: Shopping, actual: Arts
10105, predicted: Sports, actual: Arts
10140, predicted: Recreation, actual: Arts
10473, predicted: Shopping, actual: Arts
10486, predicted: Sports, actual: Arts
10492, predicted: Business, actual: Arts
10557, predicted: Sports, actual: Arts
10561, predicted: Business, actual: Arts
10567, predicted: Society, actual: Arts
10572, predicted: Recreation, actual: Arts
10595, predicted: Games, actual: Arts
10652, predicted: Society, actual: Arts
10710, predicted: Kids, actual: Arts
10740, predicted: Society, actual: Arts
10828, predicted: Shopping, actual: Arts
10856, predicted: Shopping, actual: Arts
10942, predicted: Shopping, actual: Arts
10987, predicted: Society, actual: Arts
10989, predicted: Home, actual: Arts
11045, predicted: Shopping, actual: Arts
11057, predicted: Business, actual: Arts
11135, predicted: Sports, actual: Arts
11182, predicted: Recreation, actual: Arts
11204, predicted: Recreation, actual: Arts
11210, predicted: Shopping, actual: Arts
11254, predicted: Business, actual: Arts
11257, predicted: Shopping, actual: Arts
11258, predicted: Computers, actual: Arts
11270, predicted: Computers, actual: Arts
11285, predicted: Sports, actual: Arts
11292, predicted: Shopping, actual: Arts
11310, predicted: Regional, actual: Arts
11319, predicted: Computers, actual: Arts
11338, predicted: Society, actual: Arts
11417, predicted: Recreation, actual: Arts
11494, predicted: Shopping, actual: Arts
11527, predicted: Shopping, actual: Arts
11544, predicted: Shopping, actual: Arts
11660, predicted: Computers, actual: Arts
11697, predicted: Shopping, actual: Arts
11736, predicted: Business, actual: Arts
11738, predicted: Business, actual: Arts
11746, predicted: Computers, actual: Arts
11761, predicted: Kids, actual: Arts
11895, predicted: Society, actual: Arts
11902, predicted: Computers, actual: Arts
11909, predicted: Shopping, actual: Arts
11918, predicted: Computers, actual: Arts
11929, predicted: Business, actual: Arts
11992, predicted: Computers, actual: Business
12026, predicted: Home, actual: Business
12037, predicted: Sports, actual: Business
12114, predicted: Recreation, actual: Business
12274, predicted: Shopping, actual: Business
12328, predicted: Recreation, actual: Business
12329, predicted: Shopping, actual: Business
12382, predicted: Regional, actual: Business
12453, predicted: Recreation, actual: Business
12477, predicted: Sports, actual: Business
12483, predicted: Shopping, actual: Business
12488, predicted: Shopping, actual: Business
12547, predicted: Health, actual: Business
12604, predicted: Shopping, actual: Business
12646, predicted: Shopping, actual: Business
12658, predicted: Science, actual: Business
12659, predicted: Sports, actual: Business
12671, predicted: Health, actual: Business
12674, predicted: Health, actual: Business
12675, predicted: Health, actual: Business
12695, predicted: Science, actual: Business
12754, predicted: Sports, actual: Business
12758, predicted: Computers, actual: Business
12764, predicted: Computers, actual: Business
12768, predicted: Shopping, actual: Business
12769, predicted: Shopping, actual: Business
12786, predicted: Kids, actual: Business
12787, predicted: Computers, actual: Business
12913, predicted: Computers, actual: Business
12918, predicted: Sports, actual: Business
12939, predicted: Sports, actual: Business
12946, predicted: Recreation, actual: Business
12998, predicted: Computers, actual: Business
13039, predicted: Arts, actual: Business
13094, predicted: Shopping, actual: Business
13109, predicted: Society, actual: Business
13111, predicted: Arts, actual: Business
13143, predicted: Arts, actual: Business
13162, predicted: Shopping, actual: Business
13166, predicted: Recreation, actual: Business
13274, predicted: Shopping, actual: Business
13320, predicted: Sports, actual: Business
13323, predicted: Shopping, actual: Business
13329, predicted: Games, actual: Business
13339, predicted: Shopping, actual: Business
13352, predicted: Arts, actual: Business
13372, predicted: Recreation, actual: Business
13379, predicted: Recreation, actual: Business
13478, predicted: Computers, actual: Business
13570, predicted: Computers, actual: Business
13627, predicted: Arts, actual: Business
13730, predicted: Computers, actual: Business
13808, predicted: Sports, actual: Business
13821, predicted: Computers, actual: Business
13900, predicted: Shopping, actual: Business
13928, predicted: Recreation, actual: Business
13987, predicted: Computers, actual: Business
14045, predicted: Computers, actual: Business
14105, predicted: Science, actual: Business
14212, predicted: Society, actual: Business
14256, predicted: Computers, actual: Business
14426, predicted: Society, actual: Business
14490, predicted: Recreation, actual: Business
14511, predicted: Adult, actual: Business
