52866, predicted: Shopping, actual: Games
46500, predicted: Computers, actual: Arts
46587, predicted: Business, actual: Arts
46620, predicted: Business, actual: Arts
46715, predicted: Business, actual: Arts
46764, predicted: Recreation, actual: Arts
46781, predicted: Adult, actual: Arts
46790, predicted: Recreation, actual: News
46796, predicted: Recreation, actual: Arts
46849, predicted: Recreation, actual: Arts
46898, predicted: Recreation, actual: Arts
47420, predicted: Computers, actual: Shopping
47529, predicted: Recreation, actual: Arts
47575, predicted: Shopping, actual: Arts
47592, predicted: Shopping, actual: Arts
47618, predicted: Recreation, actual: Arts
47636, predicted: Recreation, actual: Arts
47664, predicted: Reference, actual: Arts
47731, predicted: Shopping, actual: Arts
47762, predicted: Home, actual: Arts
47773, predicted: Recreation, actual: Arts
47786, predicted: Business, actual: Arts
47802, predicted: Recreation, actual: Arts
47891, predicted: Adult, actual: Society
47906, predicted: Arts, actual: Adult
47965, predicted: Kids, actual: Regional
47984, predicted: News, actual: Arts
48029, predicted: Arts, actual: News
48037, predicted: Arts, actual: News
48050, predicted: News, actual: Arts
48108, predicted: News, actual: Arts
48111, predicted: Arts, actual: Kids
48120, predicted: Business, actual: Regional
48128, predicted: Computers, actual: Business
48194, predicted: Kids, actual: Arts
48199, predicted: Games, actual: Kids
48248, predicted: News, actual: Society
52866, predicted: News, actual: Arts
47293, predicted: Business, actual: News
47311, predicted: Home, actual: Regional
47365, predicted: Business, actual: Home
47459, predicted: Business, actual: Regional
49564, predicted: Recreation, actual: Business
49568, predicted: Computers, actual: Business
49574, predicted: Home, actual: Business
49600, predicted: Business, actual: Regional
49667, predicted: Computers, actual: Business
49697, predicted: Recreation, actual: Regional
49701, predicted: Business, actual: Sports
49714, predicted: Reference, actual: Computers
49740, predicted: Reference, actual: Computers
52683, predicted: Business, actual: Computers
52720, predicted: Shopping, actual: Computers
52729, predicted: Kids, actual: Games
52733, predicted: Kids, actual: Games
52780, predicted: Arts, actual: Kids
52789, predicted: Games, actual: Sports
52837, predicted: Computers, actual: Games
52858, predicted: Business, actual: Games
45951, predicted: Health, actual: Science
46041, predicted: Business, actual: Health
46425, predicted: Business, actual: Health
46567, predicted: Science, actual: Health
48168, predicted: Home, actual: Society
48187, predicted: Home, actual: Regional
48208, predicted: Home, actual: Recreation
48223, predicted: Recreation, actual: Computers
48234, predicted: Business, actual: Home
48323, predicted: Business, actual: Home
48330, predicted: Health, actual: Home
48432, predicted: Home, actual: Recreation
48440, predicted: Home, actual: Recreation
48506, predicted: Science, actual: Home
48519, predicted: Computers, actual: Home
48522, predicted: Regional, actual: Kids
48536, predicted: Science, actual: Kids
48557, predicted: Kids, actual: Computers
48566, predicted: Science, actual: Kids
48585, predicted: Business, actual: Kids
48589, predicted: Shopping, actual: Recreation
48597, predicted: Science, actual: Reference
48613, predicted: Computers, actual: Kids
48630, predicted: Business, actual: Kids
48657, predicted: Reference, actual: Society
48664, predicted: Arts, actual: Kids
48717, predicted: Business, actual: Society
48724, predicted: Arts, actual: Society
48753, predicted: Regional, actual: News
48772, predicted: Arts, actual: News
48792, predicted: Regional, actual: News
48851, predicted: Business, actual: News
48871, predicted: News, actual: Regional
48872, predicted: Arts, actual: News
48877, predicted: Society, actual: News
48960, predicted: Business, actual: News
49037, predicted: Business, actual: News
49151, predicted: Games, actual: Recreation
49230, predicted: Arts, actual: Recreation
49260, predicted: Home, actual: Recreation
49358, predicted: Arts, actual: Reference
49408, predicted: Business, actual: Computers
49515, predicted: Business, actual: Reference
49545, predicted: Arts, actual: Business
51555, predicted: Business, actual: Reference
51590, predicted: Arts, actual: Reference
51647, predicted: Computers, actual: Reference
51665, predicted: Computers, actual: Reference
51691, predicted: Health, actual: Reference
51694, predicted: Regional, actual: Shopping
51795, predicted: Business, actual: Regional
51828, predicted: Regional, actual: Shopping
51829, predicted: Computers, actual: Science
51923, predicted: Society, actual: Science
51959, predicted: Science, actual: Reference
52060, predicted: Computers, actual: Business
52069, predicted: Health, actual: Science
52280, predicted: Business, actual: Shopping
52334, predicted: Arts, actual: Shopping
52374, predicted: Computers, actual: Shopping
52405, predicted: Recreation, actual: Shopping
52457, predicted: Business, actual: Shopping
52534, predicted: Business, actual: Shopping
52564, predicted: Business, actual: Shopping
52650, predicted: Health, actual: Society
58230, predicted: Recreation, actual: Society
4053, predicted: Recreation, actual: Society
37132, predicted: Regional, actual: Society
37290, predicted: Computers, actual: Regional
37301, predicted: Science, actual: Society
37350, predicted: Business, actual: Regional
37517, predicted: Business, actual: Society
38254, predicted: Arts, actual: Society
38304, predicted: Reference, actual: Society
38674, predicted: Games, actual: Sports
38803, predicted: News, actual: Sports
39085, predicted: Recreation, actual: Sports
39604, predicted: Business, actual: Sports
39656, predicted: Arts, actual: Sports
40472, predicted: Business, actual: Adult
40625, predicted: Arts, actual: Adult
40765, predicted: Computers, actual: Adult
40792, predicted: News, actual: Adult
41219, predicted: Arts, actual: Adult
42553, predicted: Business, actual: Adult
42583, predicted: Arts, actual: Adult
42657, predicted: Computers, actual: Adult
43122, predicted: Computers, actual: Adult
43692, predicted: Health, actual: Adult
44105, predicted: Recreation, actual: Adult
44106, predicted: Recreation, actual: Adult
44145, predicted: Computers, actual: Adult
44146, predicted: Recreation, actual: Adult
44184, predicted: Recreation, actual: Adult
44190, predicted: Recreation, actual: Adult
44244, predicted: Business, actual: Adult
44290, predicted: Shopping, actual: Adult
44315, predicted: Shopping, actual: Adult
44316, predicted: Shopping, actual: Adult
44318, predicted: Recreation, actual: Adult
44331, predicted: Arts, actual: Adult
44339, predicted: Health, actual: Adult
44340, predicted: Recreation, actual: Adult
44401, predicted: Arts, actual: Adult
44434, predicted: Kids, actual: Arts
44457, predicted: Recreation, actual: Arts
44487, predicted: Kids, actual: Arts
44553, predicted: Recreation, actual: Arts
44558, predicted: Reference, actual: Arts
44583, predicted: Recreation, actual: Arts
44681, predicted: Kids, actual: Arts
44725, predicted: Arts, actual: Reference
45148, predicted: Recreation, actual: Kids
45389, predicted: Recreation, actual: Arts
45680, predicted: Arts, actual: Kids
45704, predicted: Science, actual: Arts
45835, predicted: Reference, actual: Arts
45836, predicted: Shopping, actual: Arts
45896, predicted: Games, actual: Arts
45935, predicted: Games, actual: Arts
45987, predicted: Recreation, actual: Arts
46032, predicted: Recreation, actual: Arts
46057, predicted: Shopping, actual: Arts
46073, predicted: Recreation, actual: Arts
46077, predicted: Recreation, actual: Arts
46101, predicted: Shopping, actual: Arts
46127, predicted: Business, actual: Science
46172, predicted: Health, actual: Arts
46191, predicted: Health, actual: Arts
46361, predicted: Recreation, actual: Arts
46376, predicted: Games, actual: Arts
46500, predicted: Computers, actual: Arts
46507, predicted: Business, actual: Arts
46566, predicted: Business, actual: Arts
46590, predicted: Games, actual: Arts
46640, predicted: Health, actual: Arts
46715, predicted: Recreation, actual: Arts
46754, predicted: Shopping, actual: Arts
46764, predicted: Recreation, actual: Arts
46765, predicted: News, actual: Arts
46778, predicted: News, actual: Arts
46796, predicted: News, actual: Arts
46847, predicted: Games, actual: Arts
46964, predicted: Recreation, actual: Arts
46979, predicted: News, actual: Arts
47035, predicted: Business, actual: Arts
47047, predicted: Arts, actual: News
47077, predicted: Computers, actual: Arts
47472, predicted: Recreation, actual: Arts
47490, predicted: Shopping, actual: Arts
47502, predicted: News, actual: Arts
47506, predicted: Recreation, actual: Arts
47517, predicted: Adult, actual: Arts
47559, predicted: Recreation, actual: Reference
47618, predicted: Home, actual: Arts
47664, predicted: Recreation, actual: Arts
47722, predicted: Computers, actual: Arts
47731, predicted: Recreation, actual: Arts
48029, predicted: Shopping, actual: Arts
48057, predicted: Arts, actual: Kids
48081, predicted: Health, actual: Arts
48111, predicted: Recreation, actual: Arts
48199, predicted: Recreation, actual: Arts
47238, predicted: News, actual: Arts
47311, predicted: News, actual: Arts
47549, predicted: Recreation, actual: Arts
49568, predicted: Recreation, actual: Arts
49574, predicted: News, actual: Arts
49587, predicted: News, actual: Arts
49619, predicted: News, actual: Arts
49667, predicted: News, actual: Arts
52683, predicted: Computers, actual: Arts
52707, predicted: Recreation, actual: Arts
52729, predicted: Shopping, actual: Arts
52733, predicted: Recreation, actual: Arts
52789, predicted: Arts, actual: Reference
45832, predicted: Arts, actual: Kids
45949, predicted: Computers, actual: Arts
46221, predicted: Games, actual: Arts
46320, predicted: Business, actual: Arts
46567, predicted: Business, actual: News
46930, predicted: Computers, actual: Business
48532, predicted: Recreation, actual: Business
48585, predicted: Science, actual: Business
48589, predicted: Recreation, actual: Business
48591, predicted: Recreation, actual: Business
48664, predicted: Recreation, actual: Business
48717, predicted: Business, actual: Sports
48724, predicted: News, actual: Business
48731, predicted: Sports, actual: Business
48792, predicted: Home, actual: Business
48871, predicted: Recreation, actual: Business
48877, predicted: Shopping, actual: Business
48915, predicted: Shopping, actual: Business
49006, predicted: Recreation, actual: Business
49037, predicted: Shopping, actual: Business
49043, predicted: Shopping, actual: Business
49075, predicted: Business, actual: Shopping
49091, predicted: Recreation, actual: Business
49151, predicted: Shopping, actual: Business
49229, predicted: Recreation, actual: Business
49230, predicted: Shopping, actual: Business
49253, predicted: Recreation, actual: Business
49358, predicted: Science, actual: Business
49362, predicted: Health, actual: Business
49444, predicted: Health, actual: Business
49490, predicted: Science, actual: Business
49515, predicted: Health, actual: Business
51614, predicted: Computers, actual: Business
51691, predicted: Computers, actual: Business
51694, predicted: Shopping, actual: Business
51699, predicted: Arts, actual: Business
51828, predicted: Arts, actual: Business
51829, predicted: Business, actual: Science
51923, predicted: Computers, actual: Business
52457, predicted: Regional, actual: Business
52534, predicted: Arts, actual: Business
52564, predicted: Recreation, actual: Business
52580, predicted: Shopping, actual: Business
52593, predicted: Science, actual: Business
52650, predicted: Arts, actual: Business
58230, predicted: Shopping, actual: Business
4053, predicted: Home, actual: Business
37517, predicted: Home, actual: Business
37932, predicted: Arts, actual: Business
38304, predicted: Shopping, actual: Business
38330, predicted: Shopping, actual: Business
40260, predicted: Computers, actual: Business
40426, predicted: Computers, actual: Business
41219, predicted: Computers, actual: Business
41250, predicted: Arts, actual: Business
42022, predicted: Health, actual: Business
42553, predicted: Arts, actual: Business
42869, predicted: Recreation, actual: Business
43122, predicted: Computers, actual: Business
43692, predicted: Recreation, actual: Science
43729, predicted: Regional, actual: Business
44105, predicted: Business, actual: Science
44145, predicted: Home, actual: Business
44171, predicted: Arts, actual: Business
44244, predicted: Science, actual: Business
44273, predicted: Health, actual: Business
44290, predicted: Business, actual: Regional
44297, predicted: Business, actual: Regional
44302, predicted: Games, actual: Kids
44318, predicted: Science, actual: Business
44331, predicted: Business, actual: Home
44339, predicted: Home, actual: Business
44376, predicted: Health, actual: Business
44378, predicted: Recreation, actual: Business
44434, predicted: Health, actual: Business
44441, predicted: Health, actual: Business
44454, predicted: Health, actual: Business
44455, predicted: Health, actual: Business
44457, predicted: Computers, actual: Business
44463, predicted: Health, actual: Business
44496, predicted: Health, actual: Business
44499, predicted: Business, actual: Society
44506, predicted: Science, actual: Business
44553, predicted: Health, actual: Business
44558, predicted: Home, actual: Business
44583, predicted: Science, actual: Business
44632, predicted: Recreation, actual: Business
44681, predicted: Shopping, actual: Business
44784, predicted: Health, actual: Business
44838, predicted: Business, actual: Home
45250, predicted: Shopping, actual: Business
45403, predicted: Shopping, actual: Business
45413, predicted: Shopping, actual: Business
45528, predicted: Shopping, actual: Business
45758, predicted: Recreation, actual: Business
45987, predicted: Business, actual: Home
46057, predicted: Business, actual: Society
46071, predicted: Business, actual: Regional
46217, predicted: Reference, actual: Business
46352, predicted: Computers, actual: Business
46423, predicted: News, actual: Business
46462, predicted: Arts, actual: Business
46587, predicted: Business, actual: Recreation
46640, predicted: Home, actual: Recreation
46778, predicted: Health, actual: Business
46790, predicted: Science, actual: Business
46924, predicted: Computers, actual: Business
46934, predicted: Home, actual: Business
46964, predicted: News, actual: Business
46979, predicted: News, actual: Business
46988, predicted: News, actual: Business
47055, predicted: Health, actual: Science
47092, predicted: Computers, actual: Business
47093, predicted: Computers, actual: Business
47223, predicted: Shopping, actual: Business
47318, predicted: Adult, actual: Business
47385, predicted: Society, actual: Business
47392, predicted: Health, actual: Business
47397, predicted: Reference, actual: Business
47446, predicted: Arts, actual: Business
47490, predicted: Arts, actual: Business
47502, predicted: Computers, actual: Business
47618, predicted: Recreation, actual: Business
47664, predicted: Recreation, actual: Business
47749, predicted: Society, actual: Business
47762, predicted: Health, actual: Business
47780, predicted: Shopping, actual: Business
47784, predicted: Shopping, actual: Business
47885, predicted: News, actual: Business
47891, predicted: News, actual: Business
47963, predicted: Computers, actual: Business
48050, predicted: Home, actual: Business
48081, predicted: Regional, actual: Business
48108, predicted: Computers, actual: Business
48111, predicted: Computers, actual: Business
48128, predicted: Business, actual: Computers
48194, predicted: Computers, actual: Business
48199, predicted: Computers, actual: Business
48246, predicted: Computers, actual: Business
47459, predicted: Home, actual: Business
47549, predicted: Reference, actual: Business
49552, predicted: Computers, actual: Business
49574, predicted: Shopping, actual: Business
49587, predicted: Recreation, actual: Business
49697, predicted: Adult, actual: Business
49701, predicted: Shopping, actual: Business
49714, predicted: Shopping, actual: Business
52669, predicted: Shopping, actual: Business
52683, predicted: Recreation, actual: Computers
52707, predicted: Science, actual: Computers
52720, predicted: Science, actual: Computers
52789, predicted: Science, actual: Computers
52846, predicted: Business, actual: Computers
45211, predicted: Business, actual: Computers
46041, predicted: Business, actual: Computers
46221, predicted: Games, actual: Computers
46320, predicted: Science, actual: Computers
46887, predicted: Business, actual: Computers
48223, predicted: Science, actual: Computers
48234, predicted: Arts, actual: Computers
48282, predicted: Recreation, actual: Computers
48323, predicted: Business, actual: Computers
48432, predicted: Business, actual: Computers
48445, predicted: Health, actual: Computers
48506, predicted: Science, actual: Computers
48507, predicted: Business, actual: Computers
48536, predicted: Science, actual: Computers
48566, predicted: Business, actual: Computers
48585, predicted: Science, actual: Computers
48589, predicted: Science, actual: Computers
48591, predicted: Reference, actual: Computers
48597, predicted: Business, actual: Science
48613, predicted: Business, actual: Computers
48630, predicted: Business, actual: Computers
48657, predicted: Business, actual: Computers
48717, predicted: Business, actual: Computers
48753, predicted: Business, actual: Computers
48877, predicted: Business, actual: Computers
49021, predicted: Business, actual: Computers
49037, predicted: Business, actual: Computers
49213, predicted: Science, actual: Computers
49408, predicted: News, actual: Computers
49490, predicted: Business, actual: Computers
51543, predicted: Business, actual: Computers
51555, predicted: Recreation, actual: Computers
51614, predicted: Health, actual: Computers
51694, predicted: Business, actual: Computers
51959, predicted: Kids, actual: Computers
52069, predicted: Home, actual: Computers
52125, predicted: Recreation, actual: Computers
52147, predicted: Arts, actual: Computers
52169, predicted: Recreation, actual: Computers
52405, predicted: Arts, actual: Computers
52449, predicted: Recreation, actual: Computers
52650, predicted: Recreation, actual: Computers
37132, predicted: Business, actual: Computers
37919, predicted: Business, actual: Computers
37932, predicted: Computers, actual: Science
38254, predicted: Games, actual: Computers
38304, predicted: Business, actual: Computers
38330, predicted: Shopping, actual: Computers
38405, predicted: Arts, actual: Computers
38436, predicted: Health, actual: Computers
38447, predicted: Arts, actual: Health
38466, predicted: Recreation, actual: Computers
38496, predicted: Business, actual: Computers
39085, predicted: Business, actual: Computers
40260, predicted: Business, actual: Computers
40426, predicted: Business, actual: Computers
40625, predicted: Business, actual: Computers
40792, predicted: Health, actual: Computers
42583, predicted: Recreation, actual: Computers
42657, predicted: Business, actual: Computers
43354, predicted: Science, actual: Computers
43901, predicted: Business, actual: Computers
43909, predicted: News, actual: Computers
44033, predicted: Recreation, actual: Computers
44131, predicted: Science, actual: Computers
44136, predicted: Recreation, actual: Computers
44273, predicted: Computers, actual: Science
44297, predicted: Computers, actual: Science
44315, predicted: Computers, actual: Science
44331, predicted: Shopping, actual: Computers
44339, predicted: Business, actual: Computers
44401, predicted: Business, actual: Computers
44434, predicted: Science, actual: Computers
44457, predicted: Business, actual: Computers
44496, predicted: Computers, actual: Regional
44539, predicted: Business, actual: Computers
44553, predicted: Business, actual: Computers
44598, predicted: Business, actual: Computers
44632, predicted: Science, actual: Computers
44785, predicted: Games, actual: Computers
44789, predicted: Health, actual: Computers
44835, predicted: Arts, actual: Computers
45081, predicted: Recreation, actual: Computers
45181, predicted: Science, actual: Computers
45250, predicted: Recreation, actual: Computers
45351, predicted: Health, actual: Computers
45362, predicted: Recreation, actual: Computers
45559, predicted: Arts, actual: Computers
45595, predicted: Recreation, actual: Computers
45704, predicted: Computers, actual: Games
45830, predicted: Recreation, actual: Games
45835, predicted: Kids, actual: Games
45987, predicted: Computers, actual: Games
45998, predicted: Recreation, actual: Games
46073, predicted: Recreation, actual: Games
46127, predicted: Shopping, actual: Games
46171, predicted: Computers, actual: Games
46220, predicted: Recreation, actual: Games
46300, predicted: Business, actual: Games
46358, predicted: Arts, actual: Computers
46407, predicted: Business, actual: News
46423, predicted: Business, actual: News
46439, predicted: Shopping, actual: News
46506, predicted: Business, actual: Recreation
46566, predicted: Business, actual: Games
46640, predicted: Business, actual: Games
46715, predicted: Society, actual: Games
46764, predicted: Computers, actual: Games
46765, predicted: Arts, actual: Games
46774, predicted: Computers, actual: Games
46778, predicted: Computers, actual: Games
46790, predicted: Games, actual: Society
46796, predicted: Recreation, actual: Games
46877, predicted: Recreation, actual: Games
46911, predicted: Shopping, actual: Games
46918, predicted: Computers, actual: Games
46962, predicted: Recreation, actual: Games
47093, predicted: Recreation, actual: Games
47263, predicted: Shopping, actual: Games
47361, predicted: Recreation, actual: Games
47451, predicted: Home, actual: Games
47502, predicted: Recreation, actual: Games
47506, predicted: Science, actual: Games
47507, predicted: Sports, actual: Games
47575, predicted: Arts, actual: Games
47592, predicted: Computers, actual: Games
47686, predicted: Arts, actual: Games
47762, predicted: Recreation, actual: Games
47780, predicted: Computers, actual: Games
47786, predicted: Recreation, actual: Games
47893, predicted: Business, actual: Health
47914, predicted: Business, actual: Health
48029, predicted: Adult, actual: Health
48111, predicted: Arts, actual: Health
52866, predicted: Business, actual: Health
52683, predicted: Recreation, actual: Health
52707, predicted: Arts, actual: Health
52749, predicted: Arts, actual: Health
52830, predicted: Kids, actual: Health
45627, predicted: Health, actual: Society
48323, predicted: Health, actual: Sports
48368, predicted: Business, actual: Health
48432, predicted: Business, actual: Health
48772, predicted: Health, actual: Society
48789, predicted: Kids, actual: Health
49006, predicted: Arts, actual: Health
49022, predicted: Home, actual: Health
49043, predicted: Science, actual: Health
49253, predicted: Arts, actual: Health
49390, predicted: Recreation, actual: Health
49422, predicted: Business, actual: Health
49435, predicted: Recreation, actual: Health
51543, predicted: Science, actual: Health
51691, predicted: Business, actual: Health
52060, predicted: Recreation, actual: Health
52169, predicted: Recreation, actual: Health
37301, predicted: Business, actual: Health
37517, predicted: Computers, actual: Health
37932, predicted: Recreation, actual: Health
38304, predicted: Business, actual: Health
39656, predicted: Home, actual: Health
40429, predicted: Shopping, actual: Health
42811, predicted: Business, actual: Health
44037, predicted: Reference, actual: Health
44161, predicted: Kids, actual: Health
44244, predicted: Recreation, actual: Health
44318, predicted: Health, actual: Science
44331, predicted: Computers, actual: Shopping
44340, predicted: Home, actual: Recreation
44378, predicted: Arts, actual: Home
44457, predicted: Recreation, actual: Home
44463, predicted: Recreation, actual: Home
44496, predicted: Health, actual: Home
44499, predicted: Health, actual: Home
44506, predicted: Games, actual: Home
44539, predicted: Reference, actual: Home
44553, predicted: Arts, actual: Home
44556, predicted: Arts, actual: Home
44558, predicted: Health, actual: Home
44561, predicted: Society, actual: Home
44583, predicted: Health, actual: Home
44591, predicted: Health, actual: Home
44639, predicted: Home, actual: Kids
44681, predicted: Recreation, actual: Home
44934, predicted: Kids, actual: Home
44990, predicted: Recreation, actual: Home
45219, predicted: Recreation, actual: Home
45222, predicted: Business, actual: Home
45615, predicted: Business, actual: Home
45647, predicted: Recreation, actual: Home
45668, predicted: Recreation, actual: Home
45680, predicted: Business, actual: Home
45704, predicted: News, actual: Home
45758, predicted: Arts, actual: Home
45830, predicted: Business, actual: Home
45884, predicted: Computers, actual: Home
45896, predicted: Business, actual: Home
45899, predicted: Recreation, actual: Home
45926, predicted: Business, actual: Home
46032, predicted: Computers, actual: Home
46057, predicted: Recreation, actual: Home
46077, predicted: Science, actual: Home
46100, predicted: Recreation, actual: Home
46127, predicted: Arts, actual: Kids
46171, predicted: Recreation, actual: Kids
46172, predicted: Arts, actual: Kids
46203, predicted: Computers, actual: Kids
46220, predicted: Computers, actual: Kids
46264, predicted: Recreation, actual: Kids
46283, predicted: News, actual: Kids
46300, predicted: Games, actual: Kids
46313, predicted: Computers, actual: Kids
46319, predicted: Science, actual: Reference
46327, predicted: Sports, actual: Kids
46352, predicted: Arts, actual: Kids
46358, predicted: Science, actual: Kids
46361, predicted: Arts, actual: Kids
46376, predicted: Reference, actual: Kids
46407, predicted: Reference, actual: Kids
46419, predicted: Arts, actual: Kids
46423, predicted: Games, actual: Kids
46439, predicted: Recreation, actual: Kids
46462, predicted: Health, actual: Kids
46500, predicted: Reference, actual: Kids
46506, predicted: Business, actual: Kids
46507, predicted: Recreation, actual: Kids
46529, predicted: Business, actual: Kids
46544, predicted: Recreation, actual: Kids
46566, predicted: Recreation, actual: Kids
46587, predicted: Recreation, actual: Society
46640, predicted: Arts, actual: Kids
46715, predicted: Recreation, actual: Kids
46725, predicted: Games, actual: Kids
46764, predicted: Recreation, actual: Kids
46765, predicted: Games, actual: Kids
46781, predicted: Arts, actual: Kids
46820, predicted: Arts, actual: Kids
46839, predicted: Recreation, actual: Science
46847, predicted: Science, actual: Kids
46849, predicted: Reference, actual: Kids
46877, predicted: Reference, actual: Kids
46894, predicted: Science, actual: Kids
46898, predicted: Science, actual: Kids
46918, predicted: Science, actual: Kids
46934, predicted: Recreation, actual: Kids
46962, predicted: Games, actual: Kids
46964, predicted: Business, actual: Science
46988, predicted: Sports, actual: Kids
47092, predicted: Reference, actual: Kids
47093, predicted: Recreation, actual: Sports
47100, predicted: Recreation, actual: Kids
47129, predicted: Recreation, actual: Kids
47160, predicted: Sports, actual: Kids
47213, predicted: Recreation, actual: Sports
47297, predicted: Business, actual: Kids
47318, predicted: Recreation, actual: Kids
47361, predicted: Recreation, actual: Kids
47367, predicted: Recreation, actual: Kids
47375, predicted: Recreation, actual: Kids
47385, predicted: Health, actual: Kids
47392, predicted: Society, actual: Kids
47397, predicted: Business, actual: Society
47407, predicted: Computers, actual: Kids
47435, predicted: Science, actual: Kids
47441, predicted: Business, actual: Kids
47446, predicted: Recreation, actual: Kids
47451, predicted: Recreation, actual: Kids
47472, predicted: Health, actual: Kids
47474, predicted: Recreation, actual: Kids
47476, predicted: Arts, actual: Kids
47502, predicted: Recreation, actual: Kids
47506, predicted: Recreation, actual: Kids
47517, predicted: Recreation, actual: Kids
47521, predicted: Recreation, actual: Kids
47523, predicted: Recreation, actual: Kids
47529, predicted: Business, actual: Kids
47530, predicted: Health, actual: Kids
47592, predicted: Health, actual: News
47636, predicted: Recreation, actual: News
47664, predicted: Arts, actual: News
47722, predicted: Arts, actual: News
47731, predicted: Business, actual: News
47747, predicted: Computers, actual: News
47762, predicted: Business, actual: Regional
47770, predicted: Business, actual: Society
47780, predicted: Computers, actual: Arts
47786, predicted: Games, actual: Arts
47802, predicted: Recreation, actual: Arts
47825, predicted: Computers, actual: Arts
47860, predicted: Business, actual: Shopping
47906, predicted: Recreation, actual: Kids
47912, predicted: Society, actual: Home
47914, predicted: Recreation, actual: Home
47965, predicted: Arts, actual: News
47984, predicted: Arts, actual: News
48029, predicted: Shopping, actual: News
48037, predicted: Computers, actual: News
48050, predicted: Computers, actual: Business
48081, predicted: Business, actual: Society
49773, predicted: Recreation, actual: Health
52866, predicted: Recreation, actual: Health
47293, predicted: Business, actual: Health
49568, predicted: Business, actual: Home
52780, predicted: Arts, actual: News
52830, predicted: Business, actual: News
52837, predicted: Business, actual: News
52846, predicted: Science, actual: News
45409, predicted: Arts, actual: News
45541, predicted: Arts, actual: News
45832, predicted: Recreation, actual: News
45951, predicted: Recreation, actual: News
46041, predicted: News, actual: Society
46221, predicted: Arts, actual: News
46320, predicted: Arts, actual: News
46425, predicted: Society, actual: News
46567, predicted: Games, actual: News
46887, predicted: Health, actual: News
46930, predicted: Health, actual: News
48141, predicted: Arts, actual: News
48168, predicted: Arts, actual: News
48187, predicted: Arts, actual: News
48208, predicted: Arts, actual: News
48223, predicted: Computers, actual: News
48234, predicted: Recreation, actual: News
48252, predicted: Arts, actual: News
48282, predicted: Computers, actual: News
48323, predicted: Health, actual: News
48330, predicted: Business, actual: News
48445, predicted: Arts, actual: News
48507, predicted: Recreation, actual: News
48522, predicted: Health, actual: Recreation
49043, predicted: Business, actual: Recreation
49075, predicted: Games, actual: Recreation
49213, predicted: Business, actual: Recreation
49229, predicted: Shopping, actual: Recreation
49230, predicted: Arts, actual: Recreation
49260, predicted: Business, actual: Recreation
49362, predicted: Recreation, actual: Shopping
49435, predicted: Business, actual: Recreation
49515, predicted: Computers, actual: Recreation
49545, predicted: Computers, actual: Recreation
51829, predicted: Arts, actual: Recreation
51947, predicted: Arts, actual: Recreation
51959, predicted: Arts, actual: Recreation
52169, predicted: Shopping, actual: Recreation
52337, predicted: Computers, actual: Recreation
52374, predicted: Computers, actual: Recreation
52405, predicted: Shopping, actual: Recreation
52449, predicted: Business, actual: Recreation
37301, predicted: Computers, actual: Recreation
37517, predicted: Business, actual: Recreation
38254, predicted: Society, actual: Recreation
38304, predicted: Adult, actual: Recreation
38436, predicted: Computers, actual: Recreation
38447, predicted: Computers, actual: Recreation
38466, predicted: Computers, actual: Recreation
40765, predicted: Business, actual: Recreation
42036, predicted: Recreation, actual: Reference
42195, predicted: Recreation, actual: Reference
42553, predicted: Society, actual: Reference
42583, predicted: Business, actual: Reference
42657, predicted: Business, actual: Reference
42707, predicted: Business, actual: Reference
42760, predicted: Recreation, actual: Reference
42811, predicted: Science, actual: Reference
42869, predicted: Recreation, actual: Reference
42914, predicted: Computers, actual: Reference
43400, predicted: Arts, actual: Reference
43412, predicted: Health, actual: Reference
43692, predicted: Recreation, actual: Reference
43729, predicted: Computers, actual: Reference
43780, predicted: Arts, actual: Reference
43901, predicted: Computers, actual: Reference
43909, predicted: Home, actual: Reference
43935, predicted: Computers, actual: Reference
44037, predicted: Business, actual: Reference
44106, predicted: Arts, actual: Reference
44136, predicted: Recreation, actual: Reference
44138, predicted: Computers, actual: Reference
44144, predicted: Computers, actual: Reference
44145, predicted: Business, actual: Reference
44146, predicted: Arts, actual: Reference
44161, predicted: Arts, actual: Reference
44171, predicted: Recreation, actual: Reference
44173, predicted: Reference, actual: Science
44175, predicted: Reference, actual: Society
44184, predicted: Arts, actual: Reference
44190, predicted: Business, actual: Reference
44250, predicted: Recreation, actual: Reference
44273, predicted: Computers, actual: Reference
44297, predicted: Recreation, actual: Reference
44302, predicted: Recreation, actual: Reference
44316, predicted: Recreation, actual: Reference
44318, predicted: Business, actual: Regional
44327, predicted: News, actual: Regional
44331, predicted: Business, actual: Regional
44340, predicted: Recreation, actual: Regional
44376, predicted: Regional, actual: Science
44378, predicted: Recreation, actual: Regional
44399, predicted: Reference, actual: Regional
44401, predicted: Recreation, actual: Regional
44407, predicted: Recreation, actual: Regional
44413, predicted: Recreation, actual: Science
44455, predicted: Health, actual: Science
44463, predicted: Reference, actual: Society
44539, predicted: Recreation, actual: Shopping
44553, predicted: Recreation, actual: Shopping
44561, predicted: Society, actual: Shopping
44784, predicted: Business, actual: Society
44785, predicted: Arts, actual: Society
44807, predicted: Shopping, actual: Society
44838, predicted: Computers, actual: Society
44875, predicted: Recreation, actual: Society
44990, predicted: Sports, actual: Society
45351, predicted: Business, actual: Sports
45680, predicted: Shopping, actual: Sports
45704, predicted: Computers, actual: Sports
45836, predicted: Arts, actual: Computers
