52866, predicted: Recreation, actual: Games
35840, predicted: Recreation, actual: Society
35873, predicted: Business, actual: Society
36032, predicted: Health, actual: Society
36059, predicted: Sports, actual: Society
36069, predicted: Business, actual: Society
36094, predicted: Sports, actual: Society
36124, predicted: Recreation, actual: Society
36206, predicted: Sports, actual: Society
36261, predicted: Shopping, actual: Society
36280, predicted: Recreation, actual: Society
36292, predicted: Sports, actual: Society
36312, predicted: Recreation, actual: Society
36322, predicted: Business, actual: Society
36328, predicted: Arts, actual: Society
36361, predicted: Sports, actual: Society
36366, predicted: Shopping, actual: Society
36385, predicted: Business, actual: Society
36416, predicted: Sports, actual: Society
36459, predicted: Sports, actual: Society
36481, predicted: Sports, actual: Society
36504, predicted: Sports, actual: Society
36514, predicted: Science, actual: Society
36515, predicted: Arts, actual: Society
36574, predicted: Shopping, actual: Society
36609, predicted: Sports, actual: Society
36613, predicted: Recreation, actual: Society
36631, predicted: Business, actual: Society
36643, predicted: Recreation, actual: Society
36647, predicted: Sports, actual: Society
36653, predicted: Sports, actual: Society
36657, predicted: Arts, actual: Society
36665, predicted: Sports, actual: Society
36668, predicted: Sports, actual: Society
36671, predicted: Sports, actual: Society
36687, predicted: Sports, actual: Society
36689, predicted: Business, actual: Society
36708, predicted: Sports, actual: Society
36709, predicted: Sports, actual: Society
36713, predicted: Arts, actual: Society
36738, predicted: Business, actual: Society
36753, predicted: Health, actual: Society
36790, predicted: Sports, actual: Society
36892, predicted: Science, actual: Society
36895, predicted: Business, actual: Society
36947, predicted: Recreation, actual: Society
36958, predicted: Shopping, actual: Society
36959, predicted: Sports, actual: Society
37025, predicted: Recreation, actual: Society
37034, predicted: Sports, actual: Society
37036, predicted: Sports, actual: Society
37064, predicted: Sports, actual: Society
37073, predicted: Sports, actual: Society
37142, predicted: Sports, actual: Society
37160, predicted: Recreation, actual: Society
37201, predicted: Recreation, actual: Society
37210, predicted: Shopping, actual: Society
37212, predicted: Shopping, actual: Society
37213, predicted: Recreation, actual: Society
37232, predicted: Shopping, actual: Society
37238, predicted: Adult, actual: Society
37241, predicted: Shopping, actual: Society
37270, predicted: Recreation, actual: Society
37288, predicted: Sports, actual: Society
37376, predicted: Health, actual: Society
37377, predicted: Sports, actual: Society
37379, predicted: Sports, actual: Society
37416, predicted: Recreation, actual: Society
37524, predicted: Adult, actual: Society
37539, predicted: Business, actual: Society
37571, predicted: Sports, actual: Society
37604, predicted: Recreation, actual: Society
37647, predicted: Adult, actual: Society
37648, predicted: Recreation, actual: Society
37652, predicted: Sports, actual: Society
37656, predicted: Recreation, actual: Society
37669, predicted: Arts, actual: Society
37673, predicted: Sports, actual: Society
37700, predicted: Recreation, actual: Society
37759, predicted: Sports, actual: Society
37770, predicted: Sports, actual: Society
37809, predicted: Computers, actual: Society
37944, predicted: Business, actual: Society
37982, predicted: Recreation, actual: Society
37991, predicted: Business, actual: Society
38027, predicted: Sports, actual: Society
38051, predicted: Business, actual: Society
38061, predicted: Sports, actual: Society
39026, predicted: Kids, actual: Sports
39323, predicted: Science, actual: Sports
39408, predicted: Recreation, actual: Sports
39494, predicted: Society, actual: Sports
39503, predicted: Health, actual: Sports
39662, predicted: Recreation, actual: Sports
39782, predicted: Recreation, actual: Sports
39856, predicted: Games, actual: Sports
39897, predicted: Games, actual: Sports
40192, predicted: Reference, actual: Sports
40839, predicted: Recreation, actual: Sports
40920, predicted: Recreation, actual: Sports
40990, predicted: Business, actual: Sports
41043, predicted: Shopping, actual: Sports
41207, predicted: Recreation, actual: Sports
41474, predicted: Recreation, actual: Sports
41827, predicted: Business, actual: Sports
41852, predicted: Society, actual: Sports
42307, predicted: Recreation, actual: Sports
42340, predicted: Adult, actual: Sports
42492, predicted: Shopping, actual: Sports
42930, predicted: Recreation, actual: Sports
42938, predicted: Society, actual: Sports
43042, predicted: Arts, actual: Sports
43337, predicted: Recreation, actual: Sports
43388, predicted: Science, actual: Games
43396, predicted: Society, actual: Health
43407, predicted: Society, actual: Reference
43453, predicted: Arts, actual: Adult
43548, predicted: Recreation, actual: Arts
43549, predicted: Business, actual: Arts
43552, predicted: Arts, actual: Regional
43556, predicted: Regional, actual: Computers
43561, predicted: Sports, actual: News
43584, predicted: Sports, actual: Arts
43608, predicted: Sports, actual: Arts
43612, predicted: Sports, actual: Arts
43616, predicted: Sports, actual: Arts
43659, predicted: Recreation, actual: Computers
43676, predicted: Recreation, actual: Business
43697, predicted: Business, actual: Computers
43702, predicted: Business, actual: Regional
43714, predicted: Health, actual: Business
43734, predicted: Business, actual: Regional
43741, predicted: Business, actual: Regional
43750, predicted: Recreation, actual: Business
43752, predicted: Games, actual: Business
43767, predicted: Computers, actual: Regional
43768, predicted: Computers, actual: Regional
43781, predicted: Recreation, actual: Computers
43782, predicted: Recreation, actual: Computers
43836, predicted: Recreation, actual: Computers
43899, predicted: Business, actual: Games
43905, predicted: Shopping, actual: Games
43916, predicted: Kids, actual: Regional
43927, predicted: Business, actual: Games
43939, predicted: Sports, actual: Games
43946, predicted: Kids, actual: Games
43970, predicted: Sports, actual: Games
44017, predicted: Health, actual: Shopping
44084, predicted: Business, actual: Health
44093, predicted: Science, actual: Health
44228, predicted: Computers, actual: Kids
44263, predicted: Sports, actual: Regional
44489, predicted: Sports, actual: Regional
44662, predicted: Computers, actual: Shopping
44685, predicted: Sports, actual: Society
44687, predicted: Shopping, actual: Society
44698, predicted: Shopping, actual: Society
44714, predicted: Business, actual: Society
44742, predicted: Recreation, actual: Society
44755, predicted: Sports, actual: Society
44909, predicted: Health, actual: Adult
45051, predicted: Games, actual: Adult
45318, predicted: Recreation, actual: Adult
45379, predicted: Recreation, actual: Adult
45439, predicted: Kids, actual: Arts
45462, predicted: Society, actual: Kids
45517, predicted: Sports, actual: Arts
45638, predicted: Arts, actual: Kids
45875, predicted: Computers, actual: Arts
46495, predicted: Reference, actual: Arts
46505, predicted: Recreation, actual: Arts
52774, predicted: Arts, actual: Computers
52976, predicted: Shopping, actual: Games
53145, predicted: Computers, actual: Games
53267, predicted: Shopping, actual: Games
53397, predicted: Sports, actual: Games
53512, predicted: Sports, actual: Games
53555, predicted: Recreation, actual: Games
53578, predicted: Recreation, actual: Games
53608, predicted: Sports, actual: Games
53720, predicted: Recreation, actual: Health
53907, predicted: Recreation, actual: Health
53936, predicted: Society, actual: Health
54071, predicted: Sports, actual: Health
54194, predicted: Adult, actual: Health
54249, predicted: Sports, actual: Health
54387, predicted: Arts, actual: Health
54682, predicted: Computers, actual: Health
54885, predicted: Business, actual: Health
54979, predicted: Sports, actual: Health
55102, predicted: Recreation, actual: Health
55419, predicted: Sports, actual: Health
55429, predicted: Arts, actual: Health
55777, predicted: Kids, actual: Home
56235, predicted: Sports, actual: Kids
56340, predicted: Sports, actual: Kids
56647, predicted: Sports, actual: Society
56709, predicted: Adult, actual: News
56715, predicted: Kids, actual: News
56837, predicted: Recreation, actual: News
56853, predicted: Health, actual: News
56930, predicted: Sports, actual: News
56961, predicted: Adult, actual: Recreation
56991, predicted: Sports, actual: Recreation
1122, predicted: Business, actual: Regional
1180, predicted: Home, actual: Recreation
1231, predicted: Science, actual: Reference
1280, predicted: Arts, actual: Reference
1361, predicted: Arts, actual: Regional
1363, predicted: Sports, actual: News
1381, predicted: Business, actual: Society
1383, predicted: Sports, actual: Regional
1398, predicted: Sports, actual: Regional
1567, predicted: Business, actual: Shopping
1591, predicted: Home, actual: Shopping
1592, predicted: Recreation, actual: Shopping
1621, predicted: News, actual: Society
1666, predicted: News, actual: Society
1680, predicted: Business, actual: Society
1781, predicted: Recreation, actual: Sports
2539, predicted: Arts, actual: Adult
2543, predicted: Adult, actual: Shopping
2671, predicted: Business, actual: Adult
2735, predicted: Business, actual: Adult
2751, predicted: Kids, actual: Arts
2829, predicted: Sports, actual: Arts
2919, predicted: Business, actual: Arts
2950, predicted: Reference, actual: Arts
2965, predicted: Business, actual: Arts
2976, predicted: Business, actual: Arts
3004, predicted: Computers, actual: Arts
3043, predicted: Arts, actual: Kids
3124, predicted: Business, actual: Arts
3128, predicted: Business, actual: Arts
3411, predicted: Recreation, actual: Arts
3432, predicted: Recreation, actual: Arts
3442, predicted: Shopping, actual: Arts
3465, predicted: Recreation, actual: Arts
3471, predicted: Arts, actual: Business
3485, predicted: Recreation, actual: Arts
3509, predicted: Business, actual: Arts
3565, predicted: Business, actual: Arts
3699, predicted: Games, actual: Arts
3701, predicted: Health, actual: Arts
3702, predicted: Sports, actual: Arts
3912, predicted: Business, actual: Arts
3944, predicted: Recreation, actual: Arts
3982, predicted: Business, actual: Arts
3987, predicted: News, actual: Arts
3993, predicted: Business, actual: Arts
4008, predicted: Sports, actual: Arts
4025, predicted: Recreation, actual: Arts
4069, predicted: Business, actual: Arts
4089, predicted: Sports, actual: Arts
4118, predicted: Recreation, actual: Arts
4119, predicted: Health, actual: Arts
4126, predicted: Adult, actual: Arts
4135, predicted: Recreation, actual: Arts
4170, predicted: Arts, actual: Games
4208, predicted: Arts, actual: Games
4210, predicted: Recreation, actual: Arts
4273, predicted: Recreation, actual: Arts
4279, predicted: Recreation, actual: Arts
4283, predicted: Computers, actual: Arts
4323, predicted: Kids, actual: Arts
4347, predicted: Business, actual: Arts
4383, predicted: Arts, actual: Reference
4423, predicted: Recreation, actual: Arts
4476, predicted: Recreation, actual: Arts
4490, predicted: Recreation, actual: Arts
4503, predicted: News, actual: Arts
4519, predicted: Recreation, actual: Arts
4525, predicted: Recreation, actual: Arts
4552, predicted: Science, actual: Arts
4616, predicted: Computers, actual: Arts
4660, predicted: Recreation, actual: Arts
4664, predicted: Shopping, actual: Arts
4705, predicted: Business, actual: Arts
4732, predicted: Sports, actual: Arts
4733, predicted: Sports, actual: Arts
4754, predicted: Recreation, actual: Arts
4759, predicted: Sports, actual: Arts
4766, predicted: Recreation, actual: Arts
4776, predicted: Recreation, actual: Arts
4802, predicted: Health, actual: News
4842, predicted: Adult, actual: Arts
4847, predicted: Recreation, actual: Arts
4854, predicted: Recreation, actual: Arts
4871, predicted: Recreation, actual: Arts
4899, predicted: Recreation, actual: Arts
4908, predicted: Sports, actual: Arts
4950, predicted: Recreation, actual: Arts
5013, predicted: Business, actual: Arts
5207, predicted: Sports, actual: Arts
5221, predicted: Recreation, actual: Shopping
5292, predicted: Business, actual: Arts
5304, predicted: Business, actual: Arts
5402, predicted: Recreation, actual: Arts
5418, predicted: Shopping, actual: Arts
5422, predicted: Recreation, actual: Arts
5436, predicted: Home, actual: Arts
5439, predicted: Society, actual: Arts
5445, predicted: Sports, actual: Arts
5454, predicted: Recreation, actual: Arts
5462, predicted: Recreation, actual: Arts
5492, predicted: Sports, actual: Society
5497, predicted: Kids, actual: Arts
5510, predicted: Sports, actual: Arts
5512, predicted: Recreation, actual: Arts
5548, predicted: Sports, actual: Arts
5559, predicted: Recreation, actual: Arts
5574, predicted: Recreation, actual: Arts
5576, predicted: Sports, actual: Arts
5592, predicted: News, actual: Arts
5595, predicted: Regional, actual: Arts
67, predicted: Adult, actual: Society
85, predicted: Arts, actual: Adult
124, predicted: Kids, actual: Regional
125, predicted: News, actual: Arts
140, predicted: Arts, actual: News
142, predicted: Society, actual: News
153, predicted: Recreation, actual: Arts
160, predicted: Sports, actual: Arts
162, predicted: News, actual: Arts
173, predicted: Arts, actual: Kids
174, predicted: Sports, actual: Regional
188, predicted: Kids, actual: Arts
190, predicted: Arts, actual: Kids
198, predicted: Arts, actual: Home
205, predicted: Sports, actual: Society
217, predicted: Sports, actual: Arts
235, predicted: News, actual: Arts
237, predicted: Recreation, actual: Arts
255, predicted: Recreation, actual: News
256, predicted: Business, actual: Regional
262, predicted: Business, actual: Home
265, predicted: Business, actual: Regional
268, predicted: Health, actual: Business
272, predicted: Regional, actual: Computers
284, predicted: Recreation, actual: Business
310, predicted: Home, actual: Business
318, predicted: Recreation, actual: Regional
324, predicted: Shopping, actual: Business
329, predicted: Recreation, actual: Regional
352, predicted: Kids, actual: Sports
362, predicted: Recreation, actual: Computers
371, predicted: Business, actual: Computers
394, predicted: Recreation, actual: Computers
396, predicted: Business, actual: Computers
430, predicted: Business, actual: Computers
432, predicted: Kids, actual: Games
446, predicted: Games, actual: Sports
491, predicted: Sports, actual: Games
561, predicted: Business, actual: Health
564, predicted: Health, actual: Science
644, predicted: Arts, actual: Health
688, predicted: Recreation, actual: Home
693, predicted: Home, actual: Society
703, predicted: Business, actual: Regional
706, predicted: Home, actual: Recreation
709, predicted: Arts, actual: Computers
716, predicted: Business, actual: Home
720, predicted: Shopping, actual: Home
730, predicted: Recreation, actual: Home
741, predicted: Health, actual: Home
771, predicted: Home, actual: Recreation
782, predicted: Business, actual: Home
792, predicted: Business, actual: Home
804, predicted: Recreation, actual: Home
822, predicted: Business, actual: Kids
829, predicted: Sports, actual: Kids
835, predicted: Science, actual: Kids
839, predicted: Games, actual: Computers
843, predicted: News, actual: Kids
844, predicted: Science, actual: Kids
847, predicted: Shopping, actual: Recreation
856, predicted: Science, actual: Reference
862, predicted: Computers, actual: Kids
869, predicted: Business, actual: Kids
889, predicted: News, actual: Kids
923, predicted: Business, actual: Society
929, predicted: Business, actual: Society
937, predicted: Science, actual: News
942, predicted: Sports, actual: News
960, predicted: Recreation, actual: News
969, predicted: Regional, actual: News
975, predicted: Sports, actual: News
995, predicted: Recreation, actual: Regional
1002, predicted: Sports, actual: News
1010, predicted: Society, actual: News
1022, predicted: Regional, actual: News
1026, predicted: Recreation, actual: News
1034, predicted: Science, actual: Home
1060, predicted: Sports, actual: News
1076, predicted: Sports, actual: News
1083, predicted: Sports, actual: News
1085, predicted: News, actual: Society
1088, predicted: Society, actual: News
1124, predicted: Science, actual: Recreation
1131, predicted: Sports, actual: Recreation
1175, predicted: Business, actual: Recreation
1187, predicted: Business, actual: Recreation
1190, predicted: Business, actual: Recreation
1216, predicted: Science, actual: Reference
1232, predicted: Science, actual: Computers
1235, predicted: Business, actual: Reference
1255, predicted: Arts, actual: Reference
1256, predicted: Arts, actual: Reference
1267, predicted: Science, actual: Business
1276, predicted: Sports, actual: Reference
1288, predicted: Kids, actual: Reference
1290, predicted: Business, actual: Reference
1300, predicted: Arts, actual: Reference
1325, predicted: Computers, actual: Reference
1339, predicted: Arts, actual: Reference
1343, predicted: Sports, actual: Reference
1352, predicted: Regional, actual: Shopping
1366, predicted: Business, actual: Regional
1377, predicted: Recreation, actual: Regional
1379, predicted: Home, actual: Regional
1382, predicted: Regional, actual: Shopping
1412, predicted: Society, actual: Science
1422, predicted: Society, actual: Science
1451, predicted: News, actual: Science
1454, predicted: Science, actual: Reference
1460, predicted: Computers, actual: Business
1461, predicted: Health, actual: Science
1496, predicted: Regional, actual: Shopping
1510, predicted: Business, actual: Shopping
1513, predicted: Arts, actual: Shopping
1541, predicted: Business, actual: Shopping
1581, predicted: Business, actual: Shopping
1584, predicted: Business, actual: Shopping
1605, predicted: Business, actual: Shopping
1606, predicted: Shopping, actual: Business
1623, predicted: Recreation, actual: Society
1626, predicted: Reference, actual: Society
1627, predicted: Recreation, actual: Society
1629, predicted: News, actual: Regional
1635, predicted: Recreation, actual: Society
1638, predicted: Business, actual: Regional
1711, predicted: Arts, actual: Society
1717, predicted: Reference, actual: Society
1800, predicted: Kids, actual: Sports
1823, predicted: Recreation, actual: Sports
1840, predicted: Recreation, actual: News
1856, predicted: Kids, actual: Adult
1868, predicted: Arts, actual: Adult
1875, predicted: Arts, actual: Adult
1906, predicted: Arts, actual: Adult
1939, predicted: Society, actual: Adult
1976, predicted: News, actual: Adult
2036, predicted: Arts, actual: Adult
2084, predicted: Games, actual: Adult
2202, predicted: Computers, actual: Adult
2296, predicted: Health, actual: Adult
2342, predicted: Sports, actual: Adult
2357, predicted: Recreation, actual: Adult
2360, predicted: News, actual: Adult
2471, predicted: Sports, actual: Adult
2472, predicted: Business, actual: Adult
2481, predicted: Recreation, actual: Adult
2583, predicted: Recreation, actual: Adult
2611, predicted: Business, actual: Adult
2622, predicted: Business, actual: Adult
2625, predicted: Arts, actual: Adult
2634, predicted: Recreation, actual: Adult
2647, predicted: Sports, actual: Adult
2667, predicted: Recreation, actual: Adult
2678, predicted: Health, actual: Science
2703, predicted: Arts, actual: Adult
2764, predicted: Kids, actual: Arts
2789, predicted: Sports, actual: Arts
2802, predicted: Recreation, actual: Arts
2808, predicted: Kids, actual: Arts
2855, predicted: Science, actual: Arts
2857, predicted: Recreation, actual: Arts
2896, predicted: Sports, actual: Arts
2953, predicted: Recreation, actual: Arts
3013, predicted: Kids, actual: Arts
3016, predicted: Arts, actual: Reference
3062, predicted: Sports, actual: Arts
3092, predicted: Health, actual: Arts
3094, predicted: Arts, actual: Kids
3096, predicted: Business, actual: Arts
3111, predicted: Sports, actual: Arts
3163, predicted: Recreation, actual: Arts
3246, predicted: Sports, actual: Kids
3255, predicted: Science, actual: Arts
3278, predicted: Society, actual: Arts
3286, predicted: Shopping, actual: Arts
3340, predicted: Sports, actual: Arts
3348, predicted: Business, actual: Arts
3351, predicted: Recreation, actual: Arts
3398, predicted: Kids, actual: Arts
3429, predicted: Business, actual: Arts
3435, predicted: Recreation, actual: Arts
3451, predicted: Recreation, actual: Arts
3493, predicted: Recreation, actual: Arts
3494, predicted: Recreation, actual: Arts
3506, predicted: Recreation, actual: Arts
3512, predicted: Recreation, actual: Arts
3613, predicted: Home, actual: Arts
3638, predicted: Recreation, actual: Arts
3716, predicted: Reference, actual: Arts
3744, predicted: Games, actual: Arts
3801, predicted: Business, actual: Arts
3890, predicted: Business, actual: Arts
3922, predicted: Recreation, actual: Arts
3927, predicted: Business, actual: Arts
3928, predicted: Business, actual: Arts
3946, predicted: Games, actual: Arts
3957, predicted: Business, actual: Arts
3959, predicted: Health, actual: Arts
3964, predicted: Sports, actual: Arts
3998, predicted: Business, actual: Arts
4016, predicted: Business, actual: Arts
4029, predicted: Recreation, actual: Arts
4045, predicted: News, actual: Arts
4046, predicted: Recreation, actual: Arts
4070, predicted: Recreation, actual: Arts
4103, predicted: Recreation, actual: Arts
4106, predicted: News, actual: Arts
4140, predicted: Recreation, actual: Arts
4148, predicted: Recreation, actual: Arts
4159, predicted: Sports, actual: Arts
4162, predicted: Shopping, actual: Arts
4166, predicted: Adult, actual: Arts
4247, predicted: Sports, actual: Arts
4384, predicted: Arts, actual: News
4450, predicted: Recreation, actual: Arts
4469, predicted: Kids, actual: Arts
4523, predicted: Adult, actual: Arts
4540, predicted: Sports, actual: Arts
4659, predicted: Computers, actual: Arts
4693, predicted: Business, actual: Arts
4696, predicted: Recreation, actual: Arts
4699, predicted: Shopping, actual: Arts
4718, predicted: Sports, actual: Arts
4736, predicted: Computers, actual: Arts
4742, predicted: Shopping, actual: Arts
4753, predicted: Recreation, actual: Arts
4758, predicted: Arts, actual: Reference
4811, predicted: Home, actual: Arts
4845, predicted: Games, actual: Arts
4863, predicted: Society, actual: Arts
4880, predicted: Recreation, actual: Arts
4939, predicted: Sports, actual: Arts
4962, predicted: Business, actual: Arts
4975, predicted: Sports, actual: Arts
5006, predicted: Sports, actual: Arts
5153, predicted: Games, actual: Arts
5223, predicted: Recreation, actual: Arts
5242, predicted: Arts, actual: Kids
5270, predicted: Health, actual: Arts
5276, predicted: Recreation, actual: Arts
5374, predicted: Recreation, actual: Arts
5431, predicted: Adult, actual: Arts
5471, predicted: News, actual: Arts
5513, predicted: Recreation, actual: Arts
5520, predicted: News, actual: Arts
5527, predicted: Society, actual: Arts
5530, predicted: Games, actual: Arts
5539, predicted: Recreation, actual: Arts
5549, predicted: Sports, actual: Arts
5557, predicted: Recreation, actual: Arts
5567, predicted: Society, actual: Arts
5605, predicted: Sports, actual: Arts
5607, predicted: News, actual: Arts
5624, predicted: News, actual: Arts
5649, predicted: News, actual: Arts
5675, predicted: Recreation, actual: Arts
5678, predicted: Recreation, actual: Arts
5723, predicted: Shopping, actual: Arts
5733, predicted: Recreation, actual: Arts
5756, predicted: Recreation, actual: Reference
5768, predicted: Business, actual: Arts
5803, predicted: Kids, actual: Arts
5812, predicted: Recreation, actual: Arts
5827, predicted: Recreation, actual: Arts
5836, predicted: Recreation, actual: Arts
5896, predicted: Sports, actual: Recreation
5926, predicted: Arts, actual: Kids
5932, predicted: Business, actual: Arts
5964, predicted: Games, actual: Arts
5990, predicted: Business, actual: Arts
6007, predicted: Business, actual: News
6170, predicted: Science, actual: Business
6173, predicted: Recreation, actual: Society
6215, predicted: Science, actual: Business
6235, predicted: Recreation, actual: Business
6276, predicted: Recreation, actual: Business
6288, predicted: Recreation, actual: Business
6291, predicted: Recreation, actual: Business
6298, predicted: News, actual: Business
6302, predicted: Sports, actual: Business
6316, predicted: Science, actual: Shopping
6328, predicted: Shopping, actual: Business
6334, predicted: Recreation, actual: Business
6335, predicted: Recreation, actual: Business
6343, predicted: Shopping, actual: Business
6347, predicted: Shopping, actual: Business
6357, predicted: Recreation, actual: Business
6358, predicted: Science, actual: Business
6421, predicted: Sports, actual: Business
6427, predicted: Recreation, actual: Business
6443, predicted: Recreation, actual: Business
6445, predicted: Shopping, actual: Business
6449, predicted: Shopping, actual: Business
6476, predicted: Recreation, actual: Business
6489, predicted: Recreation, actual: Business
6497, predicted: Recreation, actual: Business
6511, predicted: Recreation, actual: Business
6555, predicted: Health, actual: Business
6563, predicted: Science, actual: Business
6570, predicted: Health, actual: Business
6582, predicted: Recreation, actual: Business
6614, predicted: Shopping, actual: Business
6625, predicted: Science, actual: Business
6642, predicted: Health, actual: Business
6652, predicted: Kids, actual: Business
6682, predicted: Computers, actual: Business
6685, predicted: Business, actual: Computers
6708, predicted: Computers, actual: Business
6725, predicted: Shopping, actual: Business
6726, predicted: Arts, actual: Business
6728, predicted: Shopping, actual: Business
6733, predicted: Shopping, actual: Business
6737, predicted: Business, actual: Science
6739, predicted: Arts, actual: Business
6854, predicted: Recreation, actual: Business
6887, predicted: Games, actual: Business
6914, predicted: Regional, actual: Business
6922, predicted: Arts, actual: Business
6935, predicted: Arts, actual: Business
6944, predicted: Shopping, actual: Business
6966, predicted: Arts, actual: Business
6978, predicted: Recreation, actual: Business
6982, predicted: Regional, actual: Business
7010, predicted: Society, actual: Business
7057, predicted: Shopping, actual: Business
7079, predicted: Arts, actual: Business
7089, predicted: Arts, actual: Business
7103, predicted: Shopping, actual: Business
7119, predicted: Recreation, actual: Business
7296, predicted: Computers, actual: Business
7298, predicted: Computers, actual: Business
7302, predicted: Computers, actual: Business
7345, predicted: Computers, actual: Business
7401, predicted: News, actual: Business
7422, predicted: Arts, actual: Business
7460, predicted: Arts, actual: Business
7467, predicted: Recreation, actual: Business
7483, predicted: Arts, actual: Business
7533, predicted: Recreation, actual: Business
7565, predicted: Computers, actual: Business
7591, predicted: Science, actual: Business
7605, predicted: Science, actual: Business
7678, predicted: Business, actual: Science
7759, predicted: Science, actual: Business
7780, predicted: Business, actual: Science
7792, predicted: Science, actual: Business
7853, predicted: News, actual: Business
7962, predicted: Adult, actual: Business
7967, predicted: Adult, actual: Business
8024, predicted: Business, actual: Regional
8030, predicted: Business, actual: Regional
8055, predicted: Games, actual: Kids
8059, predicted: Home, actual: Business
8110, predicted: Business, actual: Home
8122, predicted: Home, actual: Business
8135, predicted: Health, actual: Business
8144, predicted: Recreation, actual: Business
8209, predicted: Health, actual: Business
8215, predicted: Health, actual: Business
8224, predicted: Health, actual: Business
8228, predicted: Health, actual: Business
8244, predicted: Reference, actual: Business
8255, predicted: Health, actual: Business
8266, predicted: Health, actual: Business
8267, predicted: Business, actual: Society
8344, predicted: Regional, actual: Business
8358, predicted: Shopping, actual: Business
8375, predicted: Recreation, actual: Business
8420, predicted: News, actual: Business
8426, predicted: Business, actual: Home
8436, predicted: Health, actual: Business
8558, predicted: Shopping, actual: Business
8559, predicted: Recreation, actual: Business
8564, predicted: Business, actual: Science
8604, predicted: Shopping, actual: Business
8614, predicted: Shopping, actual: Business
8640, predicted: News, actual: Business
8761, predicted: Science, actual: Business
8826, predicted: Recreation, actual: Business
8898, predicted: Business, actual: Home
8902, predicted: Sports, actual: Business
8915, predicted: Science, actual: Society
8919, predicted: Business, actual: Regional
9008, predicted: Games, actual: Business
9027, predicted: Health, actual: Business
9032, predicted: Reference, actual: Business
9056, predicted: Computers, actual: Business
9115, predicted: Sports, actual: Business
9126, predicted: Recreation, actual: Business
9132, predicted: Sports, actual: Business
9172, predicted: Adult, actual: Business
9183, predicted: Arts, actual: Business
9236, predicted: Science, actual: Business
9262, predicted: Sports, actual: Business
9264, predicted: Science, actual: Business
9289, predicted: Business, actual: Recreation
9305, predicted: Computers, actual: Recreation
9309, predicted: Reference, actual: Recreation
9319, predicted: News, actual: Recreation
9389, predicted: Sports, actual: Business
9398, predicted: Health, actual: Business
9409, predicted: Science, actual: Business
9420, predicted: Science, actual: Business
9485, predicted: Health, actual: Business
9507, predicted: Sports, actual: Business
9551, predicted: Recreation, actual: Business
9580, predicted: News, actual: Business
9615, predicted: Sports, actual: Science
9653, predicted: Computers, actual: Business
9709, predicted: Arts, actual: Business
9755, predicted: Recreation, actual: Business
9767, predicted: Health, actual: Business
9769, predicted: Reference, actual: Business
9788, predicted: Recreation, actual: Business
9843, predicted: Arts, actual: Business
9845, predicted: Sports, actual: Business
9911, predicted: Recreation, actual: Business
9956, predicted: Sports, actual: Business
9957, predicted: Science, actual: Business
9991, predicted: Sports, actual: Business
10059, predicted: Health, actual: Business
10062, predicted: Health, actual: Business
10075, predicted: Health, actual: Business
10095, predicted: Shopping, actual: Business
10180, predicted: News, actual: Business
10233, predicted: Reference, actual: Business
10240, predicted: Science, actual: Business
10251, predicted: Computers, actual: Business
10252, predicted: Arts, actual: Business
10258, predicted: Sports, actual: Business
10272, predicted: Computers, actual: Business
10299, predicted: Business, actual: Computers
10305, predicted: Computers, actual: Business
10314, predicted: Computers, actual: Business
10360, predicted: Science, actual: Business
10447, predicted: Shopping, actual: Business
10451, predicted: Computers, actual: Business
10490, predicted: Recreation, actual: Business
10501, predicted: Recreation, actual: Business
10534, predicted: Shopping, actual: Business
10536, predicted: Science, actual: Business
10599, predicted: Recreation, actual: Business
10610, predicted: Shopping, actual: Business
10637, predicted: Arts, actual: Computers
10642, predicted: Science, actual: Computers
10722, predicted: Science, actual: Computers
10743, predicted: Science, actual: Computers
10753, predicted: Business, actual: Computers
10759, predicted: Science, actual: Computers
10779, predicted: Business, actual: Computers
10883, predicted: Sports, actual: Computers
10889, predicted: Games, actual: Computers
10894, predicted: Science, actual: Computers
10928, predicted: Arts, actual: Computers
10931, predicted: Business, actual: Computers
10940, predicted: Recreation, actual: Computers
10963, predicted: Business, actual: Computers
10970, predicted: Shopping, actual: Computers
10985, predicted: Business, actual: Computers
10991, predicted: Business, actual: Computers
11016, predicted: Arts, actual: Computers
11047, predicted: Business, actual: Computers
11083, predicted: Business, actual: Computers
11089, predicted: Arts, actual: Computers
11109, predicted: Sports, actual: Computers
11117, predicted: Recreation, actual: Computers
11145, predicted: Science, actual: Computers
11154, predicted: Business, actual: Computers
11184, predicted: Science, actual: Computers
11195, predicted: Business, actual: Computers
11200, predicted: Science, actual: Computers
11207, predicted: Business, actual: Computers
11241, predicted: Recreation, actual: Computers
11269, predicted: Sports, actual: Computers
11271, predicted: Business, actual: Computers
11297, predicted: Business, actual: Computers
11344, predicted: Business, actual: Computers
11347, predicted: Business, actual: Computers
11376, predicted: Business, actual: Computers
11401, predicted: Business, actual: Computers
11419, predicted: Sports, actual: Computers
11420, predicted: Business, actual: Computers
11477, predicted: Business, actual: Computers
11500, predicted: Business, actual: Computers
11503, predicted: Business, actual: Computers
11512, predicted: Business, actual: Computers
11591, predicted: Science, actual: Computers
11612, predicted: Shopping, actual: Computers
11615, predicted: Kids, actual: Computers
11619, predicted: Arts, actual: Computers
11666, predicted: Business, actual: Computers
