49773, predicted: Health, actual: Business
30244, predicted: Computers, actual: Shopping
30285, predicted: Business, actual: Shopping
30312, predicted: Computers, actual: Shopping
30315, predicted: Society, actual: Shopping
30339, predicted: Health, actual: Shopping
30352, predicted: Kids, actual: Shopping
30363, predicted: Arts, actual: Shopping
30364, predicted: Business, actual: Shopping
30388, predicted: Science, actual: Shopping
30389, predicted: Sports, actual: Shopping
30391, predicted: Games, actual: Shopping
30394, predicted: Society, actual: Shopping
30427, predicted: Computers, actual: Shopping
30449, predicted: Business, actual: Shopping
30467, predicted: Society, actual: Shopping
30471, predicted: Business, actual: Shopping
30477, predicted: Computers, actual: Shopping
30506, predicted: Home, actual: Shopping
30511, predicted: Adult, actual: Shopping
30512, predicted: Kids, actual: Shopping
30665, predicted: Adult, actual: Shopping
30673, predicted: Society, actual: Shopping
30679, predicted: Business, actual: Shopping
30708, predicted: Business, actual: Shopping
30709, predicted: Arts, actual: Shopping
30723, predicted: Society, actual: Shopping
30732, predicted: Games, actual: Shopping
30752, predicted: Business, actual: Shopping
30766, predicted: Sports, actual: Shopping
30774, predicted: Computers, actual: Shopping
30775, predicted: Business, actual: Shopping
30780, predicted: Kids, actual: Shopping
30799, predicted: Arts, actual: Shopping
30815, predicted: Business, actual: Shopping
30833, predicted: Business, actual: Shopping
30835, predicted: Science, actual: Shopping
30863, predicted: Business, actual: Shopping
30866, predicted: Recreation, actual: Shopping
30879, predicted: Games, actual: Shopping
30883, predicted: News, actual: Shopping
30912, predicted: Computers, actual: Shopping
30921, predicted: Society, actual: Shopping
30963, predicted: Business, actual: Shopping
30969, predicted: Business, actual: Shopping
30977, predicted: Recreation, actual: Shopping
30980, predicted: Health, actual: Shopping
31001, predicted: Adult, actual: Shopping
31003, predicted: Business, actual: Shopping
31071, predicted: Health, actual: Shopping
31073, predicted: Arts, actual: Shopping
31099, predicted: Reference, actual: Shopping
31129, predicted: Health, actual: Shopping
31159, predicted: Business, actual: Shopping
31161, predicted: Science, actual: Shopping
31186, predicted: Society, actual: Shopping
31196, predicted: Health, actual: Shopping
31222, predicted: Reference, actual: Shopping
31250, predicted: Science, actual: Shopping
31256, predicted: Business, actual: Shopping
31276, predicted: Adult, actual: Shopping
31285, predicted: Sports, actual: Shopping
31320, predicted: Society, actual: Shopping
31366, predicted: Adult, actual: Shopping
31384, predicted: Business, actual: Shopping
31409, predicted: News, actual: Shopping
31426, predicted: Computers, actual: Shopping
31447, predicted: Arts, actual: Shopping
31464, predicted: Arts, actual: Shopping
31475, predicted: Computers, actual: Shopping
31497, predicted: Sports, actual: Shopping
31509, predicted: Business, actual: Shopping
31514, predicted: Society, actual: Shopping
31523, predicted: Society, actual: Shopping
31535, predicted: Business, actual: Shopping
31547, predicted: Business, actual: Shopping
31562, predicted: Society, actual: Shopping
31563, predicted: Arts, actual: Shopping
31592, predicted: Adult, actual: Shopping
31629, predicted: Business, actual: Shopping
31659, predicted: Sports, actual: Shopping
31660, predicted: Arts, actual: Shopping
31693, predicted: Computers, actual: Shopping
31694, predicted: Business, actual: Shopping
31718, predicted: Arts, actual: Shopping
31731, predicted: Arts, actual: Shopping
31790, predicted: Computers, actual: Shopping
31794, predicted: Sports, actual: Shopping
31803, predicted: Computers, actual: Shopping
31825, predicted: Business, actual: Shopping
31835, predicted: Shopping, actual: Society
31849, predicted: Computers, actual: Shopping
31852, predicted: Society, actual: Shopping
31855, predicted: Science, actual: Shopping
31881, predicted: Games, actual: Shopping
31886, predicted: Business, actual: Shopping
31889, predicted: Reference, actual: Shopping
31891, predicted: Computers, actual: Shopping
31940, predicted: Health, actual: Shopping
31942, predicted: Computers, actual: Shopping
31973, predicted: Adult, actual: Shopping
31979, predicted: Society, actual: Shopping
31993, predicted: Kids, actual: Shopping
31997, predicted: Home, actual: Shopping
31999, predicted: Society, actual: Shopping
32001, predicted: Recreation, actual: Shopping
32021, predicted: Adult, actual: Shopping
32030, predicted: Business, actual: Shopping
32038, predicted: Sports, actual: Shopping
32052, predicted: Health, actual: Shopping
32055, predicted: Arts, actual: Shopping
32060, predicted: Sports, actual: Shopping
32086, predicted: Society, actual: Shopping
32114, predicted: Adult, actual: Shopping
32143, predicted: Business, actual: Shopping
32147, predicted: Society, actual: Shopping
32167, predicted: Society, actual: Shopping
32174, predicted: Health, actual: Shopping
32205, predicted: Business, actual: Shopping
32211, predicted: Business, actual: Shopping
32214, predicted: Sports, actual: Shopping
32261, predicted: Home, actual: Shopping
32272, predicted: Arts, actual: Shopping
32277, predicted: Arts, actual: Shopping
32300, predicted: Society, actual: Shopping
32358, predicted: Business, actual: Shopping
32366, predicted: Arts, actual: Shopping
32392, predicted: Recreation, actual: Shopping
32411, predicted: Society, actual: Shopping
32418, predicted: Society, actual: Shopping
32433, predicted: Business, actual: Shopping
32451, predicted: Business, actual: Shopping
32452, predicted: Business, actual: Shopping
32460, predicted: Recreation, actual: Shopping
32465, predicted: Business, actual: Shopping
32472, predicted: Health, actual: Shopping
32482, predicted: Business, actual: Shopping
32483, predicted: Recreation, actual: Shopping
32484, predicted: Recreation, actual: Shopping
32524, predicted: Games, actual: Shopping
32555, predicted: Business, actual: Shopping
32562, predicted: Arts, actual: Shopping
32575, predicted: Science, actual: Shopping
32593, predicted: Sports, actual: Shopping
32610, predicted: News, actual: Shopping
32621, predicted: Business, actual: Shopping
32629, predicted: Science, actual: Shopping
32633, predicted: Home, actual: Shopping
32697, predicted: Computers, actual: Shopping
32708, predicted: Arts, actual: Shopping
32710, predicted: Recreation, actual: Shopping
32717, predicted: Games, actual: Shopping
32733, predicted: Reference, actual: Shopping
32819, predicted: Recreation, actual: Shopping
32829, predicted: Business, actual: Shopping
32835, predicted: Games, actual: Shopping
32838, predicted: Regional, actual: Shopping
32848, predicted: Health, actual: Shopping
32859, predicted: Home, actual: Shopping
32881, predicted: Home, actual: Shopping
32884, predicted: Business, actual: Shopping
32932, predicted: Adult, actual: Shopping
32944, predicted: Society, actual: Shopping
32954, predicted: Business, actual: Shopping
32956, predicted: Business, actual: Shopping
32979, predicted: Sports, actual: Shopping
32993, predicted: Society, actual: Shopping
33016, predicted: Health, actual: Shopping
33170, predicted: Business, actual: Shopping
33193, predicted: Health, actual: Shopping
33196, predicted: Society, actual: Shopping
33201, predicted: Health, actual: Shopping
33212, predicted: Health, actual: Shopping
33228, predicted: Adult, actual: Shopping
33260, predicted: Sports, actual: Shopping
33292, predicted: Business, actual: Shopping
33297, predicted: Business, actual: Shopping
33362, predicted: Adult, actual: Shopping
33373, predicted: Arts, actual: Shopping
33397, predicted: Business, actual: Shopping
33401, predicted: Computers, actual: Shopping
33407, predicted: Recreation, actual: Shopping
33455, predicted: Business, actual: Shopping
33469, predicted: Computers, actual: Shopping
33477, predicted: Sports, actual: Shopping
33481, predicted: Business, actual: Shopping
33498, predicted: Business, actual: Shopping
33513, predicted: Business, actual: Shopping
33524, predicted: Science, actual: Shopping
33540, predicted: Adult, actual: Shopping
33586, predicted: Sports, actual: Shopping
33591, predicted: Arts, actual: Shopping
33608, predicted: Games, actual: Shopping
33609, predicted: Games, actual: Shopping
33613, predicted: Business, actual: Shopping
33618, predicted: Recreation, actual: Shopping
33627, predicted: Arts, actual: Shopping
33658, predicted: Health, actual: Shopping
33675, predicted: Business, actual: Shopping
33677, predicted: Home, actual: Shopping
33690, predicted: Society, actual: Shopping
33699, predicted: Kids, actual: Shopping
33760, predicted: Adult, actual: Shopping
33781, predicted: Games, actual: Shopping
33794, predicted: Arts, actual: Shopping
33795, predicted: Health, actual: Shopping
33802, predicted: Arts, actual: Shopping
33844, predicted: Business, actual: Shopping
33911, predicted: Society, actual: Shopping
33918, predicted: Society, actual: Shopping
33924, predicted: Arts, actual: Shopping
33928, predicted: Computers, actual: Shopping
33990, predicted: Arts, actual: Shopping
34015, predicted: Business, actual: Shopping
34028, predicted: Games, actual: Shopping
34037, predicted: Business, actual: Shopping
34056, predicted: Recreation, actual: Shopping
34064, predicted: Recreation, actual: Shopping
34068, predicted: Health, actual: Shopping
34092, predicted: Business, actual: Shopping
34151, predicted: Home, actual: Shopping
34157, predicted: Sports, actual: Shopping
34171, predicted: Recreation, actual: Shopping
34199, predicted: Shopping, actual: Society
34212, predicted: Recreation, actual: Society
34239, predicted: Kids, actual: Society
34262, predicted: Sports, actual: Society
34290, predicted: Adult, actual: Society
34304, predicted: Computers, actual: Society
34307, predicted: Sports, actual: Society
34355, predicted: Arts, actual: Society
34375, predicted: Health, actual: Society
34398, predicted: Business, actual: Society
34409, predicted: Health, actual: Society
34412, predicted: Health, actual: Society
34427, predicted: Arts, actual: Society
34429, predicted: Sports, actual: Society
34433, predicted: Sports, actual: Society
34448, predicted: Computers, actual: Society
34463, predicted: Science, actual: Society
34464, predicted: Sports, actual: Society
34467, predicted: Health, actual: Society
34477, predicted: Computers, actual: Society
34486, predicted: Shopping, actual: Society
34496, predicted: Sports, actual: Society
34542, predicted: Sports, actual: Society
34559, predicted: Home, actual: Society
34564, predicted: Science, actual: Society
34571, predicted: News, actual: Society
34574, predicted: Business, actual: Society
34584, predicted: Sports, actual: Society
34586, predicted: Recreation, actual: Society
34600, predicted: Business, actual: Society
34608, predicted: Games, actual: Society
34613, predicted: Business, actual: Society
34649, predicted: Health, actual: Society
34683, predicted: Health, actual: Society
34698, predicted: Games, actual: Society
34705, predicted: Health, actual: Society
34738, predicted: Kids, actual: Society
34766, predicted: Health, actual: Society
34774, predicted: Sports, actual: Society
34802, predicted: Sports, actual: Society
34804, predicted: Sports, actual: Society
34807, predicted: Computers, actual: Society
34818, predicted: Arts, actual: Society
34821, predicted: Arts, actual: Society
34826, predicted: Business, actual: Society
34827, predicted: Reference, actual: Society
34848, predicted: Science, actual: Society
34879, predicted: Shopping, actual: Society
34888, predicted: Arts, actual: Society
34891, predicted: Recreation, actual: Society
34903, predicted: Arts, actual: Society
34995, predicted: Sports, actual: Society
34997, predicted: Recreation, actual: Society
35009, predicted: Business, actual: Society
35015, predicted: Reference, actual: Society
35023, predicted: Science, actual: Society
35033, predicted: News, actual: Society
35039, predicted: Recreation, actual: Society
35056, predicted: Shopping, actual: Society
35116, predicted: Games, actual: Society
35126, predicted: Kids, actual: Society
35155, predicted: Home, actual: Society
35173, predicted: Sports, actual: Society
35222, predicted: Home, actual: Society
35230, predicted: Reference, actual: Society
35255, predicted: Computers, actual: Society
35267, predicted: Sports, actual: Society
35302, predicted: Shopping, actual: Society
35305, predicted: Shopping, actual: Society
35312, predicted: Business, actual: Society
35316, predicted: Adult, actual: Society
35317, predicted: Science, actual: Society
35365, predicted: Arts, actual: Society
35443, predicted: Business, actual: Society
35445, predicted: Home, actual: Society
35465, predicted: Computers, actual: Society
35490, predicted: Arts, actual: Society
35492, predicted: Sports, actual: Society
35513, predicted: Home, actual: Society
35534, predicted: Business, actual: Society
35535, predicted: Computers, actual: Society
35544, predicted: Sports, actual: Society
35550, predicted: Home, actual: Society
35556, predicted: Recreation, actual: Society
35563, predicted: Arts, actual: Society
35568, predicted: Home, actual: Society
35573, predicted: News, actual: Society
35582, predicted: Sports, actual: Society
35591, predicted: Reference, actual: Society
35596, predicted: Shopping, actual: Society
35609, predicted: Kids, actual: Society
35614, predicted: Business, actual: Society
35620, predicted: Games, actual: Society
35621, predicted: Games, actual: Society
35643, predicted: Computers, actual: Society
35644, predicted: News, actual: Society
35651, predicted: Sports, actual: Society
35665, predicted: Business, actual: Society
35675, predicted: Reference, actual: Society
35709, predicted: Sports, actual: Society
35722, predicted: Home, actual: Society
35747, predicted: Arts, actual: Society
35755, predicted: Arts, actual: Society
35761, predicted: Recreation, actual: Society
35771, predicted: Sports, actual: Society
35788, predicted: Business, actual: Society
35797, predicted: Sports, actual: Society
35804, predicted: Health, actual: Society
35819, predicted: Home, actual: Society
35836, predicted: Recreation, actual: Society
35837, predicted: Business, actual: Society
35840, predicted: Recreation, actual: Society
35846, predicted: Sports, actual: Society
35863, predicted: Reference, actual: Society
35872, predicted: Games, actual: Society
35873, predicted: Recreation, actual: Society
35913, predicted: Computers, actual: Society
35937, predicted: Science, actual: Society
35978, predicted: Business, actual: Society
36021, predicted: Home, actual: Society
36032, predicted: Shopping, actual: Society
36042, predicted: Sports, actual: Society
36059, predicted: Arts, actual: Society
36069, predicted: Sports, actual: Society
36070, predicted: Sports, actual: Society
36094, predicted: Science, actual: Society
36121, predicted: Arts, actual: Society
36124, predicted: Recreation, actual: Society
36130, predicted: Home, actual: Society
36152, predicted: Computers, actual: Society
36166, predicted: Computers, actual: Society
36171, predicted: Health, actual: Society
36179, predicted: Science, actual: Society
36209, predicted: News, actual: Society
36210, predicted: Computers, actual: Society
36222, predicted: News, actual: Society
36226, predicted: News, actual: Society
36237, predicted: Health, actual: Society
36240, predicted: Science, actual: Society
36248, predicted: Arts, actual: Society
36260, predicted: Computers, actual: Society
36261, predicted: Shopping, actual: Society
36275, predicted: Sports, actual: Society
36278, predicted: Sports, actual: Society
36280, predicted: Computers, actual: Society
36292, predicted: Home, actual: Society
36312, predicted: Science, actual: Society
36322, predicted: Arts, actual: Society
36323, predicted: Arts, actual: Society
36328, predicted: Games, actual: Society
36361, predicted: Sports, actual: Society
36364, predicted: Shopping, actual: Society
36385, predicted: Business, actual: Society
36386, predicted: Health, actual: Society
36388, predicted: Sports, actual: Society
36416, predicted: Recreation, actual: Society
36419, predicted: Sports, actual: Society
36430, predicted: Kids, actual: Society
36457, predicted: Arts, actual: Society
36465, predicted: Arts, actual: Society
36469, predicted: Business, actual: Society
36476, predicted: Shopping, actual: Society
36481, predicted: Arts, actual: Society
36504, predicted: Health, actual: Society
36514, predicted: Kids, actual: Society
36553, predicted: Sports, actual: Society
36556, predicted: Recreation, actual: Society
36599, predicted: Arts, actual: Society
36602, predicted: Business, actual: Society
36613, predicted: Arts, actual: Society
36622, predicted: Sports, actual: Society
36631, predicted: Sports, actual: Society
36632, predicted: Shopping, actual: Society
36643, predicted: Computers, actual: Society
36647, predicted: Sports, actual: Society
36653, predicted: Shopping, actual: Society
36657, predicted: Kids, actual: Society
36665, predicted: Shopping, actual: Society
36668, predicted: Business, actual: Society
36671, predicted: Sports, actual: Society
36687, predicted: Sports, actual: Society
36689, predicted: Sports, actual: Society
36708, predicted: Health, actual: Society
36709, predicted: Shopping, actual: Society
36713, predicted: News, actual: Society
36738, predicted: Arts, actual: Society
36752, predicted: Games, actual: Society
36753, predicted: Computers, actual: Society
36763, predicted: Health, actual: Society
36776, predicted: Home, actual: Society
36790, predicted: Sports, actual: Society
36795, predicted: Recreation, actual: Society
36798, predicted: Health, actual: Society
36808, predicted: Recreation, actual: Society
36812, predicted: Recreation, actual: Society
36824, predicted: Arts, actual: Society
36826, predicted: Computers, actual: Society
36847, predicted: Business, actual: Society
36862, predicted: Home, actual: Society
36872, predicted: News, actual: Society
36892, predicted: Computers, actual: Society
36894, predicted: Recreation, actual: Society
36895, predicted: Reference, actual: Society
36915, predicted: Arts, actual: Society
36935, predicted: Games, actual: Society
36941, predicted: Business, actual: Society
36947, predicted: Arts, actual: Society
36959, predicted: Home, actual: Society
36971, predicted: Sports, actual: Society
36973, predicted: Business, actual: Society
37002, predicted: Sports, actual: Society
37025, predicted: Sports, actual: Society
37034, predicted: Recreation, actual: Society
37036, predicted: Games, actual: Society
37051, predicted: Sports, actual: Society
37052, predicted: Health, actual: Society
37064, predicted: Reference, actual: Society
37073, predicted: Business, actual: Society
37082, predicted: Arts, actual: Society
37109, predicted: Shopping, actual: Society
37131, predicted: Kids, actual: Society
37138, predicted: Arts, actual: Society
37141, predicted: Arts, actual: Society
37142, predicted: Games, actual: Society
37160, predicted: Shopping, actual: Society
37197, predicted: Business, actual: Society
37201, predicted: Reference, actual: Society
37212, predicted: Recreation, actual: Society
37213, predicted: Sports, actual: Society
37215, predicted: Sports, actual: Society
37238, predicted: Sports, actual: Society
37241, predicted: Sports, actual: Society
37263, predicted: Shopping, actual: Society
37270, predicted: Arts, actual: Society
37280, predicted: Recreation, actual: Society
37288, predicted: Business, actual: Society
37295, predicted: Business, actual: Society
37347, predicted: Computers, actual: Society
37362, predicted: Business, actual: Society
37376, predicted: Health, actual: Society
37377, predicted: Recreation, actual: Society
37416, predicted: Sports, actual: Society
37417, predicted: Sports, actual: Society
37487, predicted: Arts, actual: Society
37494, predicted: Arts, actual: Society
37511, predicted: Health, actual: Society
37524, predicted: Home, actual: Society
37539, predicted: Reference, actual: Society
37578, predicted: Recreation, actual: Society
37604, predicted: Arts, actual: Society
37638, predicted: Computers, actual: Society
37647, predicted: Shopping, actual: Society
37648, predicted: Science, actual: Society
37656, predicted: Kids, actual: Society
37669, predicted: Science, actual: Society
37673, predicted: Reference, actual: Society
37700, predicted: Recreation, actual: Society
37706, predicted: Sports, actual: Society
37720, predicted: Adult, actual: Society
37759, predicted: Computers, actual: Society
37774, predicted: Computers, actual: Society
37778, predicted: Kids, actual: Society
37780, predicted: Arts, actual: Society
37809, predicted: Adult, actual: Society
37828, predicted: Arts, actual: Society
37875, predicted: Business, actual: Society
37876, predicted: Computers, actual: Society
37908, predicted: Sports, actual: Society
37915, predicted: Sports, actual: Society
37938, predicted: Sports, actual: Society
37939, predicted: Computers, actual: Society
37944, predicted: Sports, actual: Society
37956, predicted: Business, actual: Society
37965, predicted: Arts, actual: Society
37966, predicted: Sports, actual: Society
37970, predicted: Recreation, actual: Society
37982, predicted: Arts, actual: Society
37991, predicted: Health, actual: Society
38026, predicted: Health, actual: Society
38042, predicted: Adult, actual: Society
38051, predicted: Computers, actual: Society
38062, predicted: Science, actual: Society
38122, predicted: Kids, actual: Sports
38130, predicted: Games, actual: Sports
38137, predicted: Recreation, actual: Sports
38167, predicted: Games, actual: Sports
38200, predicted: Shopping, actual: Sports
38209, predicted: Business, actual: Sports
38223, predicted: Kids, actual: Sports
38257, predicted: Shopping, actual: Sports
38266, predicted: Arts, actual: Sports
38280, predicted: Computers, actual: Sports
38311, predicted: Shopping, actual: Sports
38321, predicted: Science, actual: Sports
38332, predicted: Society, actual: Sports
38340, predicted: Science, actual: Sports
38345, predicted: Society, actual: Sports
38374, predicted: Computers, actual: Sports
38545, predicted: Society, actual: Sports
38579, predicted: Reference, actual: Sports
38656, predicted: News, actual: Sports
38694, predicted: Business, actual: Sports
38698, predicted: Health, actual: Sports
38710, predicted: Society, actual: Sports
38712, predicted: Arts, actual: Sports
38726, predicted: Business, actual: Sports
38763, predicted: Shopping, actual: Sports
38769, predicted: Shopping, actual: Sports
38784, predicted: Recreation, actual: Sports
38800, predicted: Computers, actual: Sports
38823, predicted: Home, actual: Sports
38839, predicted: Recreation, actual: Sports
38947, predicted: Computers, actual: Sports
38951, predicted: Society, actual: Sports
38971, predicted: Adult, actual: Sports
38990, predicted: Shopping, actual: Sports
39028, predicted: Computers, actual: Sports
39034, predicted: Reference, actual: Sports
39043, predicted: Society, actual: Sports
39056, predicted: Games, actual: Sports
39091, predicted: Games, actual: Sports
39104, predicted: Regional, actual: Sports
39122, predicted: Society, actual: Sports
39131, predicted: Arts, actual: Sports
39134, predicted: Games, actual: Sports
39155, predicted: Computers, actual: Sports
39173, predicted: Society, actual: Sports
39242, predicted: Recreation, actual: Sports
39261, predicted: Recreation, actual: Sports
39276, predicted: News, actual: Sports
39284, predicted: Science, actual: Sports
39310, predicted: Games, actual: Sports
39323, predicted: Health, actual: Sports
39368, predicted: Arts, actual: Sports
39379, predicted: Society, actual: Sports
39382, predicted: Business, actual: Sports
39398, predicted: Shopping, actual: Sports
39405, predicted: Health, actual: Sports
39408, predicted: Business, actual: Sports
39426, predicted: Business, actual: Sports
39456, predicted: Business, actual: Sports
39457, predicted: Business, actual: Sports
39461, predicted: Games, actual: Sports
39481, predicted: Society, actual: Sports
39496, predicted: Business, actual: Sports
39503, predicted: Recreation, actual: Sports
39521, predicted: Recreation, actual: Sports
39526, predicted: Recreation, actual: Sports
39527, predicted: Kids, actual: Sports
39552, predicted: Society, actual: Sports
39583, predicted: Business, actual: Sports
39591, predicted: Society, actual: Sports
39648, predicted: Arts, actual: Sports
39651, predicted: Society, actual: Sports
39662, predicted: Recreation, actual: Sports
39663, predicted: Business, actual: Sports
39709, predicted: Kids, actual: Sports
39794, predicted: Business, actual: Sports
39801, predicted: Arts, actual: Sports
39811, predicted: Society, actual: Sports
39867, predicted: Computers, actual: Sports
39878, predicted: Health, actual: Sports
39894, predicted: Games, actual: Sports
39897, predicted: Arts, actual: Sports
39943, predicted: Kids, actual: Sports
39969, predicted: Health, actual: Sports
39999, predicted: Recreation, actual: Sports
40018, predicted: Recreation, actual: Sports
40103, predicted: Society, actual: Sports
40185, predicted: Computers, actual: Sports
40192, predicted: Society, actual: Sports
40224, predicted: Shopping, actual: Sports
40226, predicted: Arts, actual: Sports
40261, predicted: Health, actual: Sports
40301, predicted: Arts, actual: Sports
40366, predicted: Games, actual: Sports
40371, predicted: Shopping, actual: Sports
40383, predicted: Shopping, actual: Sports
40404, predicted: Business, actual: Sports
40410, predicted: Recreation, actual: Sports
40427, predicted: Recreation, actual: Sports
40430, predicted: Recreation, actual: Sports
40438, predicted: Shopping, actual: Sports
40442, predicted: Arts, actual: Sports
40453, predicted: Adult, actual: Sports
40476, predicted: Computers, actual: Sports
40508, predicted: Computers, actual: Sports
40523, predicted: Games, actual: Sports
40541, predicted: News, actual: Sports
40543, predicted: Arts, actual: Sports
40555, predicted: Business, actual: Sports
40570, predicted: Games, actual: Sports
40592, predicted: Home, actual: Sports
40665, predicted: Kids, actual: Sports
40777, predicted: Business, actual: Sports
40809, predicted: Health, actual: Sports
40822, predicted: Kids, actual: Sports
40833, predicted: Games, actual: Sports
40839, predicted: Recreation, actual: Sports
40904, predicted: Recreation, actual: Sports
40920, predicted: Business, actual: Sports
40950, predicted: Regional, actual: Sports
40961, predicted: Recreation, actual: Sports
40977, predicted: Recreation, actual: Sports
40984, predicted: Arts, actual: Sports
40990, predicted: Arts, actual: Sports
41029, predicted: Reference, actual: Sports
41043, predicted: Shopping, actual: Sports
41049, predicted: Shopping, actual: Sports
41082, predicted: Recreation, actual: Sports
41093, predicted: Computers, actual: Sports
41132, predicted: Business, actual: Sports
41135, predicted: Business, actual: Sports
41136, predicted: Science, actual: Sports
41186, predicted: Society, actual: Sports
41207, predicted: Business, actual: Sports
41233, predicted: Society, actual: Sports
41241, predicted: Health, actual: Sports
41264, predicted: Shopping, actual: Sports
41279, predicted: Business, actual: Sports
41289, predicted: Computers, actual: Sports
41290, predicted: Games, actual: Sports
41311, predicted: Shopping, actual: Sports
41323, predicted: Society, actual: Sports
41331, predicted: Society, actual: Sports
41341, predicted: Computers, actual: Sports
41364, predicted: Computers, actual: Sports
41386, predicted: Recreation, actual: Sports
41418, predicted: Health, actual: Sports
41465, predicted: Computers, actual: Sports
41467, predicted: Games, actual: Sports
41474, predicted: Recreation, actual: Sports
41511, predicted: Shopping, actual: Sports
41516, predicted: Adult, actual: Sports
41526, predicted: Arts, actual: Sports
41532, predicted: Science, actual: Sports
41564, predicted: News, actual: Sports
41603, predicted: News, actual: Sports
41632, predicted: Shopping, actual: Sports
41638, predicted: Kids, actual: Sports
41687, predicted: Games, actual: Sports
41691, predicted: Society, actual: Sports
41704, predicted: Arts, actual: Sports
41716, predicted: Games, actual: Sports
41746, predicted: Business, actual: Sports
41763, predicted: Games, actual: Sports
41771, predicted: Health, actual: Sports
41804, predicted: Recreation, actual: Sports
41827, predicted: Kids, actual: Sports
41862, predicted: News, actual: Sports
41909, predicted: Business, actual: Sports
41989, predicted: Recreation, actual: Sports
41997, predicted: Computers, actual: Sports
42011, predicted: Society, actual: Sports
42023, predicted: Business, actual: Sports
42057, predicted: Regional, actual: Sports
42061, predicted: Arts, actual: Sports
42064, predicted: Computers, actual: Sports
42100, predicted: Society, actual: Sports
42186, predicted: Shopping, actual: Sports
42225, predicted: Society, actual: Sports
42261, predicted: Home, actual: Sports
42269, predicted: Home, actual: Sports
42276, predicted: Computers, actual: Sports
42307, predicted: Recreation, actual: Sports
42308, predicted: Health, actual: Sports
42340, predicted: Recreation, actual: Sports
42349, predicted: Games, actual: Sports
42357, predicted: Computers, actual: Sports
42406, predicted: Science, actual: Sports
42456, predicted: Health, actual: Sports
42492, predicted: Shopping, actual: Sports
42496, predicted: Society, actual: Sports
42528, predicted: Society, actual: Sports
42530, predicted: Games, actual: Sports
42546, predicted: Business, actual: Sports
42550, predicted: Shopping, actual: Sports
42578, predicted: Computers, actual: Sports
42617, predicted: Computers, actual: Sports
42781, predicted: Kids, actual: Sports
42789, predicted: Recreation, actual: Sports
42856, predicted: Arts, actual: Sports
42909, predicted: Health, actual: Sports
42930, predicted: Society, actual: Sports
42938, predicted: Health, actual: Sports
43022, predicted: Reference, actual: Sports
43057, predicted: Recreation, actual: Sports
43075, predicted: Society, actual: Sports
43093, predicted: Shopping, actual: Sports
43098, predicted: Society, actual: Sports
43149, predicted: Business, actual: Sports
43152, predicted: News, actual: Sports
43176, predicted: Games, actual: Sports
43178, predicted: Home, actual: Sports
43312, predicted: Recreation, actual: Sports
43337, predicted: Shopping, actual: Sports
43388, predicted: Computers, actual: Games
43396, predicted: Sports, actual: Health
43407, predicted: Business, actual: Reference
43444, predicted: Sports, actual: Adult
43449, predicted: Shopping, actual: Adult
43453, predicted: Recreation, actual: Adult
43485, predicted: Shopping, actual: Adult
43491, predicted: Recreation, actual: Adult
43496, predicted: Arts, actual: Adult
43511, predicted: Regional, actual: Adult
43514, predicted: Shopping, actual: Adult
43515, predicted: Shopping, actual: Adult
43548, predicted: News, actual: Arts
43549, predicted: Business, actual: Arts
43552, predicted: Arts, actual: Regional
43556, predicted: Arts, actual: Computers
43561, predicted: Arts, actual: News
43571, predicted: Reference, actual: Arts
43584, predicted: Regional, actual: Arts
43592, predicted: Society, actual: Arts
43599, predicted: Science, actual: Arts
43612, predicted: Sports, actual: Arts
43616, predicted: Computers, actual: Arts
43625, predicted: Home, actual: Arts
43653, predicted: Arts, actual: Business
43659, predicted: Business, actual: Computers
43671, predicted: Regional, actual: Business
43676, predicted: Computers, actual: Business
43695, predicted: Kids, actual: Business
43697, predicted: Business, actual: Computers
43702, predicted: Business, actual: Regional
43703, predicted: Regional, actual: Business
43704, predicted: Regional, actual: Business
43712, predicted: Shopping, actual: Business
43714, predicted: Health, actual: Business
43719, predicted: Arts, actual: Business
43734, predicted: Business, actual: Regional
43741, predicted: Business, actual: Regional
43746, predicted: Recreation, actual: Business
43750, predicted: Kids, actual: Business
43767, predicted: Business, actual: Regional
43768, predicted: Computers, actual: Regional
43781, predicted: Reference, actual: Computers
43782, predicted: Business, actual: Computers
43791, predicted: Business, actual: Computers
43836, predicted: Business, actual: Computers
43845, predicted: News, actual: Computers
43899, predicted: Kids, actual: Games
43916, predicted: Games, actual: Regional
43927, predicted: Kids, actual: Games
43939, predicted: Arts, actual: Games
43946, predicted: Kids, actual: Games
43955, predicted: Shopping, actual: Games
43970, predicted: Science, actual: Games
44017, predicted: Health, actual: Shopping
44031, predicted: Business, actual: Health
44093, predicted: Society, actual: Health
44228, predicted: Computers, actual: Kids
44245, predicted: Kids, actual: Computers
44263, predicted: Arts, actual: Regional
44489, predicted: Society, actual: Regional
44638, predicted: Shopping, actual: Business
44662, predicted: Recreation, actual: Shopping
44695, predicted: Computers, actual: Society
44698, predicted: Business, actual: Society
44714, predicted: Reference, actual: Society
44742, predicted: Recreation, actual: Society
44756, predicted: Sports, actual: Society
44757, predicted: Business, actual: Society
44889, predicted: Shopping, actual: Adult
44909, predicted: Shopping, actual: Adult
44939, predicted: Sports, actual: Adult
45051, predicted: Games, actual: Adult
45066, predicted: Shopping, actual: Adult
45109, predicted: Computers, actual: Adult
45137, predicted: News, actual: Adult
45149, predicted: Arts, actual: Adult
45202, predicted: Health, actual: Adult
