ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
5308,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5314,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39362,['Sports', 'Science', 'Kids', 'Society'],['Sports']
5324,['Arts', 'Health', 'Sports', 'Society'],['Arts']
5351,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5353,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39406,['Sports', 'Society', 'Health', 'Shopping'],['Sports']
5368,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39411,['Sports', 'Shopping', 'Business', 'Society'],['Sports']
39412,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
5371,['Arts', 'Computers', 'Sports', 'Society'],['Arts']
39421,['Sports', 'Society', 'Health', 'Shopping'],['Sports']
5380,['Arts', 'News', 'Home', 'Sports'],['Arts']
39425,['Sports', 'Games', 'Business', 'Arts'],['Sports']
39426,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
5385,['Arts', 'Business', 'Sports', 'Society'],['Arts']
39447,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5411,['Arts', 'Shopping', 'Computers', 'Sports'],['Arts']
39455,['Sports', 'Business', 'Arts', 'Adult'],['Sports']
5418,['Arts', 'Society', 'Shopping', 'Science'],['Arts']
39463,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39464,['Sports', 'Health', 'Home', 'Arts'],['Sports']
39466,['Sports', 'Health', 'Society', 'Business'],['Sports']
5426,['Recreation', 'Business', 'Games', 'Arts'],['Arts']
5430,['Arts', 'Recreation', 'Sports', 'Society'],['Arts']
39474,['Sports', 'Shopping', 'Recreation', 'Arts'],['Sports']
39476,['Sports', 'Recreation', 'Kids', 'Adult'],['Sports']
39483,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
39486,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
39490,['Sports', 'Shopping', 'News', 'Society'],['Sports']
39491,['Sports', 'Health', 'Business', 'Society'],['Sports']
5454,['Arts', 'Business', 'Recreation', 'Adult'],['Arts']
39514,['Sports', 'Shopping', 'Society', 'Kids'],['Sports']
39522,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
5503,['Arts', 'News', 'Sports', 'Society'],['Arts']
39555,['Sports', 'Business', 'Shopping', 'Recreation'],['Sports']
5523,['Arts', 'Shopping', 'News', 'Games'],['Arts']
39566,['Sports', 'Computers', 'Arts', 'Society'],['Sports']
5525,['Reference', 'Arts', 'Business', 'Sports'],['Reference', 'Arts']
39567,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39575,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
5537,['Arts', 'Home', 'Computers', 'Sports'],['Arts']
5538,['Arts', 'News', 'Shopping', 'Sports'],['Arts']
39588,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
39590,['Sports', 'Society', 'Adult', 'Shopping'],['Sports']
5549,['Arts', 'Games', 'Recreation', 'Sports'],['Arts']
5554,['Arts', 'Society', 'Recreation', 'News'],['Arts']
39599,['Sports', 'Science', 'Recreation', 'Kids'],['Sports']
39607,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
5566,['Arts', 'Games', 'Sports', 'Society'],['Arts']
39612,['Sports', 'Society', 'Shopping', 'Home'],['Sports']
39617,['Sports', 'Health', 'Arts', 'Society'],['Sports']
5575,['Recreation', 'Reference', 'Sports', 'News'],['Arts']
39624,['Sports', 'Arts', 'News', 'Society'],['Sports']
5586,['Arts', 'News', 'Home', 'Sports'],['Arts']
39630,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
5596,['Arts', 'Home', 'Sports', 'Society'],['Arts']
39647,['Sports', 'Kids', 'Games', 'Society'],['Sports']
39653,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39662,['Sports', 'Society', 'Kids', 'Arts'],['Sports']
39669,['Sports', 'Society', 'Kids', 'Games'],['Sports']
39671,['Sports', 'Kids', 'Society', 'Shopping'],['Sports']
39674,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39676,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5635,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
39685,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
5640,['Arts', 'Recreation', 'News', 'Kids'],['Arts']
5641,['Arts', 'News', 'Games', 'Society'],['Arts']
39689,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5646,['Arts', 'News', 'Computers', 'Adult'],['Arts']
39692,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5651,['Science', 'Computers', 'Business', 'Reference'],['Arts']
39701,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39702,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39709,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
5675,['Arts', 'Adult', 'Sports', 'Society'],['Arts']
5676,['Arts', 'Computers', 'Recreation', 'News'],['Arts']
39724,['Sports', 'Society', 'Kids', 'Shopping'],['Sports']
5679,['Arts', 'Recreation', 'News', 'Business'],['Arts']
39729,['Sports', 'Kids', 'Society', 'Shopping'],['Sports']
39730,['Sports', 'Society', 'Arts', 'Shopping'],['Sports']
5691,['Arts', 'Computers', 'Recreation', 'News'],['Arts']
39746,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
39758,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5713,['Business', 'Computers', 'Science', 'Arts'],['Arts']
5720,['Arts', 'Reference', 'Sports', 'Society'],['Arts']
5728,['Computers', 'Recreation', 'Games', 'Kids'],['Arts']
5732,['Arts', 'Reference', 'Recreation', 'News'],['Arts']
39781,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39783,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39784,['Sports', 'Shopping', 'Adult', 'Society'],['Sports']
5743,['Arts', 'Science', 'Sports', 'Society'],['Arts']
39792,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39795,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
39796,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
39797,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
39803,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
39812,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39813,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39819,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5774,['Arts', 'Shopping', 'Reference', 'Recreation'],['Arts']
5775,['Arts', 'Kids', 'Computers', 'Sports'],['Arts']
5782,['Arts', 'Reference', 'Science', 'Kids'],['Arts']
39833,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
5792,['Arts', 'Reference', 'Home', 'Computers'],['Arts']
39849,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5806,['Business', 'Science', 'Computers', 'Recreation'],['Arts']
5807,['Arts', 'Business', 'News', 'Sports'],['Arts']
5809,['Arts', 'Recreation', 'Home', 'Sports'],['Arts']
39863,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39866,['Sports', 'Society', 'Kids', 'Business'],['Sports']
5818,['Arts', 'Recreation', 'News', 'Adult'],['Arts']
5820,['Arts', 'Shopping', 'Sports', 'Society'],['Shopping', 'Arts']
39875,['Sports', 'Shopping', 'Games', 'Society'],['Sports']
5828,['Arts', 'Recreation', 'Games', 'Sports'],['Arts']
5830,['Arts', 'Reference', 'Recreation', 'Games'],['Arts']
5833,['Arts', 'Recreation', 'Business', 'Sports'],['Arts']
39883,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
5840,['Arts', 'Health', 'Sports', 'Society'],['Arts']
5843,['Arts', 'Shopping', 'Kids', 'Games'],['Arts']
5846,['Arts', 'News', 'Home', 'Sports'],['Arts']
39895,['Sports', 'Shopping', 'Games', 'Society'],['Sports']
39900,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
39902,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5871,['Arts', 'Recreation', 'Sports', 'Society'],['Arts']
39923,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
39929,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5884,['Arts', 'Computers', 'Society', 'Health'],['Arts']
39945,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39950,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5904,['Recreation', 'Arts', 'Sports', 'Society'],['Recreation']
39959,['Sports', 'Kids', 'Business', 'Society'],['Sports']
39962,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
39965,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
39966,['Sports', 'Adult', 'Society', 'Shopping'],['Sports']
39967,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
39968,['Sports', 'Recreation', 'Science', 'Computers'],['Sports']
39972,['Sports', 'Shopping', 'Games', 'Society'],['Sports']
5927,['Arts', 'Reference', 'Health', 'Sports'],['Arts']
39977,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
5929,['Arts', 'Health', 'Sports', 'Science'],['Arts']
5932,['Arts', 'Science', 'Recreation', 'Sports'],['Arts']
39984,['Sports', 'Home', 'Society', 'Shopping'],['Sports']
39988,['Sports', 'Health', 'Computers', 'Society'],['Sports']
39990,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39994,['Sports', 'Society', 'Kids', 'Shopping'],['Sports']
39997,['Sports', 'Science', 'Business', 'Computers'],['Sports']
39999,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40000,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5952,['Arts', 'Science', 'Recreation', 'Adult'],['Arts']
40006,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5969,['Arts', 'Reference', 'Health', 'Business'],['Arts']
40021,['Reference', 'News', 'Kids', 'Sports'],['Sports']
40040,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
5993,['Recreation', 'Business', 'Arts', 'Reference'],['Arts']
5996,['Arts', 'Business', 'Recreation', 'Sports'],['Arts']
40048,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6009,['Arts', 'Science', 'Kids', 'Computers'],['Arts']
6010,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
6011,['Arts', 'Reference', 'Recreation', 'Sports'],['Arts']
40064,['Sports', 'Society', 'Recreation', 'Health'],['Sports']
40065,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
6019,['Computers', 'Science', 'Reference', 'Home'],['Arts']
6020,['Computers', 'Science', 'Kids', 'Health'],['Arts']
40073,['Sports', 'Shopping', 'Games', 'Arts'],['Sports']
40079,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
6030,['Business', 'Society', 'Computers', 'Sports'],['Business']
6032,['Business', 'Kids', 'Computers', 'Sports'],['Business']
40082,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40083,['Sports', 'Recreation', 'Kids', 'Arts'],['Sports']
40087,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40089,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40093,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
40099,['Sports', 'Games', 'Arts', 'Society'],['Sports']
40101,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
40103,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40110,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
6060,['Business', 'Sports', 'Computers', 'Society'],['Business']
40113,['Sports', 'Society', 'Adult', 'Shopping'],['Sports']
40115,['Sports', 'Reference', 'Society', 'Shopping'],['Sports']
40123,['Sports', 'Computers', 'Business', 'Society'],['Sports']
6079,['Business', 'Computers', 'Reference', 'Adult'],['Business']
40133,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6082,['Business', 'Science', 'Reference', 'Computers'],['Business']
6083,['Business', 'Science', 'Recreation', 'Sports'],['Business']
40134,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
40140,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
40142,['Sports', 'Society', 'Shopping', 'Health'],['Sports']
6091,['Business', 'Science', 'Health', 'Sports'],['Business']
40148,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6098,['Business', 'Computers', 'Health', 'Home'],['Business']
40152,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
6101,['Business', 'Reference', 'Computers', 'Sports'],['Business']
40153,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
40166,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40167,['Sports', 'Shopping', 'Science', 'Business'],['Sports']
40169,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40176,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40178,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
6132,['Business', 'Recreation', 'Kids', 'Sports'],['Business']
40193,['Sports', 'Shopping', 'Computers', 'Business'],['Sports']
40203,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
6152,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6164,['Business', 'Health', 'News', 'Sports'],['Business']
6168,['Business', 'Science', 'Reference', 'Health'],['Business']
6173,['Business', 'Society', 'Home', 'Sports'],['Business', 'Society']
40231,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6180,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40245,['Sports', 'Games', 'Business', 'Society'],['Sports']
6194,['Business', 'Recreation', 'Computers', 'Sports'],['Business']
6205,['Business', 'Home', 'Health', 'Computers'],['Business']
6208,['Business', 'Computers', 'Science', 'Recreation'],['Business']
40263,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40264,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6224,['Business', 'Recreation', 'Sports', 'Society'],['Business']
40281,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40285,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6234,['Business', 'Recreation', 'Sports', 'Society'],['Business']
6236,['Business', 'Home', 'Society', 'Sports'],['Business']
6239,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
40294,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6242,['Business', 'Shopping', 'Health', 'Computers'],['Business']
40297,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40299,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40305,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40306,['Sports', 'News', 'Society', 'Shopping'],['Sports']
6258,['Business', 'News', 'Kids', 'Computers'],['Business']
40312,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
40316,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
6265,['Computers', 'Arts', 'Sports', 'Society'],['Business']
6269,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6275,['Business', 'Recreation', 'Games', 'Sports'],['Business']
6276,['Business', 'Health', 'Sports', 'Society'],['Business']
6287,['Business', 'Society', 'Sports', 'Shopping'],['Business']
6291,['Business', 'Home', 'Sports', 'Society'],['Business']
6292,['Business', 'News', 'Sports', 'Reference'],['Business']
40348,['Sports', 'Games', 'Kids', 'Society'],['Sports']
6302,['Business', 'Reference', 'Sports', 'Society'],['Business']
40355,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
6309,['Business', 'Sports', 'Computers', 'Society'],['Business']
40364,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40367,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40370,['Sports', 'Games', 'Business', 'Society'],['Sports']
40378,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40392,['Sports', 'News', 'Society', 'Shopping'],['Sports']
6339,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
40397,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40401,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6349,['Health', 'Business', 'Science', 'Recreation'],['Business']
40407,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
40408,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6359,['Health', 'Business', 'Recreation', 'News'],['Business']
6362,['Shopping', 'Business', 'Recreation', 'Sports'],['Business', 'Shopping']
6366,['Kids', 'Business', 'Shopping', 'Reference'],['Business']
40421,['Sports', 'Society', 'Health', 'Business'],['Sports']
6373,['Science', 'Business', 'Computers', 'Sports'],['Science', 'Business']
40429,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
6376,['Business', 'Recreation', 'Kids', 'Sports'],['Business']
6383,['Business', 'Recreation', 'Arts', 'Sports'],['Business']
40437,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
6391,['Business', 'Science', 'Reference', 'Games'],['Business']
6393,['Business', 'Recreation', 'Arts', 'Sports'],['Business']
6397,['Business', 'Health', 'Computers', 'Sports'],['Business']
40451,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40454,['Business', 'Society', 'Shopping', 'News'],['Sports']
40458,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
6408,['Business', 'Science', 'Reference', 'Computers'],['Business']
40463,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6410,['Science', 'Sports', 'Society', 'Shopping'],['Business']
40472,['Sports', 'Science', 'Business', 'Arts'],['Sports']
6424,['Business', 'Computers', 'Sports', 'Society'],['Business']
6429,['Business', 'Home', 'Computers', 'Sports'],['Business']
40483,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6435,['Business', 'Arts', 'Sports', 'Society'],['Business']
40491,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
40513,['Sports', 'Shopping', 'Society', 'Recreation'],['Sports']
40517,['Sports', 'Reference', 'Business', 'Games'],['Sports']
40520,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40521,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6467,['Business', 'Society', 'Arts', 'Science'],['Business']
40528,['Sports', 'Shopping', 'Business', 'Society'],['Sports']
6476,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6486,['Business', 'Shopping', 'Arts', 'Recreation'],['Business']
6488,['Business', 'Computers', 'Sports', 'Society'],['Business']
40548,['Sports', 'Recreation', 'Health', 'Society'],['Sports']
6497,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40552,['Sports', 'Health', 'Society', 'Shopping'],['Sports']
6503,['Business', 'Shopping', 'Games', 'Adult'],['Business']
40561,['Shopping', 'Sports', 'Business', 'Society'],['Sports']
6508,['Business', 'Recreation', 'Sports', 'Society'],['Business']
40567,['Sports', 'Games', 'Home', 'Society'],['Sports']
6527,['Business', 'Society', 'Recreation', 'Sports'],['Business']
6532,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
40595,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
40605,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40607,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6560,['Business', 'Shopping', 'Kids', 'Sports'],['Business']
40621,['Sports', 'Health', 'Adult', 'Society'],['Sports']
6568,['Business', 'Science', 'Computers', 'Adult'],['Business']
40630,['Sports', 'Society', 'Shopping', 'Arts'],['Sports']
40632,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6580,['Business', 'Science', 'Recreation', 'Health'],['Business']
6593,['Business', 'Health', 'Science', 'Recreation'],['Business']
6602,['Business', 'Health', 'Sports', 'Society'],['Business']
6604,['Business', 'Shopping', 'Sports', 'Society'],['Business']
40662,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6608,['Business', 'Reference', 'Games', 'Sports'],['Business']
40667,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40676,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
6622,['Business', 'Health', 'Reference', 'Kids'],['Business']
6624,['Business', 'Science', 'Health', 'Sports'],['Business']
6625,['Business', 'Science', 'Reference', 'Health'],['Business']
6632,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40693,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40694,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40699,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6655,['Business', 'Health', 'Arts', 'Sports'],['Business']
40713,['Sports', 'Science', 'Society', 'Shopping'],['Sports']
6659,['Business', 'Recreation', 'News', 'Computers'],['Business']
6662,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40725,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6672,['Business', 'Reference', 'Kids', 'Sports'],['Business']
40729,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40733,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6678,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40736,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40753,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6698,['Business', 'Recreation', 'Health', 'Sports'],['Business']
6699,['Business', 'Recreation', 'Health', 'Computers'],['Business']
40761,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6705,['Business', 'Home', 'Sports', 'Society'],['Business']
40770,['Sports', 'Science', 'Business', 'Society'],['Sports']
40772,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40780,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40783,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6728,['Business', 'Computers', 'Shopping', 'Sports'],['Business']
6729,['Business', 'News', 'Sports', 'Society'],['Business']
40797,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40800,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40804,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6751,['Business', 'Sports', 'Shopping', 'Science'],['Business']
6753,['Business', 'Computers', 'Sports', 'Society'],['Business']
6754,['Business', 'Sports', 'Society', 'Shopping'],['Business']
40816,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
6767,['Business', 'Computers', 'Society', 'Health'],['Business']
40826,['Sports', 'Arts', 'Shopping', 'Adult'],['Sports']
40827,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
6772,['Business', 'Computers', 'Arts', 'Health'],['Business']
6776,['Business', 'Computers', 'Sports', 'Society'],['Business']
40841,['Sports', 'Shopping', 'Business', 'Computers'],['Sports']
40849,['Sports', 'Games', 'Society', 'Shopping'],['Sports']
40862,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
6811,['Business', 'Computers', 'Shopping', 'Home'],['Business']
6817,['Business', 'Computers', 'Sports', 'Society'],['Business']
40876,['Sports', 'Computers', 'Society', 'Health'],['Sports']
6829,['Business', 'Science', 'Recreation', 'Computers'],['Business']
6830,['Business', 'News', 'Sports', 'Society'],['Business']
40891,['Sports', 'Recreation', 'Kids', 'Adult'],['Sports']
40893,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40895,['Sports', 'Shopping', 'Science', 'Computers'],['Sports']
40897,['Sports', 'Society', 'Business', 'Shopping'],['Sports']
40930,['Sports', 'Society', 'Business', 'Arts'],['Sports']
6872,['Business', 'Computers', 'Sports', 'Society'],['Business']
40943,['Sports', 'Shopping', 'Recreation', 'Society'],['Sports']
6885,['Business', 'Science', 'Health', 'Sports'],['Business']
6891,['Business', 'Science', 'Kids', 'Home'],['Business']
6892,['Business', 'Computers', 'Health', 'Adult'],['Business']
6893,['Business', 'Recreation', 'Health', 'Sports'],['Business']
40951,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
40963,['Sports', 'Society', 'Shopping', 'Arts'],['Sports']
6906,['Business', 'Science', 'Sports', 'Society'],['Business']
6909,['Business', 'Science', 'Shopping', 'Recreation'],['Business']
6915,['Business', 'Arts', 'Sports', 'Society'],['Business']
40975,['Sports', 'Shopping', 'Arts', 'Society'],['Sports']
40976,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6926,['Business', 'Shopping', 'Recreation', 'News'],['Business']
40985,['Sports', 'Shopping', 'Recreation', 'News'],['Sports']
6929,['Business', 'Recreation', 'Home', 'Games'],['Business']
40990,['Sports', 'Home', 'Arts', 'Adult'],['Sports']
6935,['Recreation', 'Business', 'Sports', 'Society'],['Business', 'Recreation']
40994,['Sports', 'Society', 'Shopping', 'Business'],['Sports']
40996,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40997,['Sports', 'Computers', 'Society', 'Business'],['Sports']
40995,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40999,['Sports', 'Shopping', 'Society', 'News'],['Sports']
6942,['Business', 'Health', 'Arts', 'Sports'],['Business']
6947,['Business', 'Computers', 'Recreation', 'Kids'],['Business']
41008,['Sports', 'Computers', 'Recreation', 'Arts'],['Sports']
6950,['Business', 'Science', 'Home', 'Computers'],['Science', 'Business']
41009,['Sports', 'Science', 'Recreation', 'Society'],['Sports']
6963,['Business', 'Computers', 'Sports', 'Society'],['Business']
41024,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
6967,['Business', 'Science', 'Sports', 'Society'],['Business']
41031,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6975,['Arts', 'Business', 'Reference', 'Recreation'],['Business']
41036,['Sports', 'Society', 'Reference', 'Recreation'],['Sports']
6980,['Business', 'Computers', 'Recreation', 'Arts'],['Business']
6985,['Business', 'News', 'Computers', 'Sports'],['Business']
6989,['Recreation', 'Business', 'Home', 'Health'],['Business']
6991,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6994,['Business', 'Recreation', 'Kids', 'Arts'],['Business']
41056,['Sports', 'Shopping', 'Business', 'Society'],['Sports']
41062,['Sports', 'Shopping', 'Science', 'Recreation'],['Sports']
7005,['Business', 'Computers', 'Shopping', 'Recreation'],['Business']
41066,['Sports', 'Home', 'Health', 'Society'],['Sports']
7009,['Business', 'Computers', 'Sports', 'Society'],['Business']
41068,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
7011,['Business', 'Computers', 'Shopping', 'Reference'],['Business']
41074,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
7016,['Business', 'Science', 'Health', 'Computers'],['Business']
41078,['Sports', 'Shopping', 'Reference', 'Recreation'],['Sports']
7023,['Business', 'Shopping', 'Recreation', 'Home'],['Business']
41086,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
41106,['Sports', 'Games', 'Arts', 'Society'],['Sports']
41114,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
41119,['Sports', 'Society', 'Recreation', 'Shopping'],['Sports']
7077,['Business', 'Recreation', 'Shopping', 'Health'],['Business']
7080,['Computers', 'Recreation', 'Sports', 'Shopping'],['Business']
41144,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
7085,['Recreation', 'Science', 'Reference', 'Business'],['Business']
41147,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
7087,['Business', 'Shopping', 'Sports', 'Society'],['Business']
7092,['Business', 'Shopping', 'Sports', 'Society'],['Business', 'Shopping']
7094,['Computers', 'Arts', 'Recreation', 'News'],['Business']
7097,['Business', 'Recreation', 'Arts', 'Sports'],['Business']
41158,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41166,['Sports', 'Recreation', 'Society', 'Shopping'],['Sports']
41173,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7119,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
41182,['Sports', 'Business', 'Society', 'Shopping'],['Sports']
41197,['Sports', 'Arts', 'Society', 'Shopping'],['Sports']
7140,['Business', 'Home', 'Sports', 'Society'],['Business']
7143,['Business', 'Sports', 'Society', 'Shopping'],['Business']
41204,['Business', 'Sports', 'Society', 'Computers'],['Sports']
41205,['Sports', 'Society', 'Shopping', 'News'],['Sports']
7150,['Business', 'Recreation', 'Adult', 'Sports'],['Business']
41218,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
7160,['Business', 'Science', 'Kids', 'Adult'],['Business']
7161,['Business', 'Science', 'Computers', 'Sports'],['Business']
