ref id,Predicted,Actual
0,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
38183,['Shopping', 'Arts', 'Recreation', 'Society'],['Sports']
4152,['Computers', 'Games', 'Reference', 'Arts'],['Arts']
38197,['Sports', 'Recreation', 'Games', 'Health'],['Sports']
38203,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
38207,['Sports', 'Business', 'Games', 'Recreation'],['Sports']
4174,['Arts', 'Games', 'Recreation', 'Science'],['Arts']
4176,['Games', 'Computers', 'Arts', 'Recreation'],['Arts', 'Games']
38211,['Computers', 'Business', 'Science', 'Recreation'],['Sports']
38215,['Arts', 'Society', 'Sports', 'Games'],['Sports']
38218,['Computers', 'Games', 'Business', 'Recreation'],['Sports']
4188,['Games', 'Arts', 'Recreation', 'News'],['Arts']
38225,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
4195,['Arts', 'Games', 'Reference', 'Science'],['Arts']
38230,['Sports', 'Business', 'Society', 'Recreation'],['Sports']
4201,['Society', 'Arts', 'Recreation', 'Reference'],['Arts']
4205,['Recreation', 'Games', 'Computers', 'Business'],['Arts']
4215,['Games', 'Reference', 'Arts', 'Recreation'],['Arts']
38250,['Sports', 'Games', 'Recreation', 'Home'],['Sports']
4217,['Games', 'Recreation', 'Arts', 'Science'],['Arts']
4223,['Reference', 'Science', 'Arts', 'Recreation'],['Arts']
4225,['Games', 'Science', 'Reference', 'Recreation'],['Arts']
38261,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
4228,['Arts', 'Games', 'Computers', 'Recreation'],['Arts']
38268,['Sports', 'Society', 'Games', 'Recreation'],['Sports']
38275,['Computers', 'Business', 'Society', 'Science'],['Sports']
38288,['Sports', 'Arts', 'Recreation', 'Society'],['Sports']
38292,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
4258,['Business', 'Adult', 'Arts', 'Computers'],['Arts']
4263,['Arts', 'Computers', 'Adult', 'Games'],['Arts']
38304,['Sports', 'Society', 'Recreation', 'Health'],['Sports']
4269,['Games', 'Arts', 'Computers', 'Home'],['Arts']
38305,['Sports', 'Games', 'Arts', 'News'],['Sports']
4271,['Arts', 'News', 'Society', 'Computers'],['Arts']
4279,['Recreation', 'Games', 'Arts', 'Home'],['Arts']
38317,['Sports', 'News', 'Society', 'Shopping'],['Sports']
4284,['Arts', 'Recreation', 'Games', 'News'],['Arts']
4293,['Arts', 'Recreation', 'Games', 'Shopping'],['Arts']
4301,['Arts', 'Recreation', 'Games', 'Reference'],['Arts']
4302,['Arts', 'Computers', 'Home', 'Recreation'],['Arts']
38338,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4313,['Arts', 'Shopping', 'Society', 'Reference'],['Arts']
38349,['Sports', 'Games', 'Shopping', 'Recreation'],['Sports']
38350,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4318,['Arts', 'Business', 'Home', 'Games'],['Arts']
4319,['Arts', 'Computers', 'Recreation', 'Business'],['Arts']
38357,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4324,['Business', 'Computers', 'Arts', 'Health'],['Arts']
38360,['Games', 'Sports', 'Society', 'Reference'],['Sports']
4330,['Arts', 'Recreation', 'Computers', 'Business'],['Arts']
4332,['Arts', 'Recreation', 'Reference', 'Games'],['Arts']
38370,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38386,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4352,['Reference', 'Arts', 'Recreation', 'Science'],['Arts', 'Reference']
38392,['Sports', 'News', 'Society', 'Games'],['Sports']
38397,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38404,['Sports', 'Business', 'Games', 'Computers'],['Sports']
38418,['Sports', 'Games', 'Recreation', 'News'],['Sports']
4382,['Games', 'Recreation', 'Arts', 'Computers'],['Arts']
4383,['Arts', 'Reference', 'Recreation', 'Games'],['Arts', 'Society', 'Reference']
4384,['Arts', 'Society', 'News', 'Recreation'],['Arts', 'News']
4388,['Arts', 'Games', 'Recreation', 'Adult'],['Arts']
38432,['Sports', 'Arts', 'News', 'Recreation'],['Sports']
38436,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4400,['Arts', 'Recreation', 'Games', 'Reference'],['Arts']
4403,['Computers', 'Business', 'Recreation', 'Home'],['Arts']
4406,['Games', 'Recreation', 'Arts', 'Reference'],['Arts', 'Business']
4415,['Arts', 'Reference', 'News', 'Recreation'],['Arts']
38455,['Sports', 'Games', 'News', 'Society'],['Sports']
4425,['Recreation', 'Home', 'News', 'Reference'],['Arts']
38464,['Sports', 'Reference', 'News', 'Society'],['Sports']
38466,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4433,['Arts', 'Reference', 'Health', 'Science'],['Arts']
4435,['Reference', 'Arts', 'Recreation', 'Health'],['Arts']
38474,['Sports', 'Science', 'News', 'Computers'],['Sports']
4443,['Arts', 'Reference', 'Science', 'Recreation'],['Arts']
38482,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4448,['Arts', 'Games', 'Recreation', 'Reference'],['Arts']
38488,['Sports', 'Society', 'News', 'Arts'],['Sports']
38489,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4455,['Games', 'Arts', 'News', 'Recreation'],['Arts']
4466,['Arts', 'Reference', 'Games', 'Science'],['Arts']
38503,['Sports', 'News', 'Games', 'Society'],['Sports']
38506,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38507,['Sports', 'News', 'Games', 'Reference'],['Sports']
38509,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
4473,['Games', 'Recreation', 'Arts', 'Reference'],['Arts']
38520,['Sports', 'Arts', 'Recreation', 'Games'],['Sports']
4490,['Arts', 'Society', 'Recreation', 'Reference'],['Arts']
4495,['Arts', 'Games', 'Recreation', 'News'],['Arts']
38548,['Sports', 'Shopping', 'Games', 'Adult'],['Sports']
38552,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
38555,['Sports', 'Recreation', 'Business', 'Games'],['Sports']
38558,['Shopping', 'Games', 'Sports', 'Business'],['Sports']
38562,['Games', 'Computers', 'Sports', 'Society'],['Sports']
4526,['Games', 'Arts', 'Recreation', 'Adult'],['Arts']
4529,['Arts', 'Games', 'Recreation', 'News'],['Arts']
4530,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38569,['Computers', 'Sports', 'Society', 'Recreation'],['Sports']
38576,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
38578,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
4543,['Recreation', 'Arts', 'Adult', 'Games'],['Arts']
4546,['Arts', 'Adult', 'Games', 'Recreation'],['Arts']
4564,['Arts', 'Computers', 'Home', 'Games'],['Arts']
38608,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
38609,['Sports', 'Shopping', 'Recreation', 'Business'],['Sports']
38612,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
4577,['Arts', 'Adult', 'Reference', 'Recreation'],['Arts']
38618,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
4588,['Games', 'Arts', 'Recreation', 'Adult'],['Arts']
4590,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4593,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38634,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
38635,['Sports', 'Games', 'Computers', 'Recreation'],['Sports']
38642,['Sports', 'Recreation', 'Shopping', 'Games'],['Sports']
38652,['Sports', 'Recreation', 'Games', 'Shopping'],['Sports']
38656,['Sports', 'Games', 'Recreation', 'Home'],['Sports']
38664,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
38678,['Sports', 'Games', 'Recreation', 'Shopping'],['Sports']
4651,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38693,['Sports', 'Arts', 'Society', 'Games'],['Sports']
4664,['Business', 'Recreation', 'Computers', 'Science'],['Arts']
4666,['Arts', 'Sports', 'Society', 'Shopping'],['Arts', 'Computers']
4677,['Computers', 'Games', 'Science', 'Reference'],['Arts']
4678,['Recreation', 'Arts', 'Society', 'Games'],['Arts']
38717,['Society', 'Reference', 'Health', 'Recreation'],['Sports']
4687,['Arts', 'Recreation', 'Shopping', 'Games'],['Arts']
4691,['Recreation', 'Home', 'Arts', 'Games'],['Arts']
4692,['Arts', 'Recreation', 'Reference', 'Home'],['Arts']
4694,['Arts', 'Shopping', 'Computers', 'Home'],['Arts']
4703,['Recreation', 'Reference', 'Arts', 'Games'],['Arts']
4707,['Computers', 'Recreation', 'Home', 'Business'],['Arts']
4712,['Arts', 'Recreation', 'Society', 'Home'],['Arts']
4713,['Arts', 'Recreation', 'News', 'Games'],['Arts']
38750,['Society', 'Sports', 'Arts', 'Recreation'],['Sports']
38759,['Sports', 'Society', 'Arts', 'Games'],['Sports']
38760,['Sports', 'News', 'Society', 'Arts'],['Sports']
4723,['Business', 'Recreation', 'Science', 'Computers'],['Arts']
38762,['Sports', 'News', 'Society', 'Arts'],['Sports']
38769,['Sports', 'Business', 'Shopping', 'Health'],['Sports']
4736,['Arts', 'Recreation', 'Games', 'Computers'],['Arts']
4738,['Recreation', 'Arts', 'Shopping', 'Business'],['Arts']
38778,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
4743,['Computers', 'Games', 'Arts', 'Adult'],['Arts']
38781,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
38785,['Sports', 'Arts', 'Society', 'Home'],['Sports']
4751,['Arts', 'Shopping', 'Society', 'Sports'],['Arts']
38792,['Society', 'Sports', 'Arts', 'News'],['Sports']
38793,['Sports', 'Society', 'Arts', 'News'],['Sports']
4767,['Computers', 'Games', 'Science', 'Recreation'],['Arts']
4768,['Recreation', 'Games', 'Arts', 'Home'],['Arts']
38806,['Sports', 'Arts', 'Recreation', 'Shopping'],['Sports']
38811,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
4779,['Computers', 'Health', 'Reference', 'Recreation'],['Arts']
38831,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
4794,['Computers', 'Recreation', 'Games', 'Science'],['Arts']
38838,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
38844,['Sports', 'Games', 'Arts', 'Recreation'],['Sports']
4809,['Recreation', 'Arts', 'Adult', 'Games'],['Arts']
4810,['Arts', 'Games', 'Recreation', 'Reference'],['Arts']
4811,['Home', 'Recreation', 'Arts', 'Society'],['Arts']
38858,['Sports', 'Society', 'Recreation', 'Arts'],['Sports']
4823,['Arts', 'Computers', 'Games', 'Reference'],['Arts']
4827,['Arts', 'News', 'Games', 'Recreation'],['Arts']
38871,['Reference', 'Sports', 'Society', 'News'],['Sports']
4834,['Computers', 'Business', 'Science', 'Reference'],['Arts']
4840,['Recreation', 'Games', 'Reference', 'Adult'],['Arts']
4842,['Arts', 'Adult', 'Games', 'Recreation'],['Arts']
4843,['Arts', 'Games', 'Recreation', 'Adult'],['Arts']
38889,['Sports', 'Reference', 'Society', 'News'],['Sports']
4851,['Reference', 'Computers', 'Recreation', 'Health'],['Arts']
38890,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38894,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38895,['Sports', 'Recreation', 'News', 'Reference'],['Sports']
38901,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
4869,['Computers', 'Recreation', 'Games', 'Science'],['Arts']
38909,['Sports', 'Society', 'Arts', 'Recreation'],['Sports']
4873,['News', 'Reference', 'Arts', 'Games'],['Arts']
4877,['Arts', 'Reference', 'Recreation', 'Games'],['Arts']
4881,['Society', 'Arts', 'News', 'Reference'],['Arts']
4886,['Arts', 'Games', 'Recreation', 'News'],['Arts']
38927,['News', 'Sports', 'Society', 'Shopping'],['Sports']
4891,['Games', 'Recreation', 'Adult', 'Arts'],['Arts']
4905,['Recreation', 'Games', 'Reference', 'Home'],['Arts']
4908,['News', 'Arts', 'Games', 'Computers'],['Arts']
38950,['Society', 'Reference', 'Science', 'Computers'],['Sports']
38960,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
4923,['Reference', 'Recreation', 'Arts', 'Health'],['Arts']
4929,['Health', 'Science', 'Society', 'Reference'],['Arts']
38985,['Sports', 'Business', 'Society', 'Health'],['Sports']
38987,['News', 'Sports', 'Society', 'Recreation'],['Sports']
38990,['Sports', 'News', 'Society', 'Reference'],['Sports']
38997,['Sports', 'News', 'Business', 'Society'],['Sports']
38998,['Arts', 'Sports', 'Society', 'Computers'],['Sports']
4963,['Arts', 'Reference', 'Health', 'Recreation'],['Arts']
39009,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
4970,['Reference', 'Science', 'Health', 'Computers'],['Arts']
39010,['Sports', 'News', 'Arts', 'Games'],['Sports']
4973,['Arts', 'Shopping', 'Sports', 'Society'],['Arts']
4976,['Reference', 'Arts', 'Society', 'Science'],['Arts']
4979,['Reference', 'Arts', 'Recreation', 'Health'],['Arts']
4983,['Arts', 'Recreation', 'Society', 'Reference'],['Arts']
39024,['Sports', 'News', 'Society', 'Recreation'],['Sports']
4986,['Reference', 'Arts', 'Recreation', 'Science'],['Arts']
39029,['Sports', 'Games', 'Business', 'News'],['Sports']
39033,['Sports', 'Society', 'News', 'Business'],['Sports']
4995,['Reference', 'Health', 'Science', 'Society'],['Arts']
4996,['Arts', 'Reference', 'Recreation', 'Health'],['Arts']
5002,['Health', 'Reference', 'Arts', 'Recreation'],['Arts']
39042,['Sports', 'Games', 'News', 'Recreation'],['Sports']
5004,['Health', 'Reference', 'Science', 'Society'],['Arts']
39046,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
39047,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
39049,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5017,['Arts', 'Reference', 'Recreation', 'Science'],['Arts']
39062,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
39063,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
39064,['Sports', 'Business', 'Recreation', 'Society'],['Sports']
5027,['Health', 'Recreation', 'Reference', 'Science'],['Arts']
5031,['Reference', 'Recreation', 'Arts', 'Health'],['Arts']
5046,['Arts', 'Home', 'Business', 'Computers'],['Arts']
39101,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
39102,['News', 'Sports', 'Games', 'Recreation'],['Sports']
5067,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5068,['Arts', 'Computers', 'Recreation', 'Business'],['Arts']
39108,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
5076,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39117,['Sports', 'Society', 'Games', 'Arts'],['Sports']
5080,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39124,['Sports', 'Games', 'Society', 'News'],['Sports']
39127,['News', 'Sports', 'Society', 'Games'],['Sports']
39128,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
39137,['Sports', 'Games', 'Business', 'Shopping'],['Sports']
5104,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5112,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5117,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39160,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5123,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39173,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5135,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39175,['Sports', 'Recreation', 'Games', 'Arts'],['Sports']
39182,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
39187,['Sports', 'Games', 'Arts', 'Recreation'],['Sports']
39189,['Business', 'Sports', 'Shopping', 'Health'],['Sports']
39204,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5169,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39209,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5173,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39215,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5176,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5181,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39222,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
39235,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5203,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5208,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39250,['Games', 'Sports', 'News', 'Society'],['Sports']
39258,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
39265,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5226,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39277,['Sports', 'Games', 'News', 'Recreation'],['Sports']
39288,['Sports', 'Shopping', 'Games', 'Business'],['Sports']
5257,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5258,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5261,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5263,['Recreation', 'Arts', 'Games', 'Reference'],['Arts']
39315,['Computers', 'Business', 'Health', 'Shopping'],['Sports']
5275,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39318,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5281,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39322,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5286,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39330,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5293,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5295,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39338,['Sports', 'Society', 'Recreation', 'Reference'],['Sports']
39340,['Sports', 'Society', 'Recreation', 'News'],['Sports']
5300,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5305,['Reference', 'Arts', 'Recreation', 'Science'],['Arts']
5309,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5316,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5317,['Reference', 'Business', 'Computers', 'Arts'],['Arts']
39360,['Sports', 'Society', 'Recreation', 'Health'],['Sports']
39363,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5324,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39370,['Sports', 'Recreation', 'News', 'Games'],['Sports']
39371,['Sports', 'Recreation', 'Society', 'Business'],['Sports']
39373,['Sports', 'Society', 'Recreation', 'Health'],['Sports']
5333,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39375,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
39380,['Society', 'Sports', 'Recreation', 'Health'],['Sports']
39384,['Recreation', 'Society', 'Business', 'Health'],['Sports']
5347,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5352,['Arts', 'Recreation', 'Reference', 'Society'],['Arts']
39394,['Society', 'Sports', 'Recreation', 'Health'],['Sports']
39397,['Sports', 'Society', 'Health', 'Recreation'],['Sports']
39408,['News', 'Sports', 'Arts', 'Society'],['Sports']
5369,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5371,['Recreation', 'Science', 'Reference', 'Health'],['Arts']
39418,['Sports', 'Society', 'Games', 'Recreation'],['Sports']
5378,['Home', 'Recreation', 'Arts', 'Computers'],['Arts']
39424,['Sports', 'Society', 'Recreation', 'Health'],['Sports']
39431,['Sports', 'Reference', 'Society', 'Recreation'],['Sports']
5391,['Recreation', 'Arts', 'Adult', 'Computers'],['Arts']
39433,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
39437,['Sports', 'Recreation', 'Society', 'Reference'],['Sports']
5397,['Arts', 'Recreation', 'Reference', 'News'],['Arts']
39439,['Sports', 'Recreation', 'News', 'Society'],['Sports']
5409,['Reference', 'Arts', 'Recreation', 'Science'],['Arts']
5412,['Recreation', 'Games', 'Arts', 'Sports'],['Arts']
5418,['Adult', 'Reference', 'Computers', 'Recreation'],['Arts']
39461,['Sports', 'Games', 'Recreation', 'News'],['Sports']
39466,['Society', 'Sports', 'Recreation', 'Business'],['Sports']
5434,['Computers', 'Reference', 'Recreation', 'Science'],['Arts']
5436,['Recreation', 'Science', 'Home', 'Adult'],['Arts']
5440,['Recreation', 'Reference', 'Science', 'Arts'],['Arts']
5441,['Arts', 'Reference', 'Recreation', 'Society'],['Arts']
39484,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5443,['Computers', 'Arts', 'Science', 'Reference'],['Arts']
39486,['Society', 'Sports', 'Recreation', 'Health'],['Sports']
39494,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5458,['Reference', 'Recreation', 'Arts', 'Games'],['Arts']
39502,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
5468,['Arts', 'Reference', 'News', 'Computers'],['Arts']
39515,['Society', 'Health', 'Business', 'Recreation'],['Sports']
5482,['Recreation', 'Games', 'Science', 'Reference'],['Arts']
39528,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
5492,['Society', 'Arts', 'Recreation', 'Home'],['Arts', 'Society']
39539,['Recreation', 'Business', 'Sports', 'Games'],['Sports']
5505,['Arts', 'Computers', 'Recreation', 'Games'],['Arts']
5506,['Society', 'Reference', 'Health', 'Science'],['Arts']
5511,['Arts', 'Society', 'News', 'Reference'],['Arts']
5521,['Arts', 'News', 'Reference', 'Society'],['Arts']
39565,['Business', 'Society', 'Recreation', 'Health'],['Sports']
5525,['Science', 'Recreation', 'Arts', 'Reference'],['Arts', 'Reference']
39572,['Recreation', 'Home', 'Shopping', 'Sports'],['Sports']
39575,['Sports', 'Society', 'Recreation', 'Games'],['Sports']
39578,['Society', 'Sports', 'Health', 'Recreation'],['Sports']
5541,['Sports', 'News', 'Games', 'Recreation'],['Arts']
5542,['Recreation', 'Games', 'Arts', 'Home'],['Arts']
39592,['Society', 'Sports', 'Business', 'Recreation'],['Sports']
39595,['Sports', 'Recreation', 'Business', 'Society'],['Sports']
5554,['Recreation', 'Arts', 'News', 'Reference'],['Arts']
39598,['Sports', 'Society', 'Recreation', 'Business'],['Sports']
5556,['Home', 'Arts', 'Recreation', 'News'],['Arts']
39615,['Society', 'Health', 'Sports', 'Business'],['Sports']
39624,['Sports', 'Society', 'Recreation', 'News'],['Sports']
39625,['Sports', 'News', 'Games', 'Society'],['Sports']
5585,['News', 'Arts', 'Recreation', 'Home'],['Arts']
5590,['News', 'Arts', 'Recreation', 'Society'],['Arts']
39646,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
39648,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39649,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5605,['News', 'Arts', 'Recreation', 'Sports'],['Arts']
5606,['News', 'Arts', 'Recreation', 'Sports'],['Arts']
5607,['News', 'Arts', 'Recreation', 'Home'],['Arts']
39655,['Sports', 'News', 'Recreation', 'Games'],['Sports']
39656,['Sports', 'Arts', 'Recreation', 'Society'],['Sports']
5614,['Arts', 'Recreation', 'Games', 'Society'],['Arts']
5624,['News', 'Recreation', 'Arts', 'Sports'],['Arts']
39677,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
5635,['Games', 'Recreation', 'Home', 'Arts'],['Arts']
39688,['Reference', 'Arts', 'Sports', 'News'],['Sports']
5646,['News', 'Arts', 'Recreation', 'Sports'],['Arts']
5654,['News', 'Arts', 'Society', 'Recreation'],['Arts']
39708,['Sports', 'News', 'Society', 'Games'],['Sports']
5665,['Society', 'Health', 'Science', 'Business'],['Arts']
39720,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39721,['Sports', 'Business', 'Recreation', 'Reference'],['Sports']
5684,['Arts', 'Recreation', 'News', 'Reference'],['Arts']
5686,['Arts', 'Reference', 'Recreation', 'Science'],['Arts']
5689,['Society', 'Arts', 'Recreation', 'Science'],['Arts']
5691,['Health', 'Society', 'Science', 'Recreation'],['Arts']
39738,['Sports', 'Games', 'Recreation', 'Society'],['Sports']
39742,['Business', 'Reference', 'Society', 'Computers'],['Sports']
39745,['Sports', 'News', 'Society', 'Shopping'],['Sports']
39755,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5711,['Recreation', 'Games', 'Computers', 'Science'],['Arts']
5712,['Reference', 'Science', 'Arts', 'Computers'],['Arts']
39758,['Sports', 'News', 'Society', 'Shopping'],['Sports']
39760,['Sports', 'Health', 'Society', 'Business'],['Sports']
39761,['Sports', 'Arts', 'Society', 'Recreation'],['Sports']
5718,['Sports', 'Arts', 'Computers', 'Society'],['Arts']
5723,['Shopping', 'Computers', 'Sports', 'Society'],['Arts']
5728,['Computers', 'Science', 'Recreation', 'Games'],['Arts']
5737,['Reference', 'Arts', 'Computers', 'Home'],['Arts']
39790,['Sports', 'Recreation', 'Society', 'Games'],['Sports']
5743,['Recreation', 'Games', 'Arts', 'Reference'],['Arts']
39793,['Sports', 'Society', 'Health', 'Recreation'],['Sports']
5750,['Arts', 'Recreation', 'Reference', 'Sports'],['Arts']
39798,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5754,['Society', 'Arts', 'Games', 'News'],['Arts']
39806,['Shopping', 'Games', 'Computers', 'Recreation'],['Sports']
39810,['Computers', 'Science', 'Games', 'Reference'],['Sports']
39817,['Sports', 'Games', 'Society', 'Arts'],['Sports']
5772,['Arts', 'Recreation', 'Reference', 'Games'],['Arts']
5774,['Arts', 'Reference', 'Society', 'News'],['Arts']
5780,['Arts', 'Recreation', 'Business', 'Reference'],['Arts']
39829,['Sports', 'Recreation', 'Arts', 'Society'],['Sports']
5784,['Reference', 'Science', 'Arts', 'Recreation'],['Arts', 'Shopping']
39833,['Sports', 'Games', 'Arts', 'News'],['Sports']
39835,['Sports', 'Games', 'News', 'Society'],['Sports']
5788,['Reference', 'Recreation', 'Home', 'Society'],['Arts', 'Home']
39838,['Sports', 'Games', 'Recreation', 'Computers'],['Sports']
5791,['Reference', 'Society', 'Arts', 'Recreation'],['Arts']
5798,['Society', 'Reference', 'Arts', 'Science'],['Arts']
5799,['Reference', 'Recreation', 'Arts', 'Science'],['Arts']
5801,['Arts', 'Adult', 'Games', 'Recreation'],['Arts']
39850,['Sports', 'Games', 'News', 'Arts'],['Sports']
5812,['Arts', 'Recreation', 'Home', 'Games'],['Arts']
39861,['Sports', 'Games', 'Society', 'Arts'],['Sports']
39863,['Sports', 'Games', 'Recreation', 'Arts'],['Sports']
5817,['Arts', 'Recreation', 'Reference', 'Games'],['Arts']
39869,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
39870,['Sports', 'Games', 'Arts', 'Recreation'],['Sports']
5826,['Arts', 'Recreation', 'Reference', 'News'],['Arts']
5833,['Reference', 'Recreation', 'Arts', 'Games'],['Arts']
39892,['Sports', 'Games', 'Arts', 'Recreation'],['Sports']
5845,['Shopping', 'Recreation', 'Business', 'Sports'],['Arts']
5847,['Arts', 'Reference', 'Games', 'Recreation'],['Arts']
5851,['Arts', 'Games', 'Reference', 'Recreation'],['Arts']
5852,['Arts', 'Home', 'Recreation', 'News'],['Arts']
39902,['Sports', 'Games', 'Recreation', 'Computers'],['Sports']
39909,['Business', 'Shopping', 'Computers', 'Society'],['Sports']
5876,['Games', 'Recreation', 'Reference', 'Arts'],['Arts']
39927,['Sports', 'Games', 'Arts', 'Computers'],['Sports']
39929,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39935,['Sports', 'Games', 'News', 'Computers'],['Sports']
39947,['Sports', 'Games', 'Society', 'Recreation'],['Sports']
5910,['Recreation', 'Games', 'Reference', 'Arts'],['Recreation']
5912,['Recreation', 'Society', 'Reference', 'Sports'],['Recreation']
39965,['Sports', 'Recreation', 'Games', 'Society'],['Sports']
5919,['Arts', 'Computers', 'Games', 'News'],['Arts']
39969,['Sports', 'Recreation', 'Health', 'Business'],['Sports']
39971,['Sports', 'Business', 'Society', 'Games'],['Sports']
