52866, predicted: Shopping, actual: Games
430, predicted: Shopping, actual: Computers
431, predicted: Kids, actual: Games
446, predicted: Games, actual: Sports
466, predicted: Computers, actual: Games
491, predicted: Business, actual: Games
564, predicted: Health, actual: Science
579, predicted: Business, actual: Health
628, predicted: Business, actual: Health
632, predicted: Science, actual: Health
644, predicted: Science, actual: Health
693, predicted: Home, actual: Society
703, predicted: Home, actual: Regional
706, predicted: Home, actual: Recreation
709, predicted: Recreation, actual: Computers
716, predicted: Business, actual: Home
730, predicted: Business, actual: Home
741, predicted: Health, actual: Home
767, predicted: Home, actual: Recreation
771, predicted: Home, actual: Recreation
782, predicted: Business, actual: Home
792, predicted: Science, actual: Home
804, predicted: Business, actual: Home
822, predicted: Science, actual: Kids
835, predicted: Science, actual: Kids
839, predicted: Games, actual: Computers
843, predicted: Science, actual: Kids
844, predicted: Business, actual: Kids
847, predicted: Shopping, actual: Recreation
856, predicted: Science, actual: Reference
862, predicted: Computers, actual: Kids
869, predicted: Business, actual: Kids
870, predicted: Reference, actual: Society
889, predicted: Arts, actual: Kids
923, predicted: Business, actual: Society
929, predicted: Arts, actual: Society
942, predicted: Regional, actual: News
960, predicted: Arts, actual: News
969, predicted: Regional, actual: News
975, predicted: Regional, actual: News
989, predicted: Business, actual: News
995, predicted: News, actual: Regional
1002, predicted: Arts, actual: News
1010, predicted: Society, actual: News
1026, predicted: Business, actual: News
1076, predicted: Business, actual: News
1131, predicted: Games, actual: Recreation
1167, predicted: Arts, actual: Recreation
1175, predicted: Health, actual: Recreation
1187, predicted: Home, actual: Recreation
1213, predicted: Arts, actual: Reference
1232, predicted: Business, actual: Computers
1256, predicted: Business, actual: Reference
1267, predicted: Arts, actual: Business
1288, predicted: Business, actual: Reference
1290, predicted: Arts, actual: Reference
1325, predicted: Computers, actual: Reference
1339, predicted: Computers, actual: Reference
1343, predicted: Health, actual: Reference
1352, predicted: Regional, actual: Shopping
1379, predicted: Business, actual: Regional
1382, predicted: Regional, actual: Shopping
1412, predicted: Computers, actual: Science
1422, predicted: Society, actual: Science
1454, predicted: Science, actual: Reference
1460, predicted: Computers, actual: Business
1461, predicted: Health, actual: Science
1475, predicted: Science, actual: Recreation
1510, predicted: Business, actual: Shopping
1513, predicted: Arts, actual: Shopping
1541, predicted: Computers, actual: Shopping
1542, predicted: Recreation, actual: Shopping
1584, predicted: Business, actual: Shopping
1605, predicted: Business, actual: Shopping
1623, predicted: Health, actual: Society
1626, predicted: Recreation, actual: Society
1627, predicted: Recreation, actual: Society
1628, predicted: Regional, actual: Society
1629, predicted: Computers, actual: Regional
1635, predicted: Science, actual: Society
1638, predicted: Business, actual: Regional
1653, predicted: Business, actual: Society
1711, predicted: Arts, actual: Society
1717, predicted: Reference, actual: Society
1771, predicted: Games, actual: Sports
1777, predicted: News, actual: Sports
1793, predicted: Recreation, actual: Sports
1800, predicted: Business, actual: Sports
1823, predicted: Arts, actual: Sports
1840, predicted: Sports, actual: News
1856, predicted: Business, actual: Adult
1868, predicted: Arts, actual: Adult
1906, predicted: Computers, actual: Adult
1939, predicted: News, actual: Adult
1976, predicted: Arts, actual: Adult
2032, predicted: Business, actual: Adult
2036, predicted: Arts, actual: Adult
2084, predicted: Computers, actual: Adult
2202, predicted: Computers, actual: Adult
2296, predicted: Health, actual: Adult
2357, predicted: Recreation, actual: Adult
2360, predicted: Recreation, actual: Adult
2411, predicted: Computers, actual: Adult
2432, predicted: Recreation, actual: Adult
2472, predicted: Recreation, actual: Adult
2481, predicted: Recreation, actual: Adult
2525, predicted: Business, actual: Adult
2583, predicted: Shopping, actual: Adult
2611, predicted: Shopping, actual: Adult
2622, predicted: Shopping, actual: Adult
2625, predicted: Recreation, actual: Adult
2634, predicted: Arts, actual: Adult
2647, predicted: Recreation, actual: Adult
2667, predicted: Business, actual: Adult
2703, predicted: Arts, actual: Adult
2764, predicted: Kids, actual: Arts
2857, predicted: Recreation, actual: Arts
2896, predicted: Reference, actual: Arts
2943, predicted: Recreation, actual: Arts
3013, predicted: Kids, actual: Arts
3016, predicted: Arts, actual: Reference
3094, predicted: Recreation, actual: Kids
3135, predicted: Recreation, actual: Arts
3246, predicted: Arts, actual: Kids
3255, predicted: Science, actual: Arts
3278, predicted: Reference, actual: Arts
3286, predicted: Shopping, actual: Arts
3340, predicted: Kids, actual: Arts
3376, predicted: Games, actual: Arts
3398, predicted: Recreation, actual: Arts
3429, predicted: Recreation, actual: Arts
3435, predicted: Shopping, actual: Arts
3493, predicted: Recreation, actual: Arts
3494, predicted: Recreation, actual: Arts
3512, predicted: Shopping, actual: Arts
3522, predicted: Business, actual: Science
3582, predicted: Health, actual: Arts
3584, predicted: Health, actual: Arts
3726, predicted: Recreation, actual: Arts
3744, predicted: Games, actual: Arts
3801, predicted: Computers, actual: Arts
3890, predicted: Business, actual: Arts
3927, predicted: Business, actual: Arts
3946, predicted: Games, actual: Arts
3959, predicted: Health, actual: Arts
3986, predicted: Recreation, actual: Arts
4016, predicted: Shopping, actual: Arts
4029, predicted: Recreation, actual: Arts
4045, predicted: News, actual: Arts
4046, predicted: Recreation, actual: Arts
4070, predicted: News, actual: Arts
4106, predicted: News, actual: Arts
4148, predicted: Games, actual: Arts
4235, predicted: Recreation, actual: Arts
4247, predicted: News, actual: Arts
4303, predicted: Business, actual: Arts
4384, predicted: Arts, actual: News
4399, predicted: Computers, actual: Arts
4461, predicted: Reference, actual: Arts
4693, predicted: Recreation, actual: Arts
4699, predicted: Shopping, actual: Arts
4714, predicted: News, actual: Arts
4718, predicted: Recreation, actual: Arts
4736, predicted: News, actual: Arts
4757, predicted: News, actual: Arts
4758, predicted: Recreation, actual: Reference
4811, predicted: Home, actual: Arts
4840, predicted: Recreation, actual: Arts
4875, predicted: Computers, actual: Arts
4939, predicted: Recreation, actual: Arts
5223, predicted: Shopping, actual: Arts
5242, predicted: Arts, actual: Kids
5270, predicted: Health, actual: Arts
5276, predicted: Recreation, actual: Arts
5374, predicted: Recreation, actual: Arts
5509, predicted: News, actual: Arts
5520, predicted: News, actual: Arts
5539, predicted: Recreation, actual: Arts
5567, predicted: Recreation, actual: Arts
5605, predicted: News, actual: Arts
5624, predicted: News, actual: Arts
5627, predicted: News, actual: Arts
5675, predicted: Computers, actual: Arts
5678, predicted: Recreation, actual: Arts
5687, predicted: Shopping, actual: Arts
5723, predicted: Shopping, actual: Arts
5733, predicted: Recreation, actual: Arts
5756, predicted: Arts, actual: Reference
5926, predicted: Arts, actual: Kids
5932, predicted: Computers, actual: Arts
5964, predicted: Games, actual: Arts
5990, predicted: Business, actual: Arts
6007, predicted: Business, actual: News
6032, predicted: Computers, actual: Business
6106, predicted: Shopping, actual: Business
6171, predicted: Recreation, actual: Business
6215, predicted: Science, actual: Business
6235, predicted: Recreation, actual: Business
6243, predicted: Recreation, actual: Business
6297, predicted: Business, actual: Sports
6298, predicted: News, actual: Business
6302, predicted: Sports, actual: Business
6332, predicted: Home, actual: Business
6335, predicted: Recreation, actual: Business
6343, predicted: Shopping, actual: Business
6347, predicted: Shopping, actual: Business
6357, predicted: Recreation, actual: Business
6421, predicted: Shopping, actual: Business
6427, predicted: Shopping, actual: Business
6441, predicted: Business, actual: Shopping
6443, predicted: Recreation, actual: Business
6449, predicted: Shopping, actual: Business
6489, predicted: Recreation, actual: Business
6497, predicted: Shopping, actual: Business
6511, predicted: Recreation, actual: Business
6563, predicted: Science, actual: Business
6570, predicted: Health, actual: Business
6614, predicted: Health, actual: Business
6625, predicted: Science, actual: Business
6642, predicted: Health, actual: Business
6661, predicted: Shopping, actual: Business
6679, predicted: Computers, actual: Business
6708, predicted: Computers, actual: Business
6725, predicted: Shopping, actual: Business
6726, predicted: Arts, actual: Business
6733, predicted: Arts, actual: Business
6737, predicted: Business, actual: Science
6739, predicted: Computers, actual: Business
6914, predicted: Regional, actual: Business
6922, predicted: Arts, actual: Business
6935, predicted: Recreation, actual: Business
6944, predicted: Shopping, actual: Business
6951, predicted: Science, actual: Business
6966, predicted: Arts, actual: Business
6978, predicted: Shopping, actual: Business
6982, predicted: Home, actual: Business
7103, predicted: Shopping, actual: Business
7296, predicted: Computers, actual: Business
7298, predicted: Computers, actual: Business
7401, predicted: Computers, actual: Business
7422, predicted: Arts, actual: Business
7483, predicted: Arts, actual: Business
7533, predicted: Recreation, actual: Business
7565, predicted: Computers, actual: Business
7678, predicted: Recreation, actual: Science
7679, predicted: Regional, actual: Business
7780, predicted: Business, actual: Science
7827, predicted: Home, actual: Business
7853, predicted: Arts, actual: Business
7967, predicted: Society, actual: Business
8024, predicted: Business, actual: Regional
8030, predicted: Business, actual: Regional
8055, predicted: Games, actual: Kids
8095, predicted: Science, actual: Business
8110, predicted: Business, actual: Home
8122, predicted: Home, actual: Business
8135, predicted: Health, actual: Business
8144, predicted: Recreation, actual: Business
8209, predicted: Health, actual: Business
8215, predicted: Health, actual: Business
8224, predicted: Health, actual: Business
8228, predicted: Health, actual: Business
8244, predicted: Computers, actual: Business
8255, predicted: Health, actual: Business
8266, predicted: Health, actual: Business
8267, predicted: Business, actual: Society
8268, predicted: Science, actual: Business
8288, predicted: Health, actual: Business
8302, predicted: Home, actual: Business
8344, predicted: Regional, actual: Business
8355, predicted: Recreation, actual: Business
8358, predicted: Shopping, actual: Business
8426, predicted: Business, actual: Home
8558, predicted: Shopping, actual: Business
8604, predicted: Shopping, actual: Business
8614, predicted: Shopping, actual: Business
8640, predicted: Shopping, actual: Business
8761, predicted: Recreation, actual: Business
8898, predicted: Business, actual: Home
8915, predicted: Business, actual: Society
8919, predicted: Business, actual: Regional
9032, predicted: Reference, actual: Business
9064, predicted: Computers, actual: Business
9132, predicted: News, actual: Business
9183, predicted: Arts, actual: Business
9289, predicted: Business, actual: Recreation
9309, predicted: Home, actual: Recreation
9409, predicted: Health, actual: Business
9420, predicted: Science, actual: Business
9540, predicted: Computers, actual: Business
9551, predicted: Home, actual: Business
9580, predicted: News, actual: Business
9582, predicted: News, actual: Business
9585, predicted: News, actual: Business
9615, predicted: Health, actual: Science
9631, predicted: Computers, actual: Business
9653, predicted: Computers, actual: Business
9709, predicted: Shopping, actual: Business
9725, predicted: Adult, actual: Business
9755, predicted: Society, actual: Business
9767, predicted: Health, actual: Business
9769, predicted: Reference, actual: Business
9798, predicted: Arts, actual: Business
9843, predicted: Arts, actual: Business
9845, predicted: Computers, actual: Business
9967, predicted: Recreation, actual: Business
9991, predicted: Shopping, actual: Business
10059, predicted: Society, actual: Business
10062, predicted: Health, actual: Business
10084, predicted: Shopping, actual: Business
10095, predicted: Shopping, actual: Business
10180, predicted: News, actual: Business
10204, predicted: News, actual: Business
10207, predicted: Health, actual: Business
10233, predicted: Reference, actual: Business
10252, predicted: Home, actual: Business
10258, predicted: Regional, actual: Business
10272, predicted: Computers, actual: Business
10278, predicted: Computers, actual: Business
10299, predicted: Business, actual: Computers
10305, predicted: Computers, actual: Business
10314, predicted: Computers, actual: Business
10318, predicted: Computers, actual: Business
10442, predicted: Home, actual: Business
10447, predicted: Reference, actual: Business
10451, predicted: Computers, actual: Business
10534, predicted: Shopping, actual: Business
10536, predicted: Recreation, actual: Business
10573, predicted: Adult, actual: Business
10599, predicted: Shopping, actual: Business
10604, predicted: Shopping, actual: Business
10630, predicted: Shopping, actual: Business
10637, predicted: Recreation, actual: Computers
10642, predicted: Science, actual: Computers
10671, predicted: Science, actual: Computers
10722, predicted: Science, actual: Computers
10753, predicted: Business, actual: Computers
10779, predicted: Business, actual: Computers
10883, predicted: Business, actual: Computers
10889, predicted: Games, actual: Computers
10894, predicted: Science, actual: Computers
10928, predicted: Business, actual: Computers
10963, predicted: Business, actual: Computers
10970, predicted: Arts, actual: Computers
11016, predicted: Business, actual: Computers
11047, predicted: Business, actual: Computers
11083, predicted: Business, actual: Computers
11109, predicted: Games, actual: Computers
11145, predicted: Science, actual: Computers
11154, predicted: Science, actual: Computers
11184, predicted: Science, actual: Computers
11195, predicted: Business, actual: Computers
11200, predicted: Science, actual: Computers
11207, predicted: Science, actual: Computers
11241, predicted: Health, actual: Computers
11246, predicted: Business, actual: Science
11269, predicted: Business, actual: Computers
11271, predicted: Business, actual: Computers
11297, predicted: Business, actual: Computers
11344, predicted: Business, actual: Computers
11347, predicted: Business, actual: Computers
11376, predicted: Business, actual: Computers
11401, predicted: Business, actual: Computers
11460, predicted: Business, actual: Computers
11500, predicted: Business, actual: Computers
11512, predicted: Business, actual: Computers
11591, predicted: Science, actual: Computers
11706, predicted: News, actual: Computers
11756, predicted: Business, actual: Computers
11773, predicted: Business, actual: Computers
11800, predicted: Recreation, actual: Computers
11804, predicted: Health, actual: Computers
11846, predicted: Business, actual: Computers
11905, predicted: Kids, actual: Computers
11911, predicted: Home, actual: Computers
11913, predicted: Recreation, actual: Computers
11918, predicted: Recreation, actual: Computers
11991, predicted: Recreation, actual: Computers
12040, predicted: Recreation, actual: Computers
12084, predicted: Business, actual: Computers
12159, predicted: Business, actual: Computers
12164, predicted: Computers, actual: Science
12165, predicted: Business, actual: Computers
12172, predicted: Business, actual: Computers
12181, predicted: Shopping, actual: Computers
12183, predicted: Business, actual: Computers
12200, predicted: Health, actual: Computers
12213, predicted: Arts, actual: Health
12215, predicted: Recreation, actual: Computers
12231, predicted: Business, actual: Computers
12239, predicted: Reference, actual: Computers
12251, predicted: Business, actual: Computers
12284, predicted: Business, actual: Computers
12288, predicted: Business, actual: Computers
12313, predicted: Business, actual: Computers
12374, predicted: Health, actual: Computers
12424, predicted: Science, actual: Computers
12497, predicted: Recreation, actual: Computers
12522, predicted: Business, actual: Computers
12582, predicted: News, actual: Computers
12601, predicted: Science, actual: Computers
12691, predicted: Business, actual: Computers
12710, predicted: Business, actual: Computers
12715, predicted: Recreation, actual: Computers
12774, predicted: Science, actual: Computers
12781, predicted: Recreation, actual: Computers
12881, predicted: Computers, actual: Science
12890, predicted: Computers, actual: Science
12894, predicted: Computers, actual: Science
12967, predicted: Business, actual: Computers
13025, predicted: Business, actual: Computers
13052, predicted: Science, actual: Computers
13089, predicted: Business, actual: Computers
13113, predicted: Computers, actual: Regional
13156, predicted: Business, actual: Computers
13200, predicted: Business, actual: Computers
13286, predicted: Games, actual: Computers
13288, predicted: Business, actual: Computers
13320, predicted: Arts, actual: Computers
13336, predicted: Recreation, actual: Computers
13390, predicted: Science, actual: Computers
13436, predicted: Recreation, actual: Computers
13451, predicted: Health, actual: Computers
13452, predicted: Recreation, actual: Computers
13518, predicted: Arts, actual: Computers
13536, predicted: Business, actual: Computers
13585, predicted: Computers, actual: Games
13656, predicted: Recreation, actual: Games
13665, predicted: Kids, actual: Games
13773, predicted: Recreation, actual: Games
13810, predicted: Recreation, actual: Games
13844, predicted: Shopping, actual: Games
13858, predicted: Computers, actual: Games
13900, predicted: Recreation, actual: Games
13945, predicted: Business, actual: Games
13990, predicted: Arts, actual: Computers
14011, predicted: Business, actual: News
14030, predicted: Business, actual: News
14033, predicted: Shopping, actual: News
14084, predicted: Business, actual: Recreation
14164, predicted: Business, actual: Games
14206, predicted: Business, actual: Games
14215, predicted: Society, actual: Games
14289, predicted: Computers, actual: Games
14293, predicted: Arts, actual: Games
14310, predicted: Computers, actual: Games
14314, predicted: Computers, actual: Games
14329, predicted: Games, actual: Society
14340, predicted: Recreation, actual: Games
14381, predicted: Recreation, actual: Games
14393, predicted: Shopping, actual: Games
14396, predicted: Recreation, actual: Games
14443, predicted: Recreation, actual: Games
14554, predicted: Recreation, actual: Games
14635, predicted: Shopping, actual: Games
14657, predicted: Computers, actual: Games
14724, predicted: Home, actual: Games
14756, predicted: Recreation, actual: Games
14759, predicted: Science, actual: Games
14768, predicted: Sports, actual: Games
14852, predicted: Arts, actual: Games
14861, predicted: Computers, actual: Games
14961, predicted: Arts, actual: Games
15035, predicted: Recreation, actual: Games
15052, predicted: Computers, actual: Games
15059, predicted: Recreation, actual: Games
15159, predicted: Business, actual: Health
15194, predicted: Business, actual: Health
15311, predicted: Adult, actual: Health
15364, predicted: Arts, actual: Health
15424, predicted: Business, actual: Health
15573, predicted: Business, actual: Health
15636, predicted: Arts, actual: Health
15641, predicted: Recreation, actual: Health
15642, predicted: Arts, actual: Health
15672, predicted: Arts, actual: Health
15688, predicted: Kids, actual: Health
15788, predicted: Health, actual: Society
16066, predicted: Health, actual: Sports
16372, predicted: Health, actual: Society
16375, predicted: Kids, actual: Health
16412, predicted: Business, actual: Health
16452, predicted: Arts, actual: Health
16466, predicted: Home, actual: Health
16488, predicted: Science, actual: Health
16589, predicted: Arts, actual: Health
16629, predicted: Business, actual: Health
16661, predicted: Business, actual: Health
16665, predicted: Recreation, actual: Health
16718, predicted: Science, actual: Health
16782, predicted: Business, actual: Health
16901, predicted: Recreation, actual: Health
16944, predicted: Recreation, actual: Health
17214, predicted: Business, actual: Health
17268, predicted: Computers, actual: Health
17291, predicted: Business, actual: Health
17302, predicted: Business, actual: Health
17374, predicted: Home, actual: Health
17398, predicted: Society, actual: Health
17418, predicted: Business, actual: Health
17505, predicted: Business, actual: Health
17574, predicted: Business, actual: Health
17599, predicted: Business, actual: Health
17798, predicted: Reference, actual: Health
18023, predicted: Recreation, actual: Home
18031, predicted: Health, actual: Science
18052, predicted: Home, actual: Recreation
18057, predicted: Computers, actual: Shopping
18080, predicted: Home, actual: Recreation
18110, predicted: Business, actual: Home
18174, predicted: Recreation, actual: Home
18178, predicted: Recreation, actual: Home
18206, predicted: Health, actual: Home
18210, predicted: Health, actual: Home
18223, predicted: Games, actual: Home
18224, predicted: Reference, actual: Home
18229, predicted: Games, actual: Home
18272, predicted: Arts, actual: Home
18273, predicted: Health, actual: Home
18283, predicted: Society, actual: Home
18294, predicted: Business, actual: Home
18296, predicted: Health, actual: Home
18348, predicted: Home, actual: Kids
18385, predicted: Regional, actual: Home
18476, predicted: Kids, actual: Home
18490, predicted: Recreation, actual: Home
18528, predicted: Recreation, actual: Home
18530, predicted: Business, actual: Home
18655, predicted: Business, actual: Home
18686, predicted: Business, actual: Home
18688, predicted: News, actual: Home
18712, predicted: Arts, actual: Home
18717, predicted: Business, actual: Home
18754, predicted: Computers, actual: Home
18787, predicted: Business, actual: Home
18797, predicted: Recreation, actual: Home
18828, predicted: Business, actual: Home
18885, predicted: Computers, actual: Home
18894, predicted: Recreation, actual: Home
18921, predicted: Games, actual: Home
18940, predicted: Recreation, actual: Home
18983, predicted: Arts, actual: Kids
19001, predicted: Recreation, actual: Kids
19010, predicted: Arts, actual: Kids
19032, predicted: Computers, actual: Kids
19038, predicted: Adult, actual: Kids
19040, predicted: Computers, actual: Kids
19058, predicted: Recreation, actual: Kids
19067, predicted: News, actual: Kids
19094, predicted: Games, actual: Kids
19117, predicted: Computers, actual: Kids
19130, predicted: Science, actual: Reference
19132, predicted: Sports, actual: Kids
19140, predicted: Arts, actual: Kids
19174, predicted: Science, actual: Kids
19175, predicted: Arts, actual: Kids
19179, predicted: Reference, actual: Kids
19190, predicted: Reference, actual: Kids
19193, predicted: Arts, actual: Kids
19201, predicted: Games, actual: Kids
19260, predicted: Recreation, actual: Kids
19281, predicted: Health, actual: Kids
19350, predicted: Reference, actual: Kids
19353, predicted: Business, actual: Kids
19354, predicted: Recreation, actual: Kids
19355, predicted: Business, actual: Kids
19360, predicted: Recreation, actual: Kids
19374, predicted: Recreation, actual: Kids
19377, predicted: Reference, actual: Society
19406, predicted: Arts, actual: Kids
19420, predicted: Recreation, actual: Kids
19429, predicted: Games, actual: Kids
19455, predicted: Recreation, actual: Kids
19469, predicted: Games, actual: Kids
19489, predicted: Arts, actual: Kids
19516, predicted: Arts, actual: Kids
19524, predicted: Recreation, actual: Science
19531, predicted: Science, actual: Kids
19537, predicted: Reference, actual: Kids
19540, predicted: Reference, actual: Kids
19551, predicted: Science, actual: Kids
19554, predicted: Science, actual: Kids
19556, predicted: Regional, actual: Science
19558, predicted: Science, actual: Kids
19565, predicted: Recreation, actual: Kids
19569, predicted: Games, actual: Kids
19581, predicted: Business, actual: Science
19588, predicted: Sports, actual: Kids
19626, predicted: Reference, actual: Kids
19627, predicted: Recreation, actual: Sports
19639, predicted: Recreation, actual: Kids
19642, predicted: Recreation, actual: Kids
19644, predicted: Sports, actual: Kids
19645, predicted: Recreation, actual: Sports
19662, predicted: Arts, actual: Kids
19679, predicted: Business, actual: Kids
19680, predicted: Recreation, actual: Kids
19704, predicted: Recreation, actual: Kids
19706, predicted: News, actual: Kids
19714, predicted: Recreation, actual: Kids
19720, predicted: Health, actual: Kids
19721, predicted: Society, actual: Kids
19722, predicted: Business, actual: Society
19728, predicted: Computers, actual: Kids
19773, predicted: Science, actual: Kids
19774, predicted: Business, actual: Kids
19776, predicted: Recreation, actual: Kids
19780, predicted: Recreation, actual: Kids
19789, predicted: Health, actual: Kids
19791, predicted: Recreation, actual: Kids
19797, predicted: Arts, actual: Kids
19800, predicted: Business, actual: Kids
19801, predicted: Recreation, actual: Kids
19811, predicted: Recreation, actual: Kids
19827, predicted: Recreation, actual: Kids
19858, predicted: Recreation, actual: Kids
19861, predicted: Recreation, actual: Kids
19862, predicted: Recreation, actual: Kids
19863, predicted: Games, actual: Kids
19872, predicted: Health, actual: Kids
20013, predicted: Health, actual: News
20071, predicted: Recreation, actual: News
20072, predicted: Arts, actual: News
20078, predicted: Regional, actual: News
20113, predicted: Arts, actual: News
20154, predicted: Business, actual: News
20182, predicted: Computers, actual: News
20209, predicted: News, actual: Reference
20214, predicted: Business, actual: Regional
20216, predicted: Business, actual: Society
20247, predicted: Computers, actual: Arts
20258, predicted: Games, actual: Arts
20259, predicted: Recreation, actual: Arts
20266, predicted: Computers, actual: Arts
20269, predicted: Business, actual: Shopping
20376, predicted: Health, actual: Kids
20378, predicted: Society, actual: Home
20383, predicted: Recreation, actual: Home
20473, predicted: Arts, actual: News
20486, predicted: Arts, actual: News
20490, predicted: Shopping, actual: News
20498, predicted: Business, actual: News
20525, predicted: Computers, actual: Business
20549, predicted: Business, actual: Society
20646, predicted: Recreation, actual: Health
20654, predicted: Recreation, actual: Health
20668, predicted: Business, actual: Health
20711, predicted: Business, actual: Home
20885, predicted: Arts, actual: News
20904, predicted: Business, actual: News
20915, predicted: Business, actual: News
20933, predicted: Science, actual: News
20973, predicted: Arts, actual: News
20978, predicted: Arts, actual: News
20996, predicted: Recreation, actual: News
21022, predicted: Recreation, actual: News
21033, predicted: News, actual: Society
21049, predicted: Arts, actual: News
21068, predicted: Health, actual: News
21073, predicted: Society, actual: News
21099, predicted: Games, actual: News
21103, predicted: Health, actual: News
21105, predicted: Health, actual: News
21131, predicted: Arts, actual: News
21150, predicted: Arts, actual: News
21152, predicted: Arts, actual: News
21153, predicted: Arts, actual: News
21157, predicted: Computers, actual: News
21197, predicted: Recreation, actual: News
21200, predicted: Arts, actual: News
21223, predicted: Computers, actual: News
21228, predicted: Health, actual: News
21232, predicted: Business, actual: News
21332, predicted: Arts, actual: News
21420, predicted: Recreation, actual: News
21545, predicted: Health, actual: Recreation
22542, predicted: Business, actual: Recreation
22551, predicted: Games, actual: Recreation
22622, predicted: Business, actual: Recreation
22650, predicted: Shopping, actual: Recreation
22688, predicted: Arts, actual: Recreation
22771, predicted: Business, actual: Recreation
22817, predicted: Recreation, actual: Shopping
22999, predicted: Business, actual: Recreation
23147, predicted: Computers, actual: Recreation
23148, predicted: Computers, actual: Recreation
23339, predicted: Arts, actual: Recreation
23377, predicted: Arts, actual: Recreation
23383, predicted: Arts, actual: Recreation
23521, predicted: Shopping, actual: Recreation
23584, predicted: Computers, actual: Recreation
23618, predicted: Computers, actual: Recreation
23638, predicted: Shopping, actual: Recreation
23787, predicted: Business, actual: Recreation
24078, predicted: Computers, actual: Recreation
24125, predicted: Business, actual: Recreation
24298, predicted: Society, actual: Recreation
24313, predicted: Adult, actual: Recreation
24342, predicted: Computers, actual: Recreation
24348, predicted: Computers, actual: Recreation
24365, predicted: Computers, actual: Recreation
25031, predicted: Business, actual: Recreation
25368, predicted: Recreation, actual: Reference
25387, predicted: Recreation, actual: Reference
25410, predicted: Society, actual: Reference
25443, predicted: Business, actual: Reference
25545, predicted: Business, actual: Reference
25573, predicted: Business, actual: Reference
25603, predicted: Recreation, actual: Reference
25605, predicted: Science, actual: Reference
25688, predicted: Recreation, actual: Reference
25695, predicted: Computers, actual: Reference
25793, predicted: Arts, actual: Reference
25796, predicted: Health, actual: Reference
25820, predicted: Recreation, actual: Reference
25826, predicted: Recreation, actual: Reference
25847, predicted: Computers, actual: Reference
25853, predicted: Arts, actual: Reference
25868, predicted: Computers, actual: Reference
25909, predicted: Home, actual: Reference
25935, predicted: Business, actual: Reference
25969, predicted: Business, actual: Reference
26100, predicted: Arts, actual: Reference
26158, predicted: Recreation, actual: Reference
26173, predicted: Computers, actual: Reference
26174, predicted: Computers, actual: Reference
26243, predicted: Business, actual: Reference
26259, predicted: Arts, actual: Reference
26261, predicted: Arts, actual: Reference
26280, predicted: Recreation, actual: Reference
26289, predicted: Reference, actual: Science
26332, predicted: Reference, actual: Society
26371, predicted: Arts, actual: Reference
26387, predicted: Business, actual: Reference
26497, predicted: Computers, actual: Reference
26576, predicted: Recreation, actual: Reference
26604, predicted: Recreation, actual: Reference
26620, predicted: Business, actual: Regional
26638, predicted: News, actual: Regional
26683, predicted: Business, actual: Regional
26866, predicted: Recreation, actual: Regional
26880, predicted: Regional, actual: Science
26901, predicted: Recreation, actual: Regional
26903, predicted: Reference, actual: Regional
26907, predicted: Recreation, actual: Regional
26950, predicted: Recreation, actual: Regional
26999, predicted: Recreation, actual: Science
27138, predicted: Health, actual: Science
27205, predicted: Reference, actual: Society
29264, predicted: Recreation, actual: Shopping
29740, predicted: Recreation, actual: Shopping
30346, predicted: Arts, actual: Shopping
31580, predicted: Society, actual: Shopping
34316, predicted: Business, actual: Society
34537, predicted: Arts, actual: Society
34785, predicted: Business, actual: Society
34867, predicted: Sports, actual: Society
35684, predicted: Computers, actual: Society
35856, predicted: Recreation, actual: Society
36827, predicted: Sports, actual: Society
37848, predicted: Shopping, actual: Society
39664, predicted: Business, actual: Sports
42438, predicted: Computers, actual: Sports
43796, predicted: Arts, actual: Computers
44159, predicted: Health, actual: Home
44227, predicted: Shopping, actual: Kids
44422, predicted: Computers, actual: Society
44435, predicted: Business, actual: Reference
44575, predicted: Business, actual: Science
45309, predicted: Arts, actual: Adult
45343, predicted: Computers, actual: Health
45347, predicted: Sports, actual: Adult
45391, predicted: Recreation, actual: Adult
45396, predicted: Sports, actual: Adult
45501, predicted: Computers, actual: Arts
45672, predicted: Society, actual: Arts
45799, predicted: Shopping, actual: Arts
46014, predicted: Society, actual: Arts
46329, predicted: Recreation, actual: Arts
46617, predicted: Society, actual: Arts
46760, predicted: Society, actual: Arts
46873, predicted: Computers, actual: Kids
46963, predicted: Society, actual: Arts
46999, predicted: Games, actual: Arts
47389, predicted: Business, actual: Arts
47400, predicted: Health, actual: Arts
47428, predicted: Computers, actual: Arts
47438, predicted: Business, actual: Arts
47491, predicted: Arts, actual: Kids
47531, predicted: Business, actual: Kids
47580, predicted: Computers, actual: Arts
47594, predicted: Shopping, actual: Arts
47948, predicted: Shopping, actual: Business
48119, predicted: Computers, actual: Business
48425, predicted: Computers, actual: Business
48544, predicted: Computers, actual: Business
49567, predicted: Computers, actual: Business
49838, predicted: Society, actual: Business
50459, predicted: Recreation, actual: Business
51782, predicted: Business, actual: Computers
53323, predicted: Recreation, actual: Games
53606, predicted: Shopping, actual: Games
53787, predicted: Recreation, actual: Health
54464, predicted: Shopping, actual: Health
56772, predicted: Business, actual: News
56852, predicted: Society, actual: News
57906, predicted: Society, actual: Reference
58233, predicted: Shopping, actual: Science
58361, predicted: Shopping, actual: Science
58375, predicted: Society, actual: Science
59182, predicted: Computers, actual: Adult
