ref id,Predicted,Actual
0,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
3325,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
37353,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3333,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3337,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37367,['Business', 'Sports', 'Society', 'Shopping'],['Society']
37373,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3354,['Science', 'Sports', 'Society', 'Shopping'],['Arts', 'Games']
3361,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37387,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3364,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37389,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37393,['Reference', 'Sports', 'Society', 'Shopping'],['Society']
3369,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37397,['Health', 'Sports', 'Society', 'Shopping'],['Society']
37399,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37403,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37406,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37408,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3385,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37411,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37414,['Business', 'Sports', 'Society', 'Shopping'],['Society']
3389,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37415,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37417,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3394,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
37421,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3398,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37436,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37438,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37441,['Health', 'Sports', 'Society', 'Shopping'],['Society']
3426,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
37454,['Health', 'Sports', 'Society', 'Shopping'],['Society']
3430,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
3439,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3442,['Business', 'Sports', 'Society', 'Shopping'],['Arts', 'Business']
37469,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3446,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3448,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
37475,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3452,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37480,['Shopping', 'Sports', 'Society', 'Science'],['Society']
3456,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37485,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37487,['Health', 'Sports', 'Society', 'Shopping'],['Society']
37490,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3471,['Business', 'Sports', 'Society', 'Shopping'],['Arts', 'Business']
37501,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3482,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
3484,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3489,['Home', 'Sports', 'Society', 'Shopping'],['Arts']
37515,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37518,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37527,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3506,['News', 'Sports', 'Society', 'Shopping'],['Arts']
37534,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
3511,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
3520,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
37546,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3526,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3532,['Society', 'Sports', 'Shopping', 'Science'],['Arts']
3539,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37566,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37572,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37575,['Science', 'Sports', 'Society', 'Shopping'],['Society']
37584,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37586,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37588,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37589,['Business', 'Sports', 'Society', 'Shopping'],['Society']
37592,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3570,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
3573,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3575,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3588,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3590,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
3592,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
37620,['Adult', 'Sports', 'Society', 'Shopping'],['Society']
3597,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
37625,['Recreation', 'Sports', 'Society', 'Shopping'],['Society']
37631,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
3607,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
3615,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3621,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37651,['Recreation', 'Sports', 'Society', 'Shopping'],['Society']
37652,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37653,['Shopping', 'Sports', 'Society', 'Science'],['Society']
3630,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37660,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
3639,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
37671,['Games', 'Sports', 'Society', 'Shopping'],['Society']
37677,['Sports', 'Society', 'Shopping', 'Science'],['Society']
37678,['Sports', 'Society', 'Shopping', 'Science'],['Society']
3653,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
3658,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3660,['News', 'Sports', 'Society', 'Shopping'],['Arts']
3664,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3674,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37710,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37714,['Recreation', 'Sports', 'Society', 'Shopping'],['Society']
3697,['Society', 'Sports', 'Shopping', 'Science'],['Arts']
37724,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3699,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3701,['Science', 'Home', 'Sports', 'Society'],['Arts']
3705,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
3713,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3719,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37754,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3733,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3735,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3742,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
37773,['Sports', 'Society', 'Shopping', 'Science'],['Society']
3747,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37782,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
3762,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37790,['Business', 'Sports', 'Society', 'Shopping'],['Society']
37797,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37802,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37804,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37805,['Health', 'Sports', 'Society', 'Shopping'],['Society']
37806,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3782,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37815,['Business', 'Sports', 'Society', 'Shopping'],['Society']
3788,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3792,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37824,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3801,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
3803,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37840,['Shopping', 'Society', 'Sports', 'Science'],['Society']
37854,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3826,['Games', 'Sports', 'Society', 'Shopping'],['Health']
37856,['Business', 'Sports', 'Society', 'Shopping'],['Society']
3829,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
37859,['Shopping', 'Sports', 'Society', 'Science'],['Society']
3834,['Science', 'Sports', 'Society', 'Shopping'],['Recreation']
3835,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
37864,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37866,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37868,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3840,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
37869,['Shopping', 'Sports', 'Society', 'Science'],['Society']
37872,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37874,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37878,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
37879,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3851,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3859,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
37893,['Health', 'Sports', 'Society', 'Shopping'],['Society']
37901,['Society', 'Sports', 'Shopping', 'Science'],['Society']
37906,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3880,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
3889,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
3890,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
37934,['Health', 'Sports', 'Society', 'Shopping'],['Society']
37935,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3911,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
3917,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
3918,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
37960,['Health', 'Sports', 'Society', 'Shopping'],['Society']
3930,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
37963,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3937,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
3940,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
3944,['News', 'Sports', 'Society', 'Shopping'],['Arts']
3953,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
37984,['Sports', 'Society', 'Shopping', 'Science'],['Society']
3956,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
37990,['Sports', 'Society', 'Shopping', 'Science'],['Society']
37995,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3965,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37997,['Shopping', 'Sports', 'Society', 'Science'],['Society']
3971,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
38002,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
38003,['Business', 'Sports', 'Society', 'Shopping'],['Society']
38004,['Society', 'Sports', 'Shopping', 'Science'],['Society']
38006,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3976,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38009,['Health', 'Sports', 'Society', 'Shopping'],['Society']
3980,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
38012,['Society', 'Sports', 'Shopping', 'Science'],['Society']
38019,['Sports', 'Society', 'Shopping', 'Science'],['Society']
3989,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3990,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
38020,['Society', 'Sports', 'Shopping', 'Science'],['Society']
38030,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4009,['Arts', 'Sports', 'Society', 'Shopping'],['Arts', 'Society']
38040,['Business', 'Sports', 'Society', 'Shopping'],['Society']
38045,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4016,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
4020,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38054,['Society', 'Sports', 'Shopping', 'Science'],['Society']
38064,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4037,['News', 'Sports', 'Society', 'Shopping'],['Arts']
4040,['Society', 'Reference', 'Sports', 'Shopping'],['Arts']
4043,['Adult', 'Sports', 'Society', 'Shopping'],['Arts']
4055,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4060,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38093,['News', 'Sports', 'Society', 'Shopping'],['Sports']
4066,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
4067,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38100,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38115,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38117,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4086,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4090,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38124,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38129,['Recreation', 'Sports', 'Society', 'Shopping'],['Sports']
4101,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38134,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4105,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4107,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4115,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4119,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38153,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
38154,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
38156,['Shopping', 'Sports', 'Society', 'Science'],['Sports']
4123,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
4125,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38161,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38162,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4129,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
38165,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
4136,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38172,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
38182,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38183,['Shopping', 'Sports', 'Society', 'Science'],['Sports']
4152,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38197,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38203,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38207,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4174,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
4176,['Games', 'Sports', 'Society', 'Shopping'],['Arts', 'Games']
38211,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38215,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38218,['Recreation', 'Sports', 'Society', 'Shopping'],['Sports']
4188,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38225,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
4195,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38230,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4201,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4205,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4215,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
38250,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4217,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
4223,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4225,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38261,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4228,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
38268,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38275,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
38288,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38292,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4258,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4263,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38304,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4269,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
38305,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4271,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4279,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38317,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
4284,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4293,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
4301,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4302,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38338,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4313,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
38349,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38350,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4318,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4319,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
38357,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4324,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38360,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4330,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
4332,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38370,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
38386,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4352,['Arts', 'Sports', 'Society', 'Shopping'],['Arts', 'Reference']
38392,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
38397,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38404,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38418,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4382,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4383,['Home', 'Sports', 'Society', 'Shopping'],['Arts', 'Society', 'Reference']
4384,['Business', 'Sports', 'Society', 'Shopping'],['Arts', 'News']
4388,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38432,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38436,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4400,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4403,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
4406,['Arts', 'Sports', 'Society', 'Shopping'],['Arts', 'Business']
4415,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38455,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4425,['Home', 'Sports', 'Society', 'Shopping'],['Arts']
38464,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38466,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4433,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4435,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38474,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4443,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38482,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4448,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38488,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
38489,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4455,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4466,['Adult', 'Sports', 'Society', 'Shopping'],['Arts']
38503,['Computers', 'Sports', 'Society', 'Shopping'],['Sports']
38506,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38507,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38509,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4473,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38520,['Adult', 'Sports', 'Society', 'Shopping'],['Sports']
4490,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4495,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38548,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
38552,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38555,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38558,['Shopping', 'Sports', 'Society', 'Science'],['Sports']
38562,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4526,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
4529,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
4530,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38569,['Adult', 'Sports', 'Society', 'Shopping'],['Sports']
38576,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38578,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4543,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
4546,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4564,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38608,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38609,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38612,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4577,['Adult', 'Sports', 'Society', 'Shopping'],['Arts']
38618,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4588,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4590,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4593,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38634,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38635,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
38642,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38652,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38656,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38664,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38678,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
4651,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38693,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4664,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
4666,['Computers', 'Sports', 'Society', 'Shopping'],['Arts', 'Computers']
4677,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
4678,['News', 'Sports', 'Society', 'Shopping'],['Arts']
38717,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
4687,['News', 'Sports', 'Society', 'Shopping'],['Arts']
4691,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4692,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4694,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4703,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4707,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4712,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
4713,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38750,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38759,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38760,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4723,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38762,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38769,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4736,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4738,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38778,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4743,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38781,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38785,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4751,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38792,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
38793,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4767,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
4768,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38806,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38811,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4779,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38831,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4794,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38838,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38844,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4809,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4810,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4811,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
38858,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4823,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4827,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
38871,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4834,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
4840,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4842,['Science', 'Arts', 'Sports', 'Society'],['Arts']
4843,['Society', 'Science', 'Computers', 'Business'],['Arts']
38889,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4851,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38890,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38894,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38895,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38901,['Home', 'Sports', 'Society', 'Shopping'],['Sports']
4869,['Recreation', 'Health', 'Arts', 'Games'],['Arts']
38909,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4873,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4877,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4881,['News', 'Sports', 'Society', 'Shopping'],['Arts']
4886,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
38927,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4891,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
4905,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4908,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
38950,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38960,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4923,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4929,['Home', 'Sports', 'Society', 'Shopping'],['Arts']
38985,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38987,['Computers', 'Sports', 'Society', 'Shopping'],['Sports']
38990,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38997,['Health', 'Sports', 'Society', 'Shopping'],['Sports']
38998,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4963,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
39009,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4970,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39010,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4973,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
4976,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4979,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4983,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39024,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
4986,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
39029,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39033,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
4995,['Science', 'Home', 'Sports', 'Society'],['Arts']
4996,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5002,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
