52866, predicted: Shopping, actual: Games
47749, predicted: Reference, actual: Arts
47818, predicted: Home, actual: Arts
47860, predicted: Recreation, actual: Arts
47890, predicted: Computers, actual: Arts
47984, predicted: Adult, actual: Society
48037, predicted: Arts, actual: Adult
48111, predicted: Kids, actual: Regional
48120, predicted: News, actual: Arts
48128, predicted: Arts, actual: News
48194, predicted: Arts, actual: News
48199, predicted: News, actual: Arts
47238, predicted: News, actual: Arts
47293, predicted: Arts, actual: Kids
47311, predicted: Business, actual: Regional
47365, predicted: Business, actual: Arts
47459, predicted: Computers, actual: Business
47549, predicted: Kids, actual: Arts
49552, predicted: Games, actual: Kids
49564, predicted: News, actual: Society
49568, predicted: News, actual: Arts
49587, predicted: News, actual: Arts
49619, predicted: Business, actual: News
49667, predicted: Business, actual: Regional
49697, predicted: Business, actual: Home
49701, predicted: Business, actual: Regional
52683, predicted: Recreation, actual: Business
52707, predicted: Computers, actual: Business
52733, predicted: Business, actual: Regional
52780, predicted: Arts, actual: Business
52789, predicted: Recreation, actual: Regional
52830, predicted: Business, actual: Sports
52837, predicted: Reference, actual: Computers
52846, predicted: Reference, actual: Computers
58235, predicted: Business, actual: Computers
45276, predicted: Shopping, actual: Computers
45409, predicted: Kids, actual: Games
45541, predicted: Kids, actual: Games
45832, predicted: Arts, actual: Kids
45949, predicted: Business, actual: Sports
46041, predicted: Computers, actual: Games
46320, predicted: Business, actual: Games
48187, predicted: Health, actual: Science
48208, predicted: Science, actual: Health
48252, predicted: Business, actual: Health
48267, predicted: Science, actual: Health
48282, predicted: Science, actual: Health
48432, predicted: Home, actual: Society
48440, predicted: Home, actual: Regional
48445, predicted: Home, actual: Recreation
48473, predicted: Recreation, actual: Computers
48506, predicted: Business, actual: Home
48532, predicted: Business, actual: Home
48536, predicted: Health, actual: Home
48585, predicted: Home, actual: Recreation
48589, predicted: Home, actual: Recreation
48597, predicted: Business, actual: Home
48613, predicted: Business, actual: Home
48657, predicted: Computers, actual: Home
48664, predicted: Science, actual: Kids
48724, predicted: Science, actual: Kids
48731, predicted: Kids, actual: Computers
48753, predicted: Science, actual: Kids
48772, predicted: Business, actual: Kids
48789, predicted: Kids, actual: Recreation
48851, predicted: Science, actual: Reference
48871, predicted: Computers, actual: Kids
48872, predicted: Business, actual: Kids
48877, predicted: Reference, actual: Society
48915, predicted: Arts, actual: Kids
48960, predicted: Business, actual: Society
49006, predicted: Arts, actual: Society
49022, predicted: Regional, actual: News
49024, predicted: Arts, actual: News
49037, predicted: Regional, actual: News
49043, predicted: Business, actual: News
49075, predicted: Business, actual: News
49091, predicted: News, actual: Regional
49101, predicted: Arts, actual: News
49128, predicted: Business, actual: News
49213, predicted: Business, actual: News
49271, predicted: Business, actual: News
49408, predicted: Games, actual: Recreation
49444, predicted: Arts, actual: Recreation
49490, predicted: Health, actual: Recreation
49515, predicted: Home, actual: Recreation
51555, predicted: Business, actual: Reference
51665, predicted: Business, actual: Computers
51795, predicted: Business, actual: Reference
51828, predicted: Arts, actual: Business
51923, predicted: Business, actual: Reference
51947, predicted: Arts, actual: Reference
51959, predicted: Arts, actual: Reference
52060, predicted: Computers, actual: Reference
52069, predicted: Computers, actual: Reference
52125, predicted: Health, actual: Reference
52147, predicted: Regional, actual: Shopping
52280, predicted: Business, actual: Regional
52334, predicted: Regional, actual: Shopping
52374, predicted: Society, actual: Science
52414, predicted: Science, actual: Reference
52427, predicted: Computers, actual: Business
52449, predicted: Health, actual: Science
52457, predicted: Science, actual: Recreation
52593, predicted: Business, actual: Shopping
52650, predicted: Arts, actual: Shopping
4053, predicted: Computers, actual: Shopping
37132, predicted: Recreation, actual: Shopping
37517, predicted: Business, actual: Shopping
37932, predicted: Business, actual: Shopping
38254, predicted: Business, actual: Shopping
38330, predicted: Business, actual: Shopping
38447, predicted: Health, actual: Society
38466, predicted: Recreation, actual: Society
38496, predicted: Reference, actual: Society
38674, predicted: Regional, actual: Society
38803, predicted: Computers, actual: Regional
38868, predicted: Science, actual: Society
39085, predicted: Business, actual: Regional
39604, predicted: Business, actual: Society
40426, predicted: Business, actual: Society
40784, predicted: Games, actual: Sports
40792, predicted: News, actual: Sports
41250, predicted: Recreation, actual: Sports
41486, predicted: Business, actual: Sports
41642, predicted: Arts, actual: Sports
42195, predicted: Sports, actual: News
42583, predicted: Business, actual: Adult
42657, predicted: Arts, actual: Adult
42811, predicted: Computers, actual: Adult
42914, predicted: News, actual: Adult
42998, predicted: Arts, actual: Adult
43681, predicted: Business, actual: Adult
43692, predicted: Arts, actual: Adult
43729, predicted: Computers, actual: Adult
44085, predicted: Computers, actual: Adult
44146, predicted: Health, actual: Adult
44209, predicted: Recreation, actual: Adult
44244, predicted: Recreation, actual: Adult
44250, predicted: Recreation, actual: Adult
44315, predicted: Computers, actual: Adult
44316, predicted: Recreation, actual: Adult
44340, predicted: Recreation, actual: Adult
44376, predicted: Recreation, actual: Adult
44401, predicted: Business, actual: Adult
44413, predicted: Business, actual: Adult
44434, predicted: Shopping, actual: Adult
44457, predicted: Shopping, actual: Adult
44463, predicted: Shopping, actual: Adult
44487, predicted: Arts, actual: Adult
44499, predicted: Arts, actual: Adult
44499, predicted: Recreation, actual: Adult
44506, predicted: Recreation, actual: Adult
44553, predicted: Science, actual: Adult
44561, predicted: Arts, actual: Adult
44598, predicted: Recreation, actual: Adult
44681, predicted: Kids, actual: Arts
44789, predicted: Games, actual: Arts
45081, predicted: Recreation, actual: Arts
45181, predicted: Reference, actual: Arts
45219, predicted: Business, actual: Arts
45222, predicted: Science, actual: Arts
45250, predicted: Recreation, actual: Arts
45362, predicted: Business, actual: Arts
45497, predicted: Adult, actual: Arts
45528, predicted: Kids, actual: Arts
45548, predicted: Arts, actual: Reference
45595, predicted: Reference, actual: Arts
45836, predicted: Recreation, actual: Kids
45977, predicted: Recreation, actual: Arts
46171, predicted: Arts, actual: Kids
46172, predicted: Science, actual: Arts
46217, predicted: Reference, actual: Arts
46220, predicted: Shopping, actual: Arts
46300, predicted: Kids, actual: Arts
46361, predicted: Recreation, actual: Arts
46419, predicted: Recreation, actual: Arts
46423, predicted: Recreation, actual: Arts
46462, predicted: Recreation, actual: Arts
46463, predicted: Recreation, actual: Arts
46506, predicted: Shopping, actual: Arts
46507, predicted: Home, actual: Science
46529, predicted: Recreation, actual: Arts
46544, predicted: Recreation, actual: Reference
46549, predicted: Business, actual: Arts
46590, predicted: Health, actual: Arts
46620, predicted: Health, actual: Arts
46781, predicted: Recreation, actual: Arts
46790, predicted: Games, actual: Arts
46894, predicted: Computers, actual: Arts
46911, predicted: Business, actual: Arts
46962, predicted: Business, actual: Arts
46979, predicted: Business, actual: Arts
47035, predicted: Games, actual: Arts
47047, predicted: Health, actual: Arts
47092, predicted: Recreation, actual: Arts
47129, predicted: Shopping, actual: Arts
47160, predicted: Recreation, actual: Arts
47213, predicted: News, actual: Arts
47223, predicted: Recreation, actual: Arts
47248, predicted: News, actual: Arts
47318, predicted: News, actual: Arts
47375, predicted: Recreation, actual: Arts
47392, predicted: Games, actual: Arts
47435, predicted: Arts, actual: Games
47474, predicted: Games, actual: Arts
47476, predicted: News, actual: Arts
47502, predicted: Recreation, actual: Arts
47506, predicted: Computers, actual: Arts
47523, predicted: Kids, actual: Arts
47529, predicted: Arts, actual: News
47559, predicted: Computers, actual: Arts
47619, predicted: Reference, actual: Arts
47891, predicted: Recreation, actual: Arts
47912, predicted: Shopping, actual: Arts
47914, predicted: News, actual: Arts
47916, predicted: Recreation, actual: Arts
47965, predicted: Health, actual: Arts
48050, predicted: News, actual: Arts
48057, predicted: Recreation, actual: Reference
48108, predicted: Arts, actual: Shopping
48194, predicted: Home, actual: Arts
52866, predicted: Recreation, actual: Arts
47311, predicted: Recreation, actual: Arts
47459, predicted: Computers, actual: Arts
49552, predicted: Recreation, actual: Arts
45541, predicted: Shopping, actual: Arts
45949, predicted: Arts, actual: Kids
46041, predicted: Business, actual: Arts
46320, predicted: Recreation, actual: Arts
46930, predicted: Recreation, actual: Arts
47118, predicted: Shopping, actual: Arts
48187, predicted: Adult, actual: Arts
48234, predicted: News, actual: Arts
48267, predicted: News, actual: Arts
48330, predicted: Recreation, actual: Arts
48440, predicted: Recreation, actual: Arts
48473, predicted: News, actual: Arts
48519, predicted: News, actual: Arts
48522, predicted: News, actual: Arts
48585, predicted: Business, actual: Arts
48589, predicted: Computers, actual: Arts
48591, predicted: Recreation, actual: Arts
48613, predicted: Shopping, actual: Arts
48630, predicted: Recreation, actual: Arts
48717, predicted: Arts, actual: Reference
48871, predicted: Recreation, actual: Arts
48915, predicted: Arts, actual: Kids
48960, predicted: Computers, actual: Arts
49022, predicted: Games, actual: Arts
49024, predicted: Business, actual: Arts
49075, predicted: Business, actual: News
51555, predicted: Computers, actual: Business
51590, predicted: Recreation, actual: Business
51614, predicted: Business, actual: Society
51691, predicted: Science, actual: Business
51694, predicted: Recreation, actual: Business
51959, predicted: News, actual: Business
52060, predicted: Sports, actual: Business
52169, predicted: Home, actual: Business
52250, predicted: Science, actual: Business
52280, predicted: Recreation, actual: Business
52337, predicted: Shopping, actual: Business
52374, predicted: Shopping, actual: Business
52414, predicted: Recreation, actual: Business
52514, predicted: Shopping, actual: Business
52534, predicted: Shopping, actual: Business
52564, predicted: Business, actual: Shopping
52580, predicted: Recreation, actual: Business
58230, predicted: Shopping, actual: Business
37132, predicted: Recreation, actual: Business
37290, predicted: Shopping, actual: Business
37301, predicted: Recreation, actual: Business
37932, predicted: Science, actual: Business
38254, predicted: Health, actual: Business
38466, predicted: Health, actual: Business
38496, predicted: Science, actual: Business
38674, predicted: Health, actual: Business
39085, predicted: Shopping, actual: Business
39656, predicted: Computers, actual: Business
40260, predicted: Computers, actual: Business
40426, predicted: Shopping, actual: Business
40429, predicted: Arts, actual: Business
40724, predicted: Arts, actual: Business
40732, predicted: Business, actual: Science
40784, predicted: Computers, actual: Business
42914, predicted: Regional, actual: Business
43122, predicted: Arts, actual: Business
43142, predicted: Recreation, actual: Business
43170, predicted: Shopping, actual: Business
43354, predicted: Science, actual: Business
43400, predicted: Arts, actual: Business
43412, predicted: Home, actual: Business
43533, predicted: Home, actual: Business
43901, predicted: Home, actual: Business
43935, predicted: Arts, actual: Business
44037, predicted: Shopping, actual: Business
44085, predicted: Recreation, actual: Business
44190, predicted: Computers, actual: Business
44203, predicted: Computers, actual: Business
44316, predicted: Computers, actual: Business
44318, predicted: Arts, actual: Business
44399, predicted: Arts, actual: Business
44441, predicted: Recreation, actual: Business
44457, predicted: Computers, actual: Business
44553, predicted: Recreation, actual: Science
44556, predicted: Recreation, actual: Business
44558, predicted: Regional, actual: Business
44725, predicted: Business, actual: Science
44838, predicted: Home, actual: Business
44990, predicted: Arts, actual: Business
45250, predicted: Society, actual: Business
45389, predicted: Business, actual: Regional
45403, predicted: Business, actual: Regional
45413, predicted: Games, actual: Kids
45548, predicted: Science, actual: Business
45595, predicted: Business, actual: Home
45647, predicted: Health, actual: Business
45668, predicted: Recreation, actual: Business
45758, predicted: Business, actual: Science
45835, predicted: Health, actual: Business
45836, predicted: Health, actual: Business
45884, predicted: Health, actual: Business
45892, predicted: Health, actual: Business
45896, predicted: Computers, actual: Business
45899, predicted: Health, actual: Business
45926, predicted: Health, actual: Business
45935, predicted: Business, actual: Society
45977, predicted: Science, actual: Business
45998, predicted: Health, actual: Business
46032, predicted: Home, actual: Business
46071, predicted: Regional, actual: Business
46127, predicted: Shopping, actual: Business
46264, predicted: Business, actual: Home
46407, predicted: Shopping, actual: Business
46423, predicted: Business, actual: Science
46439, predicted: Business, actual: Computers
46451, predicted: Shopping, actual: Business
46462, predicted: Shopping, actual: Business
46500, predicted: Shopping, actual: Business
46640, predicted: Computers, actual: Business
46790, predicted: Business, actual: Home
46839, predicted: Business, actual: Society
46847, predicted: Business, actual: Regional
46964, predicted: Reference, actual: Business
47055, predicted: Computers, actual: Business
47092, predicted: Computers, actual: Business
47160, predicted: Science, actual: Business
47223, predicted: News, actual: Business
47297, predicted: Arts, actual: Business
47367, predicted: Science, actual: Business
47397, predicted: Computers, actual: Business
47407, predicted: Business, actual: Recreation
47420, predicted: Home, actual: Recreation
47441, predicted: Home, actual: Recreation
47517, predicted: Health, actual: Business
47523, predicted: Science, actual: Business
47725, predicted: Home, actual: Business
47743, predicted: News, actual: Business
47747, predicted: News, actual: Business
47749, predicted: News, actual: Business
47780, predicted: Health, actual: Science
47786, predicted: Computers, actual: Business
47802, predicted: Computers, actual: Business
47861, predicted: Shopping, actual: Business
47893, predicted: Adult, actual: Business
47916, predicted: Reference, actual: Business
47963, predicted: Society, actual: Business
47965, predicted: Health, actual: Business
47984, predicted: Reference, actual: Business
48050, predicted: Recreation, actual: Business
48081, predicted: Arts, actual: Business
48194, predicted: Arts, actual: Business
48199, predicted: Computers, actual: Business
49564, predicted: Recreation, actual: Business
49587, predicted: Recreation, actual: Business
49714, predicted: Recreation, actual: Business
52669, predicted: Society, actual: Business
52683, predicted: Health, actual: Business
52729, predicted: Shopping, actual: Business
52733, predicted: Shopping, actual: Business
58235, predicted: News, actual: Business
45951, predicted: Reference, actual: Business
46041, predicted: Recreation, actual: Business
46510, predicted: Home, actual: Business
46887, predicted: Regional, actual: Business
46930, predicted: Computers, actual: Business
47118, predicted: Computers, actual: Business
48168, predicted: Business, actual: Computers
48187, predicted: Computers, actual: Business
48208, predicted: Computers, actual: Business
48223, predicted: Computers, actual: Business
48252, predicted: Computers, actual: Business
48368, predicted: Home, actual: Business
48432, predicted: Reference, actual: Business
48440, predicted: Computers, actual: Business
48519, predicted: Recreation, actual: Business
48557, predicted: Adult, actual: Business
48566, predicted: Shopping, actual: Business
48585, predicted: Shopping, actual: Business
48591, predicted: Shopping, actual: Business
48597, predicted: Recreation, actual: Computers
48613, predicted: Science, actual: Computers
48630, predicted: Science, actual: Computers
48731, predicted: Science, actual: Computers
48789, predicted: Business, actual: Computers
48871, predicted: Business, actual: Computers
49037, predicted: Games, actual: Computers
49043, predicted: Science, actual: Computers
49128, predicted: Business, actual: Computers
49151, predicted: Business, actual: Computers
49271, predicted: Health, actual: Computers
49346, predicted: Arts, actual: Computers
49368, predicted: Recreation, actual: Computers
49390, predicted: Business, actual: Computers
49444, predicted: Business, actual: Computers
49515, predicted: Games, actual: Computers
51543, predicted: Science, actual: Computers
51555, predicted: Science, actual: Computers
51665, predicted: Science, actual: Computers
51694, predicted: Business, actual: Computers
51699, predicted: Science, actual: Computers
51743, predicted: Science, actual: Computers
51795, predicted: Health, actual: Computers
51828, predicted: Business, actual: Science
51829, predicted: Business, actual: Computers
51923, predicted: Business, actual: Computers
51947, predicted: Business, actual: Computers
52147, predicted: Business, actual: Computers
52405, predicted: Business, actual: Computers
52457, predicted: Business, actual: Computers
52564, predicted: Business, actual: Computers
37290, predicted: Science, actual: Computers
38447, predicted: News, actual: Computers
39656, predicted: Recreation, actual: Computers
39869, predicted: Health, actual: Computers
40472, predicted: Business, actual: Computers
41250, predicted: Kids, actual: Computers
41642, predicted: Home, actual: Computers
41643, predicted: Recreation, actual: Computers
42036, predicted: Recreation, actual: Computers
42760, predicted: Arts, actual: Computers
42914, predicted: Recreation, actual: Computers
43412, predicted: Recreation, actual: Computers
43692, predicted: Business, actual: Computers
43901, predicted: Science, actual: Computers
43935, predicted: Business, actual: Computers
44033, predicted: Computers, actual: Science
44037, predicted: Business, actual: Computers
44085, predicted: Business, actual: Computers
44105, predicted: Health, actual: Computers
44106, predicted: Business, actual: Computers
44131, predicted: Health, actual: Computers
44136, predicted: Arts, actual: Health
44138, predicted: Recreation, actual: Computers
44144, predicted: Business, actual: Computers
44145, predicted: Reference, actual: Computers
44171, predicted: Business, actual: Computers
44203, predicted: Business, actual: Computers
44209, predicted: Business, actual: Computers
44273, predicted: Business, actual: Computers
44316, predicted: Health, actual: Computers
44339, predicted: Science, actual: Computers
44407, predicted: Business, actual: Computers
44413, predicted: Home, actual: Computers
44463, predicted: News, actual: Computers
44499, predicted: Science, actual: Computers
44583, predicted: Business, actual: Computers
44591, predicted: News, actual: Computers
44632, predicted: Recreation, actual: Computers
44785, predicted: Science, actual: Computers
44789, predicted: Recreation, actual: Computers
45362, predicted: Computers, actual: Science
45403, predicted: Computers, actual: Science
45497, predicted: Computers, actual: Science
45605, predicted: Science, actual: Computers
45704, predicted: Business, actual: Computers
45835, predicted: Science, actual: Computers
45896, predicted: Business, actual: Computers
45926, predicted: Computers, actual: Regional
45998, predicted: Business, actual: Computers
46077, predicted: Business, actual: Computers
46191, predicted: Games, actual: Computers
46203, predicted: Business, actual: Computers
46220, predicted: Arts, actual: Computers
46319, predicted: Recreation, actual: Computers
46352, predicted: Science, actual: Computers
46407, predicted: Recreation, actual: Computers
46419, predicted: Health, actual: Computers
46423, predicted: Recreation, actual: Computers
46507, predicted: Arts, actual: Computers
46620, predicted: Computers, actual: Games
46684, predicted: Recreation, actual: Games
46691, predicted: Kids, actual: Games
46796, predicted: Recreation, actual: Games
46849, predicted: Recreation, actual: Games
46911, predicted: Shopping, actual: Games
46918, predicted: Computers, actual: Games
46924, predicted: Computers, actual: Games
46979, predicted: Recreation, actual: Games
47042, predicted: Business, actual: Games
47055, predicted: Health, actual: Business
47093, predicted: Arts, actual: Computers
47160, predicted: Business, actual: News
47223, predicted: Business, actual: News
47248, predicted: Shopping, actual: News
47318, predicted: Science, actual: News
47397, predicted: Recreation, actual: Games
47441, predicted: Business, actual: Games
47472, predicted: Society, actual: Games
47502, predicted: Computers, actual: Games
47506, predicted: Arts, actual: Games
47507, predicted: Computers, actual: Games
47517, predicted: Computers, actual: Games
47523, predicted: Games, actual: Society
47529, predicted: Recreation, actual: Games
47678, predicted: Recreation, actual: Games
47686, predicted: Computers, actual: Games
47731, predicted: Recreation, actual: Games
47786, predicted: Computers, actual: Games
47802, predicted: Recreation, actual: Games
47890, predicted: Shopping, actual: Games
47912, predicted: Computers, actual: Games
48108, predicted: Home, actual: Games
48199, predicted: Recreation, actual: Games
49773, predicted: Science, actual: Games
52866, predicted: Sports, actual: Games
47293, predicted: Adult, actual: Games
49552, predicted: Arts, actual: Games
49559, predicted: Computers, actual: Games
49619, predicted: Arts, actual: Games
52683, predicted: Recreation, actual: Games
52729, predicted: Computers, actual: Games
52749, predicted: Recreation, actual: Games
45409, predicted: Business, actual: Health
46221, predicted: Health, actual: Kids
46425, predicted: Adult, actual: Health
48141, predicted: Arts, actual: Health
48282, predicted: Business, actual: Health
48591, predicted: Arts, actual: Health
48613, predicted: Recreation, actual: Health
48630, predicted: Arts, actual: Health
48724, predicted: Arts, actual: Health
48772, predicted: Kids, actual: Health
49006, predicted: Health, actual: Society
49408, predicted: Health, actual: Sports
49490, predicted: Business, actual: Health
49515, predicted: News, actual: Health
52250, predicted: Health, actual: Society
52280, predicted: Kids, actual: Health
52457, predicted: Computers, actual: Health
52593, predicted: Science, actual: Health
37919, predicted: Arts, actual: Health
38447, predicted: Business, actual: Health
38674, predicted: Recreation, actual: Health
39656, predicted: Science, actual: Health
40472, predicted: Arts, actual: Health
41642, predicted: Recreation, actual: Health
42195, predicted: Recreation, actual: Health
43901, predicted: Business, actual: Health
43935, predicted: Computers, actual: Health
44037, predicted: Business, actual: Health
44105, predicted: Business, actual: Health
44184, predicted: Home, actual: Health
44250, predicted: Computers, actual: Health
44318, predicted: Recreation, actual: Health
44331, predicted: Business, actual: Health
44413, predicted: Business, actual: Health
44454, predicted: Computers, actual: Health
44539, predicted: Kids, actual: Health
44725, predicted: Health, actual: Society
45081, predicted: Kids, actual: Health
45548, predicted: Recreation, actual: Health
45559, predicted: Kids, actual: Home
45595, predicted: Health, actual: Science
45605, predicted: Home, actual: Recreation
45615, predicted: Computers, actual: Shopping
45668, predicted: Home, actual: Recreation
45704, predicted: Arts, actual: Home
45902, predicted: Recreation, actual: Home
45926, predicted: Recreation, actual: Home
45977, predicted: Health, actual: Home
45987, predicted: Health, actual: Home
45998, predicted: Games, actual: Home
46007, predicted: Reference, actual: Home
46032, predicted: Games, actual: Home
46057, predicted: Arts, actual: Home
46071, predicted: Health, actual: Home
46073, predicted: Society, actual: Home
46077, predicted: Health, actual: Home
46100, predicted: Health, actual: Home
46171, predicted: Home, actual: Kids
46203, predicted: Regional, actual: Home
46300, predicted: Home, actual: Science
46327, predicted: Kids, actual: Home
46352, predicted: Recreation, actual: Home
46419, predicted: Business, actual: Home
46684, predicted: Regional, actual: Home
46691, predicted: News, actual: Home
46715, predicted: Arts, actual: Home
46764, predicted: Computers, actual: Home
46774, predicted: Business, actual: Home
46778, predicted: Recreation, actual: Home
46790, predicted: Business, actual: Home
46796, predicted: Health, actual: Home
46849, predicted: Computers, actual: Home
46877, predicted: Recreation, actual: Home
46911, predicted: Games, actual: Home
46918, predicted: Recreation, actual: Home
46934, predicted: Arts, actual: Kids
46962, predicted: Recreation, actual: Kids
46964, predicted: Arts, actual: Kids
46988, predicted: Computers, actual: Kids
47042, predicted: Computers, actual: Kids
47047, predicted: Recreation, actual: Kids
47055, predicted: News, actual: Kids
47077, predicted: Games, actual: Kids
47092, predicted: Computers, actual: Kids
47093, predicted: Science, actual: Reference
47100, predicted: Recreation, actual: Kids
47160, predicted: Science, actual: Kids
47213, predicted: Arts, actual: Kids
47223, predicted: Reference, actual: Kids
47248, predicted: Reference, actual: Kids
47263, predicted: Arts, actual: Kids
47297, predicted: Games, actual: Kids
47318, predicted: Recreation, actual: Kids
47319, predicted: Recreation, actual: Shopping
47367, predicted: Health, actual: Kids
47385, predicted: Reference, actual: Kids
47392, predicted: Arts, actual: Kids
47397, predicted: Home, actual: Kids
47407, predicted: Business, actual: Kids
47420, predicted: Recreation, actual: Kids
47441, predicted: Recreation, actual: Kids
47446, predicted: Reference, actual: Society
47472, predicted: Recreation, actual: Kids
47476, predicted: Recreation, actual: Kids
47490, predicted: Arts, actual: Kids
47507, predicted: Recreation, actual: Kids
47517, predicted: Games, actual: Kids
47529, predicted: Recreation, actual: Kids
47592, predicted: Arts, actual: Kids
47664, predicted: Arts, actual: Kids
47678, predicted: Recreation, actual: Science
47686, predicted: Reference, actual: Kids
47722, predicted: Reference, actual: Kids
47725, predicted: Science, actual: Kids
47731, predicted: Science, actual: Kids
47743, predicted: Science, actual: Kids
47747, predicted: Regional, actual: Science
47749, predicted: Science, actual: Kids
47770, predicted: Recreation, actual: Kids
47773, predicted: Games, actual: Kids
47780, predicted: Business, actual: Science
47786, predicted: Sports, actual: Kids
47825, predicted: Sports, actual: Kids
47885, predicted: Reference, actual: Kids
47890, predicted: Recreation, actual: Sports
47891, predicted: Recreation, actual: Kids
47893, predicted: Recreation, actual: Kids
47906, predicted: Recreation, actual: Kids
47912, predicted: Sports, actual: Kids
47914, predicted: Recreation, actual: Sports
47984, predicted: Business, actual: Kids
48029, predicted: Recreation, actual: Kids
48037, predicted: Kids, actual: Recreation
48050, predicted: Recreation, actual: Kids
48057, predicted: News, actual: Kids
48081, predicted: Recreation, actual: Kids
48108, predicted: Health, actual: Kids
48111, predicted: Society, actual: Kids
48120, predicted: Business, actual: Society
48128, predicted: Computers, actual: Kids
48199, predicted: Science, actual: Kids
49773, predicted: Business, actual: Kids
52866, predicted: Recreation, actual: Kids
47238, predicted: Recreation, actual: Kids
47293, predicted: Health, actual: Kids
47311, predicted: Recreation, actual: Kids
47365, predicted: Arts, actual: Kids
47459, predicted: Business, actual: Kids
47549, predicted: Recreation, actual: Kids
49552, predicted: Recreation, actual: Kids
49564, predicted: Recreation, actual: Kids
49568, predicted: Recreation, actual: Kids
49574, predicted: Recreation, actual: Kids
49587, predicted: Games, actual: Kids
49600, predicted: Health, actual: Kids
49697, predicted: Health, actual: News
49740, predicted: Recreation, actual: News
52669, predicted: Arts, actual: News
52683, predicted: Regional, actual: News
52720, predicted: Arts, actual: News
52733, predicted: Business, actual: News
52780, predicted: Society, actual: News
52789, predicted: News, actual: Reference
52830, predicted: Shopping, actual: Regional
52837, predicted: Science, actual: Society
52858, predicted: Computers, actual: Arts
45211, predicted: Games, actual: Arts
45276, predicted: Recreation, actual: Arts
45627, predicted: Computers, actual: Arts
45832, predicted: Computers, actual: Shopping
46425, predicted: Recreation, actual: Kids
46510, predicted: Society, actual: Home
46567, predicted: Recreation, actual: Home
47118, predicted: Arts, actual: News
48141, predicted: Arts, actual: News
48168, predicted: Health, actual: News
48187, predicted: Computers, actual: News
48208, predicted: Computers, actual: Business
48234, predicted: Business, actual: Society
48440, predicted: Recreation, actual: Health
48445, predicted: Arts, actual: Health
48506, predicted: Business, actual: Health
48585, predicted: Business, actual: Home
48872, predicted: Arts, actual: News
48915, predicted: Business, actual: News
48960, predicted: Business, actual: News
49006, predicted: Science, actual: News
49043, predicted: Arts, actual: News
49075, predicted: Arts, actual: News
49101, predicted: Recreation, actual: News
49151, predicted: Recreation, actual: News
49213, predicted: News, actual: Society
49229, predicted: Arts, actual: News
49230, predicted: Business, actual: News
49253, predicted: Society, actual: News
49271, predicted: Games, actual: News
49346, predicted: Health, actual: News
49358, predicted: Health, actual: News
49368, predicted: Arts, actual: News
49390, predicted: Arts, actual: News
49408, predicted: Arts, actual: News
49422, predicted: Arts, actual: News
49435, predicted: Computers, actual: News
49444, predicted: Recreation, actual: News
49490, predicted: Arts, actual: News
49545, predicted: Computers, actual: News
51543, predicted: Health, actual: News
51555, predicted: Business, actual: News
51647, predicted: Arts, actual: News
51691, predicted: Arts, actual: News
51743, predicted: Recreation, actual: News
51828, predicted: Health, actual: Recreation
37350, predicted: Business, actual: Recreation
37517, predicted: Games, actual: Recreation
38330, predicted: Business, actual: Recreation
38405, predicted: Shopping, actual: Recreation
38436, predicted: Arts, actual: Recreation
38466, predicted: Shopping, actual: Recreation
38868, predicted: Recreation, actual: Shopping
40429, predicted: Computers, actual: Recreation
40472, predicted: Computers, actual: Recreation
42036, predicted: Arts, actual: Recreation
42553, predicted: Arts, actual: Recreation
42583, predicted: Arts, actual: Recreation
42869, predicted: Shopping, actual: Recreation
43142, predicted: Business, actual: Recreation
43170, predicted: Computers, actual: Recreation
43354, predicted: Shopping, actual: Recreation
43533, predicted: Business, actual: Recreation
44106, predicted: Computers, actual: Recreation
44131, predicted: Computers, actual: Recreation
44136, predicted: Business, actual: Recreation
44145, predicted: Society, actual: Recreation
44146, predicted: Adult, actual: Recreation
44175, predicted: Computers, actual: Recreation
44184, predicted: Computers, actual: Recreation
44376, predicted: Business, actual: Recreation
44454, predicted: Recreation, actual: Reference
44455, predicted: Recreation, actual: Reference
44457, predicted: Society, actual: Reference
44463, predicted: Computers, actual: Reference
44487, predicted: Business, actual: Reference
44496, predicted: Computers, actual: Reference
44499, predicted: Business, actual: Reference
44499, predicted: Science, actual: Reference
44506, predicted: Recreation, actual: Reference
44539, predicted: Computers, actual: Reference
44591, predicted: Arts, actual: Reference
44598, predicted: Health, actual: Reference
44639, predicted: Recreation, actual: Reference
44681, predicted: Recreation, actual: Reference
44725, predicted: Computers, actual: Reference
44784, predicted: Arts, actual: Reference
44785, predicted: Computers, actual: Reference
44789, predicted: Home, actual: Reference
44807, predicted: Business, actual: Reference
44838, predicted: Business, actual: Reference
44990, predicted: Arts, actual: Reference
45148, predicted: Recreation, actual: Reference
45181, predicted: Computers, actual: Reference
45219, predicted: Computers, actual: Reference
45222, predicted: Business, actual: Reference
45237, predicted: Arts, actual: Reference
45250, predicted: Arts, actual: Reference
45351, predicted: Recreation, actual: Reference
45362, predicted: Reference, actual: Science
45389, predicted: Reference, actual: Society
45403, predicted: Arts, actual: Reference
45413, predicted: Recreation, actual: Reference
45595, predicted: Computers, actual: Reference
45615, predicted: Recreation, actual: Reference
45647, predicted: Science, actual: Reference
45680, predicted: Recreation, actual: Reference
45758, predicted: News, actual: Regional
45830, predicted: Business, actual: Regional
