47238, predicted: Shopping, actual: Arts
44175, predicted: Business, actual: Science
44184, predicted: Business, actual: Science
44203, predicted: Business, actual: Science
44209, predicted: Computers, actual: Science
44273, predicted: Society, actual: Shopping
44290, predicted: Health, actual: Shopping
44297, predicted: Sports, actual: Shopping
44315, predicted: Adult, actual: Shopping
44316, predicted: Business, actual: Shopping
44331, predicted: Adult, actual: Shopping
44339, predicted: Business, actual: Shopping
44340, predicted: Recreation, actual: Shopping
44378, predicted: Business, actual: Shopping
44407, predicted: Business, actual: Shopping
44434, predicted: Business, actual: Shopping
44454, predicted: Business, actual: Shopping
44455, predicted: Recreation, actual: Shopping
44457, predicted: Business, actual: Shopping
44463, predicted: Business, actual: Shopping
44487, predicted: Recreation, actual: Shopping
44499, predicted: Arts, actual: Shopping
44553, predicted: Health, actual: Shopping
44561, predicted: Arts, actual: Shopping
44583, predicted: Arts, actual: Shopping
44598, predicted: Business, actual: Shopping
44632, predicted: Arts, actual: Shopping
44725, predicted: Arts, actual: Shopping
44784, predicted: Arts, actual: Shopping
44807, predicted: Health, actual: Shopping
44838, predicted: Recreation, actual: Shopping
44875, predicted: Business, actual: Shopping
44934, predicted: Arts, actual: Shopping
45237, predicted: Arts, actual: Shopping
45250, predicted: Business, actual: Shopping
45548, predicted: Home, actual: Shopping
45704, predicted: Arts, actual: Shopping
45758, predicted: Arts, actual: Shopping
45830, predicted: Society, actual: Shopping
45835, predicted: News, actual: Shopping
45884, predicted: Business, actual: Shopping
45899, predicted: Sports, actual: Shopping
45935, predicted: Computers, actual: Shopping
45998, predicted: Recreation, actual: Shopping
46007, predicted: Business, actual: Shopping
46071, predicted: Business, actual: Shopping
46073, predicted: Society, actual: Shopping
46101, predicted: Business, actual: Shopping
46127, predicted: Business, actual: Shopping
46172, predicted: Recreation, actual: Shopping
46191, predicted: Recreation, actual: Shopping
46203, predicted: Arts, actual: Shopping
46217, predicted: Arts, actual: Shopping
46264, predicted: Business, actual: Shopping
46283, predicted: Arts, actual: Shopping
46300, predicted: Recreation, actual: Shopping
46313, predicted: Business, actual: Shopping
46319, predicted: Adult, actual: Shopping
46327, predicted: Business, actual: Shopping
46352, predicted: Sports, actual: Shopping
46361, predicted: Adult, actual: Shopping
46407, predicted: Arts, actual: Shopping
46419, predicted: Sports, actual: Shopping
46500, predicted: Sports, actual: Shopping
46506, predicted: Arts, actual: Shopping
46529, predicted: Sports, actual: Shopping
46587, predicted: Recreation, actual: Shopping
46590, predicted: Business, actual: Shopping
46620, predicted: Arts, actual: Shopping
46715, predicted: Games, actual: Shopping
46725, predicted: Arts, actual: Shopping
46745, predicted: Society, actual: Shopping
46774, predicted: Society, actual: Shopping
46778, predicted: Sports, actual: Shopping
46790, predicted: Business, actual: Shopping
46815, predicted: Arts, actual: Shopping
46820, predicted: Recreation, actual: Shopping
46847, predicted: Recreation, actual: Shopping
46849, predicted: Business, actual: Shopping
46877, predicted: Recreation, actual: Shopping
46898, predicted: Business, actual: Shopping
47055, predicted: Business, actual: Shopping
47077, predicted: Health, actual: Shopping
47100, predicted: News, actual: Shopping
47129, predicted: Arts, actual: Shopping
47213, predicted: Society, actual: Shopping
47223, predicted: Arts, actual: Shopping
47318, predicted: Arts, actual: Shopping
47319, predicted: Business, actual: Shopping
47361, predicted: Business, actual: Shopping
47367, predicted: Business, actual: Shopping
47420, predicted: Sports, actual: Shopping
47435, predicted: Business, actual: Shopping
47446, predicted: Business, actual: Shopping
47474, predicted: Recreation, actual: Shopping
47476, predicted: Arts, actual: Shopping
47490, predicted: Sports, actual: Shopping
47502, predicted: Arts, actual: Shopping
47517, predicted: Computers, actual: Shopping
47521, predicted: Recreation, actual: Shopping
47523, predicted: Computers, actual: Shopping
47529, predicted: Business, actual: Shopping
47559, predicted: Computers, actual: Shopping
47592, predicted: Business, actual: Shopping
47618, predicted: Sports, actual: Shopping
47636, predicted: Business, actual: Shopping
47664, predicted: Arts, actual: Shopping
47678, predicted: Recreation, actual: Shopping
47686, predicted: Arts, actual: Shopping
47722, predicted: Computers, actual: Shopping
47731, predicted: Business, actual: Shopping
47762, predicted: Business, actual: Shopping
47770, predicted: Computers, actual: Shopping
47773, predicted: Computers, actual: Shopping
47780, predicted: Recreation, actual: Shopping
47784, predicted: Business, actual: Shopping
47786, predicted: Arts, actual: Shopping
47810, predicted: Arts, actual: Shopping
47825, predicted: Health, actual: Shopping
47861, predicted: Business, actual: Shopping
47890, predicted: Business, actual: Shopping
47912, predicted: Business, actual: Shopping
47984, predicted: Business, actual: Shopping
48029, predicted: Business, actual: Shopping
48108, predicted: Games, actual: Shopping
48194, predicted: Business, actual: Society
48248, predicted: Society, actual: Shopping
49773, predicted: Recreation, actual: Shopping
52866, predicted: Business, actual: Shopping
47238, predicted: Arts, actual: Shopping
47365, predicted: Society, actual: Shopping
47459, predicted: Recreation, actual: Shopping
49552, predicted: Arts, actual: Shopping
49559, predicted: Arts, actual: Shopping
49568, predicted: Arts, actual: Shopping
49574, predicted: Sports, actual: Shopping
49587, predicted: Arts, actual: Shopping
49600, predicted: Arts, actual: Shopping
49714, predicted: Business, actual: Shopping
52669, predicted: Health, actual: Shopping
52683, predicted: Business, actual: Shopping
52720, predicted: Business, actual: Shopping
52729, predicted: Arts, actual: Shopping
52733, predicted: Business, actual: Shopping
52780, predicted: Arts, actual: Shopping
52789, predicted: Society, actual: Shopping
52830, predicted: Adult, actual: Shopping
52837, predicted: Business, actual: Shopping
52846, predicted: Arts, actual: Shopping
45211, predicted: Arts, actual: Shopping
45409, predicted: Adult, actual: Shopping
45541, predicted: Kids, actual: Shopping
45627, predicted: Regional, actual: Shopping
45832, predicted: Society, actual: Shopping
45951, predicted: Recreation, actual: Shopping
46041, predicted: Sports, actual: Shopping
46510, predicted: Business, actual: Shopping
46567, predicted: Business, actual: Shopping
48141, predicted: Society, actual: Shopping
48252, predicted: Business, actual: Shopping
48267, predicted: Business, actual: Shopping
48282, predicted: Business, actual: Shopping
48323, predicted: Sports, actual: Shopping
48330, predicted: Sports, actual: Shopping
48366, predicted: Business, actual: Shopping
48445, predicted: Kids, actual: Shopping
48473, predicted: Business, actual: Shopping
48506, predicted: Computers, actual: Shopping
48519, predicted: Business, actual: Shopping
48532, predicted: Arts, actual: Shopping
48536, predicted: Recreation, actual: Shopping
48557, predicted: Business, actual: Shopping
48566, predicted: Recreation, actual: Shopping
48585, predicted: Computers, actual: Shopping
48589, predicted: Business, actual: Shopping
48591, predicted: Business, actual: Shopping
48597, predicted: Recreation, actual: Shopping
48613, predicted: Arts, actual: Shopping
48630, predicted: Business, actual: Shopping
48657, predicted: Business, actual: Shopping
48664, predicted: Sports, actual: Shopping
48724, predicted: Recreation, actual: Shopping
48753, predicted: Recreation, actual: Shopping
48789, predicted: Society, actual: Shopping
48915, predicted: Business, actual: Shopping
48960, predicted: Computers, actual: Shopping
49021, predicted: Recreation, actual: Shopping
49024, predicted: Business, actual: Shopping
49037, predicted: Business, actual: Shopping
49043, predicted: Business, actual: Shopping
49101, predicted: Arts, actual: Shopping
49151, predicted: Computers, actual: Shopping
49229, predicted: Recreation, actual: Shopping
49253, predicted: Arts, actual: Shopping
49260, predicted: Sports, actual: Shopping
49368, predicted: Sports, actual: Shopping
49390, predicted: Business, actual: Shopping
49435, predicted: Business, actual: Shopping
49490, predicted: Society, actual: Shopping
49515, predicted: Arts, actual: Shopping
49545, predicted: Business, actual: Shopping
51543, predicted: Business, actual: Shopping
51555, predicted: Computers, actual: Shopping
51665, predicted: Sports, actual: Shopping
51691, predicted: Business, actual: Shopping
51743, predicted: Computers, actual: Shopping
51959, predicted: Business, actual: Shopping
52069, predicted: Business, actual: Shopping
52125, predicted: Recreation, actual: Shopping
52147, predicted: Business, actual: Shopping
52169, predicted: Arts, actual: Shopping
52250, predicted: Recreation, actual: Shopping
52280, predicted: Adult, actual: Shopping
52337, predicted: Arts, actual: Shopping
52374, predicted: Society, actual: Shopping
52414, predicted: Sports, actual: Shopping
52457, predicted: Business, actual: Shopping
52534, predicted: Society, actual: Shopping
52564, predicted: Business, actual: Shopping
52580, predicted: Games, actual: Shopping
52593, predicted: Arts, actual: Shopping
52650, predicted: Home, actual: Shopping
37132, predicted: Games, actual: Shopping
37290, predicted: Games, actual: Shopping
37350, predicted: Business, actual: Shopping
37517, predicted: Recreation, actual: Shopping
37919, predicted: Recreation, actual: Shopping
37932, predicted: Health, actual: Shopping
38254, predicted: Business, actual: Shopping
38304, predicted: Society, actual: Shopping
38330, predicted: Business, actual: Shopping
38447, predicted: Computers, actual: Shopping
38466, predicted: Recreation, actual: Shopping
38868, predicted: Adult, actual: Shopping
39656, predicted: Business, actual: Shopping
39869, predicted: Recreation, actual: Shopping
40429, predicted: Business, actual: Shopping
40472, predicted: Society, actual: Shopping
40784, predicted: Arts, actual: Shopping
40792, predicted: Sports, actual: Shopping
41219, predicted: Society, actual: Shopping
41250, predicted: Arts, actual: Shopping
41486, predicted: Business, actual: Shopping
41642, predicted: Business, actual: Shopping
42036, predicted: Arts, actual: Shopping
42195, predicted: Arts, actual: Shopping
42657, predicted: Arts, actual: Shopping
42707, predicted: Business, actual: Shopping
42811, predicted: Sports, actual: Shopping
43142, predicted: Business, actual: Shopping
43354, predicted: Recreation, actual: Shopping
43400, predicted: Computers, actual: Shopping
43533, predicted: Business, actual: Society
43681, predicted: Sports, actual: Society
43729, predicted: Business, actual: Society
43780, predicted: Arts, actual: Society
43901, predicted: Recreation, actual: Society
43935, predicted: Shopping, actual: Society
44033, predicted: Recreation, actual: Society
44037, predicted: Shopping, actual: Society
44085, predicted: Computers, actual: Society
44105, predicted: Business, actual: Society
44131, predicted: Arts, actual: Society
44136, predicted: Business, actual: Society
44138, predicted: Arts, actual: Society
44145, predicted: Business, actual: Society
44161, predicted: Sports, actual: Society
44171, predicted: Business, actual: Society
44173, predicted: Computers, actual: Society
44175, predicted: Arts, actual: Society
44203, predicted: Business, actual: Society
44244, predicted: Business, actual: Society
44273, predicted: Shopping, actual: Society
44297, predicted: Computers, actual: Society
44315, predicted: Adult, actual: Society
44316, predicted: Sports, actual: Society
44340, predicted: Recreation, actual: Society
44376, predicted: Adult, actual: Society
44399, predicted: Computers, actual: Society
44401, predicted: Arts, actual: Society
44407, predicted: Health, actual: Society
44413, predicted: Shopping, actual: Society
44434, predicted: Adult, actual: Society
44454, predicted: Adult, actual: Society
44455, predicted: Arts, actual: Society
44457, predicted: Games, actual: Society
44463, predicted: Arts, actual: Society
44487, predicted: Arts, actual: Society
44496, predicted: Business, actual: Society
44499, predicted: Sports, actual: Society
44506, predicted: Sports, actual: Society
44539, predicted: Sports, actual: Society
44553, predicted: Computers, actual: Society
44556, predicted: Shopping, actual: Society
44561, predicted: Science, actual: Society
44583, predicted: Adult, actual: Society
44591, predicted: Computers, actual: Society
44632, predicted: Computers, actual: Society
44639, predicted: Computers, actual: Society
44681, predicted: Computers, actual: Society
44725, predicted: Business, actual: Society
44784, predicted: Computers, actual: Society
44785, predicted: Arts, actual: Society
44789, predicted: Recreation, actual: Society
44807, predicted: Shopping, actual: Society
44875, predicted: Games, actual: Society
44934, predicted: Shopping, actual: Society
45148, predicted: Adult, actual: Society
45219, predicted: Reference, actual: Society
45237, predicted: Shopping, actual: Society
45250, predicted: Recreation, actual: Society
45351, predicted: Adult, actual: Society
45362, predicted: Sports, actual: Society
45389, predicted: Arts, actual: Society
45403, predicted: Sports, actual: Society
45413, predicted: Computers, actual: Society
45497, predicted: Games, actual: Society
45528, predicted: Recreation, actual: Society
45548, predicted: Arts, actual: Society
45559, predicted: Arts, actual: Society
45595, predicted: Computers, actual: Society
45605, predicted: Business, actual: Society
45615, predicted: Business, actual: Society
45647, predicted: Shopping, actual: Society
45668, predicted: Business, actual: Society
45680, predicted: Recreation, actual: Society
45704, predicted: Kids, actual: Society
45758, predicted: Business, actual: Society
45830, predicted: Computers, actual: Society
45884, predicted: Sports, actual: Society
45896, predicted: Arts, actual: Society
45899, predicted: Computers, actual: Society
45902, predicted: Reference, actual: Society
45926, predicted: Kids, actual: Society
45935, predicted: Kids, actual: Society
45977, predicted: Business, actual: Society
45987, predicted: Business, actual: Society
45998, predicted: Arts, actual: Society
46007, predicted: Games, actual: Society
46057, predicted: Computers, actual: Society
46071, predicted: Recreation, actual: Society
46073, predicted: Computers, actual: Society
46077, predicted: Sports, actual: Society
46100, predicted: Recreation, actual: Society
46101, predicted: Kids, actual: Society
46127, predicted: Adult, actual: Society
46171, predicted: Sports, actual: Society
46172, predicted: Health, actual: Society
46191, predicted: Recreation, actual: Society
46203, predicted: Arts, actual: Society
46217, predicted: Shopping, actual: Society
46220, predicted: Arts, actual: Society
46283, predicted: Computers, actual: Society
46300, predicted: Recreation, actual: Society
46313, predicted: Arts, actual: Society
46319, predicted: Arts, actual: Society
46352, predicted: Arts, actual: Society
46358, predicted: Business, actual: Society
46361, predicted: Business, actual: Society
46376, predicted: Arts, actual: Society
46407, predicted: Arts, actual: Society
46419, predicted: Recreation, actual: Society
46423, predicted: Sports, actual: Society
46451, predicted: Business, actual: Society
46462, predicted: Business, actual: Society
46463, predicted: Recreation, actual: Society
46500, predicted: Recreation, actual: Society
46506, predicted: Sports, actual: Society
46507, predicted: Shopping, actual: Society
46529, predicted: Business, actual: Society
46544, predicted: Health, actual: Society
46549, predicted: Business, actual: Society
46566, predicted: Recreation, actual: Society
46587, predicted: Shopping, actual: Society
46620, predicted: Shopping, actual: Society
46640, predicted: Business, actual: Society
46684, predicted: Games, actual: Society
46691, predicted: Health, actual: Society
46715, predicted: Computers, actual: Society
46725, predicted: Arts, actual: Society
46745, predicted: Shopping, actual: Society
46764, predicted: Shopping, actual: Society
46774, predicted: Arts, actual: Society
46778, predicted: Recreation, actual: Society
46781, predicted: Recreation, actual: Society
46790, predicted: Business, actual: Society
46796, predicted: Health, actual: Society
46815, predicted: Computers, actual: Society
46839, predicted: Adult, actual: Society
46847, predicted: Health, actual: Society
46877, predicted: Computers, actual: Society
46894, predicted: Computers, actual: Society
46898, predicted: Recreation, actual: Society
46918, predicted: Recreation, actual: Society
46924, predicted: Reference, actual: Society
46962, predicted: Business, actual: Society
46979, predicted: Sports, actual: Society
46988, predicted: Shopping, actual: Society
47035, predicted: Sports, actual: Society
47042, predicted: Business, actual: Society
47047, predicted: Health, actual: Society
47055, predicted: Arts, actual: Society
47077, predicted: Arts, actual: Society
47092, predicted: Computers, actual: Society
47093, predicted: Shopping, actual: Society
47160, predicted: Sports, actual: Society
47248, predicted: Business, actual: Society
47263, predicted: Shopping, actual: Society
47297, predicted: Health, actual: Society
47318, predicted: Arts, actual: Society
47319, predicted: Computers, actual: Society
47361, predicted: Sports, actual: Society
47367, predicted: Sports, actual: Society
47375, predicted: Recreation, actual: Society
47385, predicted: Kids, actual: Society
47392, predicted: Business, actual: Society
47397, predicted: Sports, actual: Society
47420, predicted: News, actual: Society
47435, predicted: Arts, actual: Society
47441, predicted: Adult, actual: Society
47446, predicted: Recreation, actual: Society
47451, predicted: Recreation, actual: Society
47472, predicted: Arts, actual: Society
47476, predicted: Business, actual: Society
47490, predicted: Computers, actual: Society
47506, predicted: Kids, actual: Society
47507, predicted: Shopping, actual: Society
47517, predicted: Recreation, actual: Society
47521, predicted: Arts, actual: Society
47529, predicted: Business, actual: Society
47530, predicted: Business, actual: Society
47559, predicted: Computers, actual: Society
47575, predicted: Business, actual: Society
47592, predicted: Business, actual: Society
47618, predicted: Adult, actual: Society
47619, predicted: Business, actual: Society
47678, predicted: Sports, actual: Society
47722, predicted: Sports, actual: Society
47725, predicted: Arts, actual: Society
47731, predicted: Health, actual: Society
47747, predicted: Business, actual: Society
47762, predicted: Kids, actual: Society
47770, predicted: Business, actual: Society
47773, predicted: Arts, actual: Society
47784, predicted: Recreation, actual: Society
47786, predicted: Kids, actual: Society
47802, predicted: Arts, actual: Society
47810, predicted: Reference, actual: Society
47818, predicted: Computers, actual: Society
47825, predicted: Business, actual: Society
47860, predicted: Adult, actual: Society
47861, predicted: Health, actual: Society
47885, predicted: Computers, actual: Society
47890, predicted: Arts, actual: Society
47893, predicted: Recreation, actual: Society
47912, predicted: Shopping, actual: Society
47914, predicted: Recreation, actual: Society
47916, predicted: Adult, actual: Society
47965, predicted: Recreation, actual: Society
47984, predicted: Shopping, actual: Society
48029, predicted: Computers, actual: Society
48037, predicted: News, actual: Society
48050, predicted: Arts, actual: Society
48108, predicted: Arts, actual: Society
48120, predicted: Sports, actual: Society
48128, predicted: Arts, actual: Society
48194, predicted: Shopping, actual: Society
48199, predicted: Shopping, actual: Society
48246, predicted: Shopping, actual: Society
48248, predicted: Shopping, actual: Society
49773, predicted: Recreation, actual: Society
52866, predicted: Arts, actual: Society
47238, predicted: Shopping, actual: Society
47293, predicted: Arts, actual: Society
47311, predicted: Shopping, actual: Society
47459, predicted: Business, actual: Society
47549, predicted: Games, actual: Society
49552, predicted: Recreation, actual: Society
49559, predicted: Sports, actual: Society
49564, predicted: Computers, actual: Society
49568, predicted: Arts, actual: Society
49587, predicted: Computers, actual: Society
49600, predicted: Games, actual: Society
49619, predicted: Arts, actual: Society
49697, predicted: Computers, actual: Society
49714, predicted: Business, actual: Society
52669, predicted: Arts, actual: Society
52683, predicted: Sports, actual: Society
52707, predicted: Arts, actual: Society
52720, predicted: Business, actual: Society
52729, predicted: Arts, actual: Society
52733, predicted: Recreation, actual: Society
52780, predicted: Business, actual: Society
52830, predicted: Arts, actual: Society
52837, predicted: Business, actual: Society
52858, predicted: Shopping, actual: Society
58235, predicted: Adult, actual: Society
45211, predicted: Business, actual: Society
45276, predicted: Business, actual: Society
45409, predicted: Business, actual: Society
45541, predicted: Arts, actual: Society
45832, predicted: Health, actual: Society
45949, predicted: Shopping, actual: Society
46041, predicted: Computers, actual: Society
46221, predicted: Arts, actual: Society
46425, predicted: Science, actual: Society
46510, predicted: Games, actual: Society
46567, predicted: Arts, actual: Society
46887, predicted: Recreation, actual: Society
46930, predicted: Arts, actual: Society
47118, predicted: Business, actual: Society
48141, predicted: Arts, actual: Society
48168, predicted: Recreation, actual: Society
48187, predicted: Business, actual: Society
48223, predicted: Recreation, actual: Society
48234, predicted: Computers, actual: Society
48252, predicted: Adult, actual: Society
48323, predicted: Business, actual: Society
48330, predicted: Business, actual: Society
48366, predicted: Reference, actual: Society
48368, predicted: Adult, actual: Society
48432, predicted: Games, actual: Society
48440, predicted: Arts, actual: Society
48445, predicted: Recreation, actual: Society
48506, predicted: Sports, actual: Society
48507, predicted: Computers, actual: Society
48519, predicted: Reference, actual: Society
48522, predicted: Business, actual: Society
48536, predicted: Shopping, actual: Sports
48557, predicted: Health, actual: Sports
48566, predicted: Games, actual: Sports
48589, predicted: Recreation, actual: Sports
48591, predicted: Business, actual: Sports
48630, predicted: Arts, actual: Sports
48664, predicted: Arts, actual: Sports
48731, predicted: Recreation, actual: Sports
48792, predicted: Business, actual: Sports
48851, predicted: Business, actual: Sports
48871, predicted: Computers, actual: Sports
49024, predicted: Recreation, actual: Sports
49101, predicted: Computers, actual: Sports
49151, predicted: Arts, actual: Sports
49229, predicted: Arts, actual: Sports
49230, predicted: Adult, actual: Sports
49271, predicted: Society, actual: Sports
49408, predicted: Business, actual: Sports
49422, predicted: Recreation, actual: Sports
49435, predicted: Arts, actual: Sports
49515, predicted: Adult, actual: Sports
49545, predicted: Arts, actual: Sports
51543, predicted: Recreation, actual: Sports
51647, predicted: Shopping, actual: Sports
51665, predicted: Recreation, actual: Sports
51691, predicted: Games, actual: Sports
51694, predicted: Recreation, actual: Sports
51828, predicted: Arts, actual: Sports
51829, predicted: Science, actual: Sports
51923, predicted: Business, actual: Sports
51959, predicted: Shopping, actual: Sports
52147, predicted: Computers, actual: Sports
52169, predicted: Adult, actual: Sports
52250, predicted: Business, actual: Sports
52334, predicted: Arts, actual: Sports
52337, predicted: Health, actual: Sports
52449, predicted: Business, actual: Sports
52457, predicted: Shopping, actual: Sports
52534, predicted: Health, actual: Sports
52593, predicted: Recreation, actual: Sports
52650, predicted: Business, actual: Sports
4053, predicted: Recreation, actual: Sports
37132, predicted: Kids, actual: Sports
37301, predicted: Business, actual: Sports
37350, predicted: Recreation, actual: Sports
37517, predicted: Kids, actual: Sports
37919, predicted: Health, actual: Sports
37932, predicted: Business, actual: Sports
38254, predicted: Games, actual: Sports
38330, predicted: Arts, actual: Sports
38405, predicted: Business, actual: Sports
38436, predicted: Health, actual: Sports
38447, predicted: Society, actual: Sports
38466, predicted: Recreation, actual: Sports
38496, predicted: Society, actual: Sports
38674, predicted: Regional, actual: Sports
38803, predicted: Society, actual: Sports
39085, predicted: Computers, actual: Sports
39604, predicted: Business, actual: Sports
39656, predicted: Computers, actual: Sports
39869, predicted: Society, actual: Sports
40426, predicted: Business, actual: Sports
40429, predicted: Health, actual: Sports
40472, predicted: Business, actual: Sports
40732, predicted: Arts, actual: Sports
40765, predicted: Health, actual: Sports
40784, predicted: Arts, actual: Sports
40792, predicted: Business, actual: Sports
41219, predicted: Arts, actual: Sports
41642, predicted: Business, actual: Sports
42553, predicted: Recreation, actual: Sports
42869, predicted: Arts, actual: Sports
42914, predicted: Arts, actual: Sports
42998, predicted: Business, actual: Sports
43122, predicted: Health, actual: Sports
43170, predicted: Recreation, actual: Sports
43354, predicted: Arts, actual: Sports
43412, predicted: Business, actual: Sports
43533, predicted: Business, actual: Sports
43681, predicted: Recreation, actual: Sports
43692, predicted: Shopping, actual: Sports
43729, predicted: Recreation, actual: Sports
43901, predicted: Business, actual: Sports
43909, predicted: Business, actual: Sports
44033, predicted: Games, actual: Sports
44037, predicted: Arts, actual: Sports
44085, predicted: Science, actual: Sports
44106, predicted: Business, actual: Sports
44131, predicted: Adult, actual: Sports
44136, predicted: Shopping, actual: Sports
44138, predicted: Business, actual: Sports
44144, predicted: Recreation, actual: Sports
44146, predicted: Computers, actual: Sports
44161, predicted: Adult, actual: Sports
44173, predicted: Arts, actual: Sports
44190, predicted: Recreation, actual: Sports
44203, predicted: Arts, actual: Sports
44209, predicted: Business, actual: Sports
44273, predicted: Business, actual: Sports
44290, predicted: Recreation, actual: Sports
44340, predicted: Business, actual: Sports
44376, predicted: Society, actual: Sports
44399, predicted: Arts, actual: Sports
44401, predicted: Society, actual: Sports
44413, predicted: Shopping, actual: Sports
44441, predicted: Arts, actual: Sports
44455, predicted: Recreation, actual: Sports
44457, predicted: Adult, actual: Sports
44487, predicted: Arts, actual: Sports
44506, predicted: Recreation, actual: Sports
44556, predicted: Recreation, actual: Sports
44583, predicted: Health, actual: Sports
44598, predicted: Computers, actual: Sports
44639, predicted: Society, actual: Sports
44725, predicted: Business, actual: Sports
45148, predicted: Computers, actual: Sports
45222, predicted: Recreation, actual: Sports
45237, predicted: Recreation, actual: Sports
45362, predicted: Health, actual: Sports
45389, predicted: News, actual: Sports
45403, predicted: Business, actual: Sports
45528, predicted: Society, actual: Sports
45548, predicted: Arts, actual: Sports
45559, predicted: Business, actual: Sports
45605, predicted: Recreation, actual: Sports
45615, predicted: Shopping, actual: Sports
45704, predicted: Business, actual: Sports
45836, predicted: Computers, actual: Sports
45892, predicted: Business, actual: Sports
45977, predicted: Business, actual: Sports
46007, predicted: Business, actual: Sports
46032, predicted: Recreation, actual: Sports
46073, predicted: Business, actual: Sports
46101, predicted: Adult, actual: Sports
46171, predicted: Society, actual: Sports
46172, predicted: Society, actual: Sports
46191, predicted: Business, actual: Sports
46264, predicted: News, actual: Sports
46283, predicted: Business, actual: Sports
46300, predicted: Health, actual: Sports
46313, predicted: Shopping, actual: Sports
46319, predicted: Arts, actual: Sports
46327, predicted: Business, actual: Sports
46352, predicted: Society, actual: Sports
46407, predicted: Business, actual: Sports
46439, predicted: Adult, actual: Sports
46462, predicted: Business, actual: Sports
46500, predicted: Business, actual: Sports
46507, predicted: Recreation, actual: Sports
46529, predicted: Shopping, actual: Sports
46544, predicted: Recreation, actual: Sports
46549, predicted: Shopping, actual: Sports
46587, predicted: Kids, actual: Sports
46590, predicted: Recreation, actual: Sports
46620, predicted: Arts, actual: Sports
46640, predicted: Health, actual: Sports
46684, predicted: Business, actual: Sports
46691, predicted: Business, actual: Sports
46745, predicted: Health, actual: Sports
46764, predicted: Business, actual: Sports
46774, predicted: Business, actual: Sports
46778, predicted: Recreation, actual: Sports
46781, predicted: Recreation, actual: Sports
46790, predicted: Games, actual: Sports
46796, predicted: Arts, actual: Sports
46815, predicted: Business, actual: Sports
46820, predicted: Business, actual: Sports
46898, predicted: Society, actual: Sports
46918, predicted: Shopping, actual: Sports
47035, predicted: Shopping, actual: Sports
47092, predicted: Games, actual: Sports
47093, predicted: Games, actual: Sports
47100, predicted: Business, actual: Sports
47129, predicted: Business, actual: Sports
47223, predicted: Recreation, actual: Sports
47248, predicted: Business, actual: Sports
47263, predicted: Games, actual: Sports
47297, predicted: Business, actual: Sports
47318, predicted: Recreation, actual: Sports
47319, predicted: Shopping, actual: Sports
47361, predicted: Society, actual: Sports
47375, predicted: Society, actual: Sports
47385, predicted: Business, actual: Sports
47397, predicted: Business, actual: Sports
47407, predicted: Business, actual: Sports
47420, predicted: Science, actual: Sports
47435, predicted: Computers, actual: Sports
47441, predicted: Adult, actual: Sports
47451, predicted: Recreation, actual: Sports
47472, predicted: Arts, actual: Sports
47474, predicted: Society, actual: Sports
47506, predicted: Society, actual: Sports
47517, predicted: Computers, actual: Sports
47530, predicted: Business, actual: Sports
47559, predicted: Health, actual: Sports
47592, predicted: Adult, actual: Sports
47618, predicted: Business, actual: Sports
47636, predicted: Society, actual: Sports
47664, predicted: Business, actual: Sports
47678, predicted: Health, actual: Sports
47686, predicted: Society, actual: Sports
47722, predicted: Business, actual: Sports
47725, predicted: Recreation, actual: Sports
47731, predicted: Shopping, actual: Sports
47743, predicted: Computers, actual: Sports
47747, predicted: Society, actual: Sports
47749, predicted: Health, actual: Sports
47762, predicted: Society, actual: Sports
47770, predicted: Shopping, actual: Sports
47784, predicted: Computers, actual: Sports
47786, predicted: Arts, actual: Sports
47860, predicted: Arts, actual: Sports
47890, predicted: Computers, actual: Sports
47891, predicted: Society, actual: Sports
47893, predicted: Society, actual: Sports
47906, predicted: Business, actual: Sports
47914, predicted: Recreation, actual: Shopping
47916, predicted: Arts, actual: Games
47963, predicted: Computers, actual: Health
47984, predicted: Computers, actual: Reference
48037, predicted: Sports, actual: Adult
48050, predicted: Business, actual: Adult
48057, predicted: Computers, actual: Adult
48108, predicted: Recreation, actual: Adult
48120, predicted: Business, actual: Adult
48128, predicted: Business, actual: Adult
48246, predicted: Recreation, actual: Adult
49773, predicted: Business, actual: Arts
52866, predicted: Arts, actual: Regional
47293, predicted: Kids, actual: News
47311, predicted: Recreation, actual: Arts
47365, predicted: Business, actual: Arts
49568, predicted: Recreation, actual: Arts
49587, predicted: Business, actual: Computers
49619, predicted: Shopping, actual: Business
49697, predicted: Arts, actual: Business
49701, predicted: Business, actual: Computers
49714, predicted: Shopping, actual: Regional
52669, predicted: Shopping, actual: Business
52683, predicted: Shopping, actual: Business
52707, predicted: Health, actual: Business
52720, predicted: Sports, actual: Business
52733, predicted: Business, actual: Regional
52749, predicted: Shopping, actual: Regional
52789, predicted: News, actual: Business
52830, predicted: Recreation, actual: Business
52837, predicted: Business, actual: Regional
52846, predicted: Computers, actual: Regional
52858, predicted: Society, actual: Computers
58235, predicted: Arts, actual: Computers
45211, predicted: Adult, actual: Computers
45276, predicted: Business, actual: Computers
45409, predicted: Adult, actual: Computers
45541, predicted: Sports, actual: Games
45627, predicted: Recreation, actual: Games
45832, predicted: Business, actual: Regional
45949, predicted: Business, actual: Games
45951, predicted: Arts, actual: Games
46041, predicted: Arts, actual: Games
46221, predicted: Sports, actual: Games
46510, predicted: Shopping, actual: Games
