12288, predicted: ['Business'], actual: Computers
22729, predicted: ['Business'], actual: Recreation
21688, predicted: ['Business'], actual: Recreation
17268, predicted: ['Recreation'], actual: Health
12774, predicted: ['Science'], actual: Computers
5223, predicted: ['Shopping'], actual: Arts
1213, predicted: ['Arts'], actual: Reference
17599, predicted: ['Computers'], actual: Health
54464, predicted: ['Shopping'], actual: Health
9409, predicted: ['Health'], actual: Business
25794, predicted: ['Recreation'], actual: Reference
9315, predicted: ['Shopping'], actual: Recreation
25796, predicted: ['Computers'], actual: Reference
10679, predicted: ['Science'], actual: Computers
58567, predicted: ['Society'], actual: Shopping
177, predicted: ['Computers'], actual: Arts
46283, predicted: ['Computers'], actual: Arts
50380, predicted: ['Shopping'], actual: Business
56866, predicted: ['Arts'], actual: News
13518, predicted: ['Arts'], actual: Computers
1231, predicted: ['Science'], actual: Reference
21712, predicted: ['Regional'], actual: Recreation
17618, predicted: ['Recreation'], actual: Health
1571, predicted: ['Games'], actual: Shopping
58233, predicted: ['Shopping'], actual: Science
14635, predicted: ['Shopping'], actual: Games
10447, predicted: ['Reference'], actual: Business
46300, predicted: ['Shopping'], actual: Arts
13536, predicted: ['Business'], actual: Computers
25826, predicted: ['Society'], actual: Reference
1254, predicted: ['Business'], actual: Reference
4305, predicted: ['Recreation'], actual: Arts
1256, predicted: ['Business'], actual: Reference
26638, predicted: ['News'], actual: Regional
28199, predicted: ['Computers'], actual: Science
54508, predicted: ['Shopping'], actual: Health
43901, predicted: ['Computers'], actual: Kids
38130, predicted: ['Recreation'], actual: Sports
1267, predicted: ['Arts'], actual: Business
25846, predicted: ['Computers'], actual: Reference
9769, predicted: ['Computers'], actual: Business
46329, predicted: ['Sports'], actual: Arts
39323, predicted: ['Regional'], actual: Sports
25853, predicted: ['Arts'], actual: Reference
5374, predicted: ['Recreation'], actual: Arts
5375, predicted: ['Recreation'], actual: Arts
1280, predicted: ['Computers'], actual: Reference
50433, predicted: ['Society'], actual: Business
25862, predicted: ['Computers'], actual: Reference
25863, predicted: ['Business'], actual: Reference
1288, predicted: ['Computers'], actual: Reference
38153, predicted: ['Shopping'], actual: Sports
1290, predicted: ['Arts'], actual: Reference
1291, predicted: ['Science'], actual: Reference
25868, predicted: ['Computers'], actual: Reference
13583, predicted: ['Arts'], actual: Games
46352, predicted: ['Computers'], actual: Arts
13585, predicted: ['Computers'], actual: Games
725, predicted: ['Computers'], actual: Home
1300, predicted: ['Business'], actual: Reference
13870, predicted: ['Business'], actual: Games
46358, predicted: ['Computers'], actual: Arts
5401, predicted: ['Computers'], actual: Arts
25882, predicted: ['Recreation'], actual: Reference
14910, predicted: ['Recreation'], actual: Games
14554, predicted: ['Recreation'], actual: Games
58245, predicted: ['Arts'], actual: Science
50466, predicted: ['Recreation'], actual: Business
42276, predicted: ['Health'], actual: Sports
29989, predicted: ['Arts'], actual: Shopping
46376, predicted: ['Society'], actual: Arts
21801, predicted: ['Sports'], actual: Recreation
5418, predicted: ['Shopping'], actual: Arts
21383, predicted: ['Sports'], actual: News
5422, predicted: ['Recreation'], actual: Arts
5423, predicted: ['Business'], actual: Arts
54576, predicted: ['Arts'], actual: Health
25480, predicted: ['Computers'], actual: Reference
11501, predicted: ['Business'], actual: Computers
25909, predicted: ['Health'], actual: Reference
1334, predicted: ['Science'], actual: Reference
50487, predicted: ['Shopping'], actual: Business
50740, predicted: ['Arts'], actual: Computers
5434, predicted: ['Computers'], actual: Arts
1339, predicted: ['Computers'], actual: Reference
5436, predicted: ['Recreation'], actual: Arts
37770, predicted: ['Sports'], actual: Society
54601, predicted: ['Kids'], actual: Health
1343, predicted: ['Computers'], actual: Reference
38209, predicted: ['Science'], actual: Sports
15926, predicted: ['Computers'], actual: Health
24941, predicted: ['Business'], actual: Recreation
5454, predicted: ['Recreation'], actual: Arts
25935, predicted: ['Business'], actual: Reference
1361, predicted: ['Business'], actual: Regional
1362, predicted: ['News'], actual: Regional
1363, predicted: ['Recreation'], actual: News
47400, predicted: ['Shopping'], actual: Arts
17294, predicted: ['Recreation'], actual: Health
1366, predicted: ['Business'], actual: Regional
46423, predicted: ['Business'], actual: Arts
13656, predicted: ['Computers'], actual: Games
46425, predicted: ['Business'], actual: Arts
17755, predicted: ['News'], actual: Health
26369, predicted: ['Arts'], actual: Reference
58717, predicted: ['Sports'], actual: Shopping
1374, predicted: ['Shopping'], actual: Regional
13157, predicted: ['Arts'], actual: Computers
17761, predicted: ['Recreation'], actual: Health
1379, predicted: ['Business'], actual: Regional
25956, predicted: ['Business'], actual: Reference
1383, predicted: ['News'], actual: Regional
40508, predicted: ['Computers'], actual: Sports
20711, predicted: ['Business'], actual: Home
9580, predicted: ['News'], actual: Business
57194, predicted: ['Arts'], actual: Recreation
9582, predicted: ['News'], actual: Business
24125, predicted: ['Business'], actual: Recreation
9585, predicted: ['News'], actual: Business
26387, predicted: ['Arts'], actual: Reference
46451, predicted: ['News'], actual: Arts
25975, predicted: ['Business'], actual: Reference
22551, predicted: ['Games'], actual: Recreation
58260, predicted: ['Society'], actual: Science
34171, predicted: ['Society'], actual: Shopping
17790, predicted: ['Science'], actual: Health
58751, predicted: ['Adult'], actual: Shopping
25985, predicted: ['Society'], actual: Reference
18531, predicted: ['Recreation'], actual: Home
5509, predicted: ['News'], actual: Arts
5510, predicted: ['News'], actual: Arts
5512, predicted: ['Recreation'], actual: Arts
5513, predicted: ['Recreation'], actual: Arts
54669, predicted: ['Society'], actual: Health
5520, predicted: ['News'], actual: Arts
26001, predicted: ['Arts'], actual: Reference
54677, predicted: ['Business'], actual: Health
19353, predicted: ['Arts'], actual: Kids
1433, predicted: ['Recreation'], actual: Science
54682, predicted: ['Computers'], actual: Health
54684, predicted: ['Shopping'], actual: Health
19354, predicted: ['Health'], actual: Kids
30112, predicted: ['Computers'], actual: Shopping
5539, predicted: ['Recreation'], actual: Arts
46500, predicted: ['Society'], actual: Arts
1446, predicted: ['Arts'], actual: Science
15367, predicted: ['Business'], actual: Health
46505, predicted: ['Computers'], actual: Arts
21150, predicted: ['Arts'], actual: News
24492, predicted: ['Business'], actual: Recreation
5549, predicted: ['Recreation'], actual: Arts
1461, predicted: ['Business'], actual: Science
50614, predicted: ['Society'], actual: Computers
5559, predicted: ['News'], actual: Arts
55969, predicted: ['Health'], actual: Home
5562, predicted: ['Business'], actual: Arts
1467, predicted: ['Business'], actual: Regional
1468, predicted: ['Recreation'], actual: Society
13758, predicted: ['Computers'], actual: Games
5567, predicted: ['Recreation'], actual: Arts
53787, predicted: ['Recreation'], actual: Health
26049, predicted: ['Science'], actual: Reference
54722, predicted: ['Society'], actual: Health
42438, predicted: ['Computers'], actual: Sports
17098, predicted: ['Recreation'], actual: Health
9676, predicted: ['Recreation'], actual: Business
50637, predicted: ['Business'], actual: Computers
17870, predicted: ['Computers'], actual: Health
17874, predicted: ['Computers'], actual: Health
5587, predicted: ['News'], actual: Arts
51449, predicted: ['Recreation'], actual: Computers
5592, predicted: ['News'], actual: Arts
5595, predicted: ['News'], actual: Arts
26077, predicted: ['Health'], actual: Reference
19281, predicted: ['Health'], actual: Kids
17888, predicted: ['Kids'], actual: Health
5605, predicted: ['News'], actual: Arts
1510, predicted: ['Arts'], actual: Shopping
5607, predicted: ['News'], actual: Arts
26088, predicted: ['Recreation'], actual: Reference
1513, predicted: ['Arts'], actual: Shopping
1515, predicted: ['Business'], actual: Shopping
2369, predicted: ['News'], actual: Adult
45309, predicted: ['Arts'], actual: Adult
34290, predicted: ['Shopping'], actual: Society
1619, predicted: ['Recreation'], actual: Society
26100, predicted: ['Recreation'], actual: Reference
9719, predicted: ['Shopping'], actual: Business
19360, predicted: ['Recreation'], actual: Kids
5627, predicted: ['News'], actual: Arts
42492, predicted: ['Shopping'], actual: Sports
17959, predicted: ['Recreation'], actual: Health
34304, predicted: ['Kids'], actual: Society
1542, predicted: ['Recreation'], actual: Shopping
9739, predicted: ['Shopping'], actual: Business
34316, predicted: ['Computers'], actual: Society
9744, predicted: ['Shopping'], actual: Business
13844, predicted: ['Shopping'], actual: Games
18532, predicted: ['Business'], actual: Home
46617, predicted: ['Society'], actual: Arts
53025, predicted: ['Arts'], actual: Games
5663, predicted: ['Business'], actual: Arts
42528, predicted: ['Shopping'], actual: Sports
11184, predicted: ['Science'], actual: Computers
13858, predicted: ['Business'], actual: Games
5723, predicted: ['Shopping'], actual: Arts
29617, predicted: ['Business'], actual: Shopping
1576, predicted: ['Business'], actual: Shopping
34345, predicted: ['Arts'], actual: Society
5675, predicted: ['News'], actual: Arts
5678, predicted: ['Business'], actual: Arts
1584, predicted: ['Recreation'], actual: Shopping
34355, predicted: ['Business'], actual: Society
22068, predicted: ['Sports'], actual: Recreation
54878, predicted: ['Sports'], actual: Health
5687, predicted: ['Shopping'], actual: Arts
1592, predicted: ['Business'], actual: Shopping
12231, predicted: ['Business'], actual: Computers
22076, predicted: ['Sports'], actual: Recreation
26173, predicted: ['Computers'], actual: Reference
26174, predicted: ['Computers'], actual: Reference
13887, predicted: ['Shopping'], actual: Games
1606, predicted: ['Recreation'], actual: Business
34375, predicted: ['Games'], actual: Society
1610, predicted: ['Business'], actual: Shopping
1612, predicted: ['Business'], actual: Shopping
30285, predicted: ['Business'], actual: Shopping
1621, predicted: ['News'], actual: Society
1623, predicted: ['Arts'], actual: Society
58293, predicted: ['Shopping'], actual: Science
1626, predicted: ['Recreation'], actual: Society
1627, predicted: ['Health'], actual: Society
1628, predicted: ['Science'], actual: Society
23377, predicted: ['Arts'], actual: Recreation
54885, predicted: ['Society'], actual: Health
1632, predicted: ['Arts'], actual: Society
1633, predicted: ['Arts'], actual: Society
1635, predicted: ['Business'], actual: Society
5733, predicted: ['Recreation'], actual: Arts
1638, predicted: ['Business'], actual: Regional
18023, predicted: ['Recreation'], actual: Home
30312, predicted: ['Arts'], actual: Shopping
9836, predicted: ['Recreation'], actual: Business
18031, predicted: ['Health'], actual: Science
50801, predicted: ['Shopping'], actual: Computers
9843, predicted: ['Arts'], actual: Business
1657, predicted: ['Science'], actual: Society
56255, predicted: ['Arts'], actual: Kids
2084, predicted: ['Computers'], actual: Adult
18047, predicted: ['Business'], actual: Society
50818, predicted: ['Business'], actual: Computers
36459, predicted: ['Sports'], actual: Society
18057, predicted: ['Computers'], actual: Shopping
26903, predicted: ['Reference'], actual: Regional
11195, predicted: ['Recreation'], actual: Computers
13967, predicted: ['Recreation'], actual: Business
1680, predicted: ['Recreation'], actual: Society
22161, predicted: ['Computers'], actual: Recreation
26259, predicted: ['Arts'], actual: Reference
38548, predicted: ['Shopping'], actual: Sports
26261, predicted: ['Arts'], actual: Reference
1686, predicted: ['Health'], actual: Society
46745, predicted: ['Sports'], actual: Arts
30363, predicted: ['Arts'], actual: Shopping
30364, predicted: ['Arts'], actual: Shopping
1693, predicted: ['Adult'], actual: Society
884, predicted: ['Arts'], actual: Kids
56261, predicted: ['Computers'], actual: Kids
26273, predicted: ['Regional'], actual: Reference
26907, predicted: ['Recreation'], actual: Regional
13990, predicted: ['Arts'], actual: Computers
1649, predicted: ['Games'], actual: Society
26280, predicted: ['Recreation'], actual: Reference
56204, predicted: ['Computers'], actual: Kids
46764, predicted: ['Society'], actual: Arts
46765, predicted: ['Shopping'], actual: Arts
1711, predicted: ['Arts'], actual: Society
26291, predicted: ['Arts'], actual: Reference
5812, predicted: ['Recreation'], actual: Arts
1717, predicted: ['Business'], actual: Society
54966, predicted: ['Computers'], actual: Health
30391, predicted: ['Home'], actual: Shopping
1721, predicted: ['News'], actual: Society
26298, predicted: ['Arts'], actual: Reference
14011, predicted: ['Business'], actual: News
46781, predicted: ['Society'], actual: Arts
18110, predicted: ['Business'], actual: Home
9845, predicted: ['Computers'], actual: Business
1728, predicted: ['Games'], actual: Sports
6877, predicted: ['Recreation'], actual: Business
54979, predicted: ['Society'], actual: Health
14023, predicted: ['Arts'], actual: News
26312, predicted: ['Arts'], actual: Reference
18940, predicted: ['Recreation'], actual: Home
14030, predicted: ['Computers'], actual: News
1149, predicted: ['Business'], actual: Recreation
14033, predicted: ['Shopping'], actual: News
45347, predicted: ['Sports'], actual: Adult
26324, predicted: ['Recreation'], actual: Reference
26327, predicted: ['Recreation'], actual: Reference
15311, predicted: ['Adult'], actual: Health
14044, predicted: ['Arts'], actual: News
55589, predicted: ['Arts'], actual: Home
50796, predicted: ['Business'], actual: Computers
46715, predicted: ['Society'], actual: Arts
977, predicted: ['Business'], actual: Regional
34537, predicted: ['Shopping'], actual: Society
50922, predicted: ['Business'], actual: Computers
1771, predicted: ['Games'], actual: Sports
1774, predicted: ['Games'], actual: Sports
26351, predicted: ['Recreation'], actual: Reference
53309, predicted: ['Computers'], actual: Games
1777, predicted: ['News'], actual: Sports
14066, predicted: ['Recreation'], actual: News
14067, predicted: ['Computers'], actual: News
1781, predicted: ['Recreation'], actual: Sports
59130, predicted: ['Arts'], actual: Society
22267, predicted: ['Arts'], actual: Recreation
18174, predicted: ['Recreation'], actual: Home
46847, predicted: ['Computers'], actual: Arts
46849, predicted: ['Recreation'], actual: Arts
18178, predicted: ['Recreation'], actual: Home
30467, predicted: ['Recreation'], actual: Shopping
30471, predicted: ['Arts'], actual: Shopping
5896, predicted: ['Reference'], actual: Recreation
54377, predicted: ['Society'], actual: Science
56962, predicted: ['Society'], actual: Recreation
15063, predicted: ['Computers'], actual: Games
37848, predicted: ['Shopping'], actual: Society
26386, predicted: ['Arts'], actual: Reference
26243, predicted: ['Recreation'], actual: Reference
55741, predicted: ['Shopping'], actual: Home
56281, predicted: ['Society'], actual: Kids
34584, predicted: ['Shopping'], actual: Society
46873, predicted: ['Computers'], actual: Kids
34587, predicted: ['Computers'], actual: Society
55068, predicted: ['Science'], actual: Health
3034, predicted: ['Recreation'], actual: Arts
18206, predicted: ['Health'], actual: Home
1823, predicted: ['Arts'], actual: Sports
18210, predicted: ['Computers'], actual: Home
20383, predicted: ['Recreation'], actual: Home
26405, predicted: ['Recreation'], actual: Reference
5926, predicted: ['Recreation'], actual: Kids
19420, predicted: ['Recreation'], actual: Kids
57188, predicted: ['Games'], actual: Recreation
5932, predicted: ['Computers'], actual: Arts
46894, predicted: ['Sports'], actual: Arts
18223, predicted: ['Games'], actual: Home
18224, predicted: ['Science'], actual: Home
5939, predicted: ['Adult'], actual: Arts
47389, predicted: ['Business'], actual: Arts
34613, predicted: ['Adult'], actual: Society
59193, predicted: ['Sports'], actual: Arts
55102, predicted: ['Arts'], actual: Health
37160, predicted: ['Computers'], actual: Society
1856, predicted: ['Recreation'], actual: Adult
26433, predicted: ['Business'], actual: Reference
51014, predicted: ['Business'], actual: Computers
58337, predicted: ['Arts'], actual: Science
59208, predicted: ['Shopping'], actual: Business
18251, predicted: ['Kids'], actual: Home
5964, predicted: ['Games'], actual: Arts
50013, predicted: ['Arts'], actual: Business
46930, predicted: ['Business'], actual: Arts
995, predicted: ['Recreation'], actual: Regional
14164, predicted: ['Recreation'], actual: Games
46934, predicted: ['Society'], actual: Arts
26455, predicted: ['Recreation'], actual: Reference
55128, predicted: ['Shopping'], actual: Health
51033, predicted: ['Society'], actual: Computers
1885, predicted: ['Arts'], actual: Adult
25573, predicted: ['Computers'], actual: Reference
18272, predicted: ['Arts'], actual: Home
18273, predicted: ['Health'], actual: Home
26468, predicted: ['Games'], actual: Reference
51046, predicted: ['Business'], actual: Computers
56977, predicted: ['Shopping'], actual: Recreation
59240, predicted: ['Shopping'], actual: Games
5994, predicted: ['Business'], actual: Arts
58333, predicted: ['News'], actual: Science
20259, predicted: ['Recreation'], actual: Arts
19489, predicted: ['Arts'], actual: Kids
26478, predicted: ['Recreation'], actual: Reference
10095, predicted: ['Shopping'], actual: Business
13288, predicted: ['Health'], actual: Computers
1906, predicted: ['Computers'], actual: Adult
46963, predicted: ['Society'], actual: Arts
46964, predicted: ['Reference'], actual: Arts
28990, predicted: ['Recreation'], actual: Science
18294, predicted: ['Business'], actual: Home
6007, predicted: ['Business'], actual: News
34680, predicted: ['Computers'], actual: Society
51065, predicted: ['Business'], actual: Computers
58439, predicted: ['Computers'], actual: Science
49986, predicted: ['Shopping'], actual: Business
14206, predicted: ['Business'], actual: Games
26497, predicted: ['Computers'], actual: Reference
46979, predicted: ['Society'], actual: Arts
14215, predicted: ['Computers'], actual: Games
51081, predicted: ['Society'], actual: Science
337, predicted: ['Shopping'], actual: Business
18319, predicted: ['Health'], actual: Home
48792, predicted: ['Computers'], actual: Business
51090, predicted: ['Business'], actual: Computers
1939, predicted: ['News'], actual: Adult
26516, predicted: ['Recreation'], actual: Reference
26518, predicted: ['Health'], actual: Reference
45892, predicted: ['Computers'], actual: Arts
34713, predicted: ['Computers'], actual: Society
26525, predicted: ['Sports'], actual: Reference
55201, predicted: ['Shopping'], actual: Health
26539, predicted: ['Arts'], actual: Reference
51118, predicted: ['Business'], actual: Computers
26543, predicted: ['Recreation'], actual: Reference
34738, predicted: ['Arts'], actual: Society
5649, predicted: ['News'], actual: Arts
1976, predicted: ['Arts'], actual: Adult
19706, predicted: ['Recreation'], actual: Kids
42938, predicted: ['Society'], actual: Sports
33891, predicted: ['Arts'], actual: Shopping
10180, predicted: ['News'], actual: Business
17797, predicted: ['Business'], actual: Health
26573, predicted: ['Recreation'], actual: Reference
55247, predicted: ['News'], actual: Health
26576, predicted: ['Recreation'], actual: Reference
30673, predicted: ['Society'], actual: Shopping
11939, predicted: ['Arts'], actual: Computers
14293, predicted: ['Arts'], actual: Games
19449, predicted: ['Games'], actual: Kids
17766, predicted: ['Science'], actual: Health
6106, predicted: ['Shopping'], actual: Business
10204, predicted: ['News'], actual: Business
26589, predicted: ['Science'], actual: Reference
51296, predicted: ['Shopping'], actual: Computers
34785, predicted: ['Computers'], actual: Society
26595, predicted: ['Science'], actual: Reference
26596, predicted: ['Science'], actual: Reference
47077, predicted: ['Society'], actual: Arts
14310, predicted: ['Computers'], actual: Games
14311, predicted: ['Computers'], actual: Games
51176, predicted: ['Business'], actual: Computers
14314, predicted: ['Computers'], actual: Games
26603, predicted: ['Recreation'], actual: Reference
26604, predicted: ['Recreation'], actual: Reference
6125, predicted: ['Regional'], actual: Business
55283, predicted: ['Society'], actual: Health
2036, predicted: ['Arts'], actual: Adult
26613, predicted: ['Sports'], actual: Regional
34807, predicted: ['Shopping'], actual: Society
51192, predicted: ['Arts'], actual: Computers
10233, predicted: ['Computers'], actual: Business
22522, predicted: ['Computers'], actual: Recreation
18427, predicted: ['Health'], actual: Science
47100, predicted: ['Sports'], actual: Shopping
11946, predicted: ['Business'], actual: Computers
10240, predicted: ['Recreation'], actual: Business
22529, predicted: ['Shopping'], actual: Recreation
34818, predicted: ['Arts'], actual: Society
51203, predicted: ['Science'], actual: Computers
14340, predicted: ['Computers'], actual: Games
34821, predicted: ['Arts'], actual: Society
2054, predicted: ['Business'], actual: Computers
29740, predicted: ['Recreation'], actual: Shopping
4842, predicted: ['Health'], actual: Arts
34826, predicted: ['Computers'], actual: Society
22539, predicted: ['Business'], actual: Recreation
30732, predicted: ['Society'], actual: Shopping
33794, predicted: ['Business'], actual: Shopping
22542, predicted: ['Computers'], actual: Recreation
26285, predicted: ['Arts'], actual: Shopping
52852, predicted: ['Shopping'], actual: Games
25603, predicted: ['Computers'], actual: Reference
16113, predicted: ['Business'], actual: Health
21073, predicted: ['Society'], actual: News
26647, predicted: ['Business'], actual: Regional
52228, predicted: ['Society'], actual: Computers
6170, predicted: ['Computers'], actual: Business
34845, predicted: ['Arts'], actual: Society
26655, predicted: ['Business'], actual: Regional
34848, predicted: ['Shopping'], actual: Society
43042, predicted: ['Arts'], actual: Sports
26660, predicted: ['Business'], actual: Regional
26661, predicted: ['Recreation'], actual: Regional
10278, predicted: ['Computers'], actual: Business
6184, predicted: ['Recreation'], actual: Business
33116, predicted: ['Sports'], actual: Shopping
34858, predicted: ['Kids'], actual: Society
26667, predicted: ['Shopping'], actual: Regional
18476, predicted: ['Games'], actual: Home
14381, predicted: ['Recreation'], actual: Games
51733, predicted: ['Home'], actual: Computers
14384, predicted: ['Computers'], actual: Games
13320, predicted: ['Arts'], actual: Computers
22578, predicted: ['Computers'], actual: Recreation
51251, predicted: ['Shopping'], actual: Computers
17937, predicted: ['Recreation'], actual: Health
14390, predicted: ['Shopping'], actual: Games
30775, predicted: ['Society'], actual: Shopping
47160, predicted: ['Society'], actual: Arts
30388, predicted: ['Adult'], actual: Shopping
18490, predicted: ['Business'], actual: Home
29023, predicted: ['News'], actual: Science
14396, predicted: ['Arts'], actual: Games
6205, predicted: ['Computers'], actual: Business
55358, predicted: ['Computers'], actual: Health
34879, predicted: ['Shopping'], actual: Society
56725, predicted: ['Society'], actual: News
10305, predicted: ['Computers'], actual: Business
22594, predicted: ['Shopping'], actual: Recreation
26692, predicted: ['Business'], actual: Regional
6215, predicted: ['Science'], actual: Business
10314, predicted: ['Computers'], actual: Business
9911, predicted: ['Shopping'], actual: Business
2124, predicted: ['Business'], actual: Adult
45410, predicted: ['Society'], actual: Adult
10318, predicted: ['Computers'], actual: Business
30799, predicted: ['Society'], actual: Shopping
28661, predicted: ['Computers'], actual: Science
51282, predicted: ['Society'], actual: Computers
18787, predicted: ['Business'], actual: Home
18516, predicted: ['Business'], actual: Home
55382, predicted: ['Society'], actual: Health
34903, predicted: ['Computers'], actual: Society
55384, predicted: ['Computers'], actual: Health
18521, predicted: ['Arts'], actual: Home
43098, predicted: ['Shopping'], actual: Sports
6235, predicted: ['Recreation'], actual: Business
55388, predicted: ['Arts'], actual: Health
46778, predicted: ['Society'], actual: Arts
22622, predicted: ['Arts'], actual: Recreation
26719, predicted: ['Business'], actual: Regional
18528, predicted: ['Recreation'], actual: Home
26722, predicted: ['Health'], actual: Regional
6243, predicted: ['Recreation'], actual: Business
26724, predicted: ['Arts'], actual: Regional
26729, predicted: ['Health'], actual: Regional
14443, predicted: ['Recreation'], actual: Games
47213, predicted: ['Computers'], actual: Arts
34930, predicted: ['Shopping'], actual: Society
14393, predicted: ['Business'], actual: Games
58311, predicted: ['Society'], actual: Science
26744, predicted: ['Recreation'], actual: Society
754, predicted: ['Shopping'], actual: Home
22650, predicted: ['Shopping'], actual: Recreation
55419, predicted: ['Society'], actual: Health
26749, predicted: ['Business'], actual: Regional
26750, predicted: ['Business'], actual: Regional
44263, predicted: ['Society'], actual: Regional
55425, predicted: ['Society'], actual: Health
26754, predicted: ['Computers'], actual: Regional
14699, predicted: ['Business'], actual: Games
55798, predicted: ['Recreation'], actual: Home
55429, predicted: ['Arts'], actual: Health
47238, predicted: ['Sports'], actual: Arts
22664, predicted: ['Health'], actual: Recreation
26762, predicted: ['Arts'], actual: Regional
26765, predicted: ['Business'], actual: Regional
19791, predicted: ['Recreation'], actual: Kids
30863, predicted: ['Society'], actual: Shopping
13336, predicted: ['Arts'], actual: Computers
30866, predicted: ['Health'], actual: Shopping
6291, predicted: ['Recreation'], actual: Business
51570, predicted: ['Health'], actual: Science
8558, predicted: ['Shopping'], actual: Business
58393, predicted: ['Recreation'], actual: Science
32452, predicted: ['Recreation'], actual: Shopping
2202, predicted: ['Computers'], actual: Adult
2203, predicted: ['Games'], actual: Adult
52993, predicted: ['Sports'], actual: Games
2206, predicted: ['Business'], actual: Adult
22688, predicted: ['Arts'], actual: Recreation
51361, predicted: ['Society'], actual: Computers
1301, predicted: ['Arts'], actual: Reference
1052, predicted: ['Business'], actual: Recreation
22698, predicted: ['Health'], actual: Recreation
51372, predicted: ['Business'], actual: Computers
2221, predicted: ['Recreation'], actual: Adult
22702, predicted: ['Science'], actual: Recreation
26800, predicted: ['Recreation'], actual: Regional
34995, predicted: ['Computers'], actual: Society
25847, predicted: ['Computers'], actual: Reference
54767, predicted: ['Business'], actual: Health
51384, predicted: ['Shopping'], actual: Computers
55482, predicted: ['Society'], actual: Health
6332, predicted: ['Recreation'], actual: Business
47293, predicted: ['News'], actual: Arts
6335, predicted: ['Arts'], actual: Business
30912, predicted: ['Business'], actual: Shopping
23584, predicted: ['Computers'], actual: Recreation
26818, predicted: ['Recreation'], actual: Regional
51395, predicted: ['Shopping'], actual: Computers
35012, predicted: ['Computers'], actual: Society
6343, predicted: ['Shopping'], actual: Business
30921, predicted: ['Business'], actual: Shopping
10442, predicted: ['Health'], actual: Business
6347, predicted: ['Shopping'], actual: Business
26830, predicted: ['News'], actual: Regional
47311, predicted: ['Business'], actual: Arts
47480, predicted: ['Society'], actual: Arts
6355, predicted: ['News'], actual: Business
55508, predicted: ['Computers'], actual: Home
47319, predicted: ['Sports'], actual: Arts
14552, predicted: ['Computers'], actual: Games
55513, predicted: ['Arts'], actual: Home
26842, predicted: ['Health'], actual: Regional
18652, predicted: ['Recreation'], actual: Home
18655, predicted: ['Business'], actual: Home
20398, predicted: ['Home'], actual: News
47397, predicted: ['Computers'], actual: Arts
22908, predicted: ['Arts'], actual: Recreation
19989, predicted: ['Science'], actual: News
26861, predicted: ['Computers'], actual: Regional
18671, predicted: ['Computers'], actual: Home
35056, predicted: ['Computers'], actual: Society
56808, predicted: ['Society'], actual: News
26866, predicted: ['Society'], actual: Regional
30963, predicted: ['Health'], actual: Shopping
55451, predicted: ['Home'], actual: Health
14581, predicted: ['Computers'], actual: Games
26870, predicted: ['Recreation'], actual: Regional
50217, predicted: ['Health'], actual: Business
2296, predicted: ['Health'], actual: Adult
1748, predicted: ['Business'], actual: Sports
6395, predicted: ['Computers'], actual: Business
18684, predicted: ['Recreation'], actual: Home
18686, predicted: ['Computers'], actual: Home
18688, predicted: ['News'], actual: Home
47361, predicted: ['Sports'], actual: Arts
26884, predicted: ['Recreation'], actual: Regional
47365, predicted: ['Sports'], actual: Arts
47367, predicted: ['Shopping'], actual: Arts
30984, predicted: ['Business'], actual: Shopping
9260, predicted: ['News'], actual: Business
51298, predicted: ['Recreation'], actual: Computers
22797, predicted: ['News'], actual: Recreation
51470, predicted: ['Shopping'], actual: Computers
33493, predicted: ['Games'], actual: Shopping
6421, predicted: ['Shopping'], actual: Business
22807, predicted: ['Science'], actual: Recreation
18712, predicted: ['Recreation'], actual: Home
47385, predicted: ['Computers'], actual: Arts
6427, predicted: ['Shopping'], actual: Business
18717, predicted: ['Games'], actual: Home
49796, predicted: ['Society'], actual: Business
46587, predicted: ['Shopping'], actual: Arts
18721, predicted: ['Kids'], actual: Home
18722, predicted: ['Business'], actual: Home
10630, predicted: ['Shopping'], actual: Business
10534, predicted: ['Shopping'], actual: Business
1073, predicted: ['Recreation'], actual: News
10536, predicted: ['Recreation'], actual: Business
6441, predicted: ['Recreation'], actual: Shopping
22827, predicted: ['Arts'], actual: Recreation
6445, predicted: ['Shopping'], actual: Business
2350, predicted: ['Health'], actual: Adult
10546, predicted: ['Recreation'], actual: Business
2357, predicted: ['Recreation'], actual: Adult
2358, predicted: ['Recreation'], actual: Adult
2360, predicted: ['Arts'], actual: Adult
44084, predicted: ['Arts'], actual: Health
47420, predicted: ['Business'], actual: Arts
51517, predicted: ['Business'], actual: Computers
26942, predicted: ['Science'], actual: Regional
14657, predicted: ['Computers'], actual: Games
18754, predicted: ['Computers'], actual: Home
47428, predicted: ['Computers'], actual: Arts
26950, predicted: ['Recreation'], actual: Regional
52044, predicted: ['Society'], actual: Computers
43337, predicted: ['Computers'], actual: Sports
47435, predicted: ['Computers'], actual: Arts
57882, predicted: ['Society'], actual: Reference
47438, predicted: ['Shopping'], actual: Arts
22863, predicted: ['Shopping'], actual: Recreation
47441, predicted: ['Computers'], actual: Arts
51541, predicted: ['Arts'], actual: Computers
6489, predicted: ['Recreation'], actual: Business
43354, predicted: ['Arts'], actual: Sports
47451, predicted: ['Computers'], actual: Arts
19514, predicted: ['Health'], actual: Science
31071, predicted: ['Society'], actual: Shopping
6497, predicted: ['Shopping'], actual: Business
